RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,4.31748811353631,3.9462715619334965,1.3862943611198906,1.0310430254238616
4.454347296253507,4.995702937246147,3.044522437723423,3.116129366783491,4.31748811353631,4.558913600376821,1.3862943611198906,1.73772714280905
4.454347296253507,3.987959535959253,3.044522437723423,4.157363026421871,4.330733340286331,3.9522741412618143,1.3862943611198906,1.2779868436015447
4.51085950651685,5.695681295213154,3.091042453358316,1.5323193872125633,4.709530201312334,7.116158727529745,1.3862943611198906,1.7894021897919836
4.672828834461906,6.290662501152811,3.1780538303479458,3.010481492188246,4.736198448394496,4.185513998990005,1.3862943611198906,2.135835314024768
4.672828834461906,5.060543221896175,3.1780538303479458,3.1772802546210546,4.74493212836325,3.6539250360847815,1.3862943611198906,0.11195313178527155
4.6913478822291435,8.279852725943059,3.258096538021482,4.114745224909399,4.574710978503383,4.303980379030176,1.3862943611198906,0.8365601041382128
4.955827057601261,4.423632187102562,3.258096538021482,3.5592372529567724,3.970291913552122,4.82379195080815,1.3862943611198906,1.4251291289838408
4.969813299576001,4.993710470638417,3.258096538021482,3.3148117812888453,4.143134726391533,4.883125395832686,1.3862943611198906,1.5577610435488378
4.969813299576001,5.274524096722354,3.258096538021482,2.0885512643125006,4.127134385045092,6.450847504010714,1.3862943611198906,1.335328499265185
4.962844630259907,4.234538598615363,3.5553480614894135,1.3808294102956482,4.248495242049359,3.850936909416765,1.3862943611198906,0.0
4.962844630259907,4.670995675277803,3.5553480614894135,3.638898997330271,4.23410650459726,3.995196169288022,1.3862943611198906,0.0
