S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.8654164806904682,0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.17135825199668528,0.4310823561563016,0.0,0.2079170131052594,0.0,0.0,0.0,0.24420267569005866,0.08934510033585,1.0830679940246792,0.0,0.2621100382449365,0.0,0.09003245507762837,0.08934510033585,0.5862365202749528,0.0,0.0
0.15548490284039515,1.2630903297910512,0.0,0.0,0.0,0.0,0.0,0.20255138732222527,0.08076135664445859,1.7682218403449879,0.0,0.0,0.0,0.332850560401045,0.08076135664445859,0.2810641860685202,0.0,0.9858894029717741
0.13935552091051145,1.215751829481835,0.0,0.8439807322603972,0.0,0.1287219193304845,0.0,0.23998464571771416,0.07210329390134397,0.0,0.0,0.11613753111372516,0.0,0.0,0.07210329390134397,0.5782909325243902,0.0,1.5614501557101699
0.1229617111348351,1.0521679760794833,0.0,0.4392697877836439,0.0,0.0,0.0,0.0,0.06336961393258933,1.3075529119585563,0.0,0.13574651265905582,0.0,0.23674474907974705,0.06336961393258933,0.37973770243867866,0.0,2.49706900946237
0.10629465864962341,1.2494522757240063,0.0,0.9140649960151427,0.0,0.34122600434907324,0.0,0.08327261959402273,0.0545589842504345,0.0,0.0,0.20201040552042696,0.0,0.0,0.0545589842504345,0.614909582846657,0.0,1.4663844032841495
0.08934510033585008,1.1973462165966362,0.0,0.5987795127104618,0.0,0.26233666937437294,0.0,0.30379197539086455,0.04567003683318844,0.43459568412451105,0.0,0.22758457823179282,0.0,0.17743647159397374,0.04567003683318844,0.48258613161777986,0.0,0.9996181274751211
0.07210329390134407,0.7847145009525242,0.0,0.3130967373177033,0.0,0.0,0.0,0.35830836697832724,0.036701366850428,0.14955321414753103,0.0,0.0,0.0,0.309279125743325,0.036701366850428,0.9292980915459381,0.0,0.09506766077622075
0.0545589842504346,0.6492939020467888,0.0,0.46338280468103876,0.0,0.6335158592999222,0.0,0.0,0.027651531330510157,0.4469975687898248,0.0,0.0,0.0,0.6822695035110362,0.027651531330510157,1.0244484767879354,0.0,0.5446026815789399
0.0367013668504281,1.096572232046013,0.0,0.18543300875189203,0.0,0.0,0.0,0.0,0.018519047767237597,0.0,0.0,0.0,0.0,0.0,0.018519047767237597,1.1697578793767256,0.0,0.5432713231698116
0.018519047767237697,1.0038476506794316,0.0,0.0,0.0,0.0,0.0,0.0,0.009302392662313554,0.5392766123481618,0.0,0.1304664313728508,0.0,0.3270660564849449,0.009302392662313554,0.5349054102271397,0.0,0.0
0.0,0.14494417875690424,0.0,0.0,0.0,0.4483598378093083,0.0,0.0,0.0,0.012974994711259458,0.0,0.27164391364016766,0.0,0.3477396783429665,0.0,1.2033330912731302,0.0,0.6431581567918142
