S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.8654164806904682,0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.17135825199668528,0.8720247742310016,0.0,0.0,0.0,0.0,0.0,0.06807253694190242,0.08934510033585,0.5771223297573008,0.0,0.0,0.0,0.29611735045467,0.08934510033585,0.18832006848208294,0.0,1.2114710081446787
0.15548490284039515,0.9094955529041422,0.0,0.0,0.0,0.33062027002869554,0.0,0.0,0.08076135664445859,1.6508032527230518,0.0,0.0,0.0,0.299465580340139,0.08076135664445859,1.4196263512845992,0.0,0.7181699792764514
0.13935552091051145,1.5232627778912282,0.0,0.3542886504513296,0.0,0.025513312084226785,0.0,0.1802519719541099,0.07210329390134397,0.9892497054765041,0.0,0.021143513402514406,0.0,0.0,0.07210329390134397,0.9952931106064273,0.0,0.0
0.1229617111348351,0.13002873510184032,0.0,0.3589915289857081,0.0,0.047835187415395664,0.0,0.0009531452105825677,0.06336961393258933,0.40859627572862806,0.0,0.0,0.0,0.6355236774909341,0.06336961393258933,0.6557305305719111,0.0,0.21317254367480698
0.10629465864962341,0.73289625163605,0.0,0.0,0.0,0.016076739164385713,0.0,0.3708309172118503,0.0545589842504345,1.1250775015317231,0.0,0.09077950956597007,0.0,0.0,0.0545589842504345,0.3157388237283876,0.0,0.0
0.08934510033585008,0.6950575617275896,0.0,0.4938698626906389,0.0,0.0,0.0,0.0,0.04567003683318844,1.563841580684147,0.0,0.0,0.0,0.7674155051420032,0.04567003683318844,0.7955001539892474,0.0,0.0
0.07210329390134407,1.3168413358607647,0.0,0.6319286681415842,0.0,0.3518654779763817,0.0,0.07212005055767909,0.036701366850428,0.8269582322746576,0.0,0.35375421509013977,0.0,0.0,0.036701366850428,1.0000938604146847,0.0,1.6337931501731306
0.0545589842504346,0.6660402269608945,0.0,0.378806014490052,0.0,0.13512936469071368,0.0,0.0,0.027651531330510157,0.0,0.0,0.12578551231431595,0.0,0.7224126754025231,0.027651531330510157,0.6965327221234359,0.0,0.3848218278526872
0.0367013668504281,2.1343312800395826,0.0,0.0,0.0,0.0,0.0,0.31371694833465985,0.018519047767237597,0.8427274352598288,0.0,0.17707267052637088,0.0,0.33890930765729865,0.018519047767237597,0.48539678693154764,0.0,0.0
0.018519047767237697,0.7467288917623417,0.0,0.15183120088783125,0.0,0.6375800157028501,0.0,0.13213305113595894,0.009302392662313554,0.2854706408478287,0.0,0.24104754573515585,0.0,0.4174714751411524,0.009302392662313554,0.542907452513275,0.0,1.1597604969282498
0.0,1.0031457337562262,0.0,0.3846138862342517,0.0,0.07405219357567515,0.0,0.3007935228406542,0.0,0.822538840051911,0.0,0.04199611175428446,0.0,0.4507952099965012,0.0,0.0,0.0,1.493660724582663
