S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.776366550539375,5.717027701406222,4.745149482104058,5.814130531825066,5.16335143157379,6.311734809152915,6.281306744312646,2.833213344056216,3.804993025218919,5.700443573390687,5.764796806129402,4.248495242049359,3.608452253074032
5.783825182329737,5.968764911331304,5.720311776607412,5.159489006571712,5.811140992976701,6.025570711962542,6.302618975744905,7.048433251796086,2.9444389791664403,3.671390096267449,5.69035945432406,6.068104887178357,4.248495242049359,3.4227973912732144
5.7745515455444085,6.071045068662683,5.720311776607412,5.973038488698274,5.811140992976701,5.808207675901706,6.313548046277095,6.082579660455719,2.995732273553991,3.7342048624939275,5.680172609017068,6.523941254365563,4.2626798770413155,3.7072680454705864
5.755742213586912,6.121937229299083,5.720311776607412,5.268831168702095,5.811140992976701,5.336229560428117,6.3080984415095305,6.34500535886661,2.995732273553991,4.900149935343695,5.631211781821365,6.7816004115194914,4.23410650459726,3.5330649186660663
5.765191102784844,5.524606092610617,5.726847747587197,5.520953439184933,5.811140992976701,5.679045142329752,6.298949246855942,5.771024989328241,3.091042453358316,2.7313218962602104,5.634789603169249,5.966565253371656,4.23410650459726,4.125590773315326
5.765191102784844,5.269860976577251,5.733341276897746,5.987374679185733,5.811140992976701,4.9467995132988545,6.298949246855942,6.414077450362049,2.772588722239781,2.358301045648229,5.66988092298052,6.214827990521512,4.23410650459726,4.169655170472413
5.75890177387728,5.58167650209555,5.703782474656201,6.025658457178356,5.808142489980444,5.607045896305835,6.278521424165844,6.255101526250139,2.302585092994046,4.08376065883884,5.6131281063880705,6.834409232946023,4.23410650459726,3.324729323524638
5.7745515455444085,6.012502052266459,5.717027701406222,6.029058000971091,5.808142489980444,6.435288263237306,6.278521424165844,6.158102794260442,2.4849066497880004,3.751562347252455,5.616771097666572,6.169697238581074,4.23410650459726,3.791060944587
5.765191102784844,5.45024562914536,5.71042701737487,5.05390149582031,5.808142489980444,5.629524791978072,6.2878585601617845,5.603842837735291,2.302585092994046,3.510946288915419,5.616771097666572,5.839853520584949,4.23410650459726,4.404087649557651
5.777652323222656,6.049217572835768,5.707110264748875,5.539591972397708,5.755742213586912,5.720483542073011,6.3080984415095305,7.531048829949554,2.3978952727983707,4.2981332646669355,5.66988092298052,6.755135153581846,4.23410650459726,4.863345981293171
5.777652323222656,6.246566587842445,5.707110264748875,5.789736372066825,5.755742213586912,5.948160931376132,6.3080984415095305,5.782301926039101,2.302585092994046,2.625265987403802,5.66988092298052,5.986720939022973,4.23410650459726,4.025875659770973
