S00122_Actual,S00122_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.17804065448848427,0.0,1.0120744067826586,3.784189633918261,3.1131672510296626,5.181783550292085,3.495480419818657,1.3862943611198906,1.4002786624897638,4.844187086458591,4.465479026967496,0.6931471805599453,0.3168034653383228,3.044522437723423,2.3619558113018173,0.0,1.1044258036092558
0.0,0.0,0.0,2.0351915427642746,3.784189633918261,3.403288633239148,5.181783550292085,3.2641614068081024,1.3862943611198906,1.441727893934932,4.844187086458591,4.319745929830327,0.6931471805599453,0.5468227573489989,3.044522437723423,3.176459642912071,0.0,2.8753402049893175
0.0,0.1191401332276381,0.0,0.6671979415652709,3.784189633918261,4.852533851659729,5.181783550292085,3.508050766389029,1.3862943611198906,1.0425097071875176,4.844187086458591,5.4378975954166835,0.6931471805599453,0.6389366109756067,3.044522437723423,2.749920698323418,0.0,1.5236475597232895
0.0,1.2429880548868195,0.0,0.16177423173259087,3.784189633918261,1.6274900716198282,5.181783550292085,1.4579977924552563,1.3862943611198906,2.1382506197455116,4.844187086458591,2.666241875725242,0.6931471805599453,0.0,3.044522437723423,2.2154707397339317,0.0,0.21087987010032672
0.0,0.0,0.0,1.697411427982723,3.784189633918261,3.933562677347269,5.181783550292085,1.190047118877815,1.3862943611198906,1.5242080073609574,4.844187086458591,3.747968164692629,0.6931471805599453,0.18427181072471804,3.044522437723423,2.671392465916986,0.0,1.4270537592944068
0.0,0.1872969151621478,0.0,1.0542463818444932,3.784189633918261,3.417596918978023,5.181783550292085,2.3785862135938833,1.3862943611198906,1.6112955569534755,4.844187086458591,3.4181527684054713,0.6931471805599453,0.6320361729393056,3.044522437723423,1.2869284312258995,0.0,1.0137241106340042
0.0,0.3527561622889537,0.0,0.0,3.784189633918261,3.829444814805449,5.181783550292085,2.6799420240716323,1.3862943611198906,0.9577180599568925,4.844187086458591,5.905093245356503,0.6931471805599453,0.0,3.044522437723423,1.0682717415917864,0.0,2.391898248995422
0.0,0.3241065028310556,0.0,0.48513492669925695,3.784189633918261,1.990538285887929,5.181783550292085,2.7256433191171876,1.3862943611198906,1.279320359553778,4.844187086458591,4.956412858739742,0.6931471805599453,0.0,3.044522437723423,2.0382586755078367,0.0,0.0
0.0,0.3596494140164943,0.0,2.8215942487648076,3.784189633918261,3.1191480118108643,5.181783550292085,6.008554407364677,1.3862943611198906,2.042151803880156,4.844187086458591,3.8915132746743404,0.6931471805599453,0.114973381756342,3.044522437723423,2.5121922988800347,0.0,2.795747480264126
0.0,0.9626116343914614,0.0,0.42445602060534904,3.784189633918261,2.8147127282029243,5.181783550292085,6.3527352582607275,1.3862943611198906,1.477907417765219,4.844187086458591,3.6988857459225484,0.6931471805599453,0.0,3.044522437723423,1.4303406708007398,0.0,0.5986889349654578
0.0,0.6418948758107532,0.0,0.6187376884782273,3.784189633918261,3.9289462629038643,5.181783550292085,5.253339531754059,1.3862943611198906,0.25842593634059385,4.844187086458591,3.4895827412542473,0.6931471805599453,0.4327138627551393,3.044522437723423,2.975236188104338,0.0,2.6246927815940087
0.0,0.30855165766547243,0.0,1.0210953609317928,3.784189633918261,1.821866897027542,5.181783550292085,3.082687807405731,1.3862943611198906,1.5442197735513774,4.844187086458591,4.04885864869415,0.6931471805599453,0.792830505210373,3.044522437723423,2.339194936457816,0.0,0.06529606764875706
