RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
5.159055299214529,5.41314405009518,5.170483995038151,5.634506233527824,5.627621113690637,5.480459152123185,3.8066624897703196,4.348547832773054,4.465908118654584,4.783498160118609
5.1298987149230735,5.4647027303759055,5.1647859739235145,5.158653479570235,5.634789603169249,4.767659373919261,3.784189633918261,4.375883842890691,4.454347296253507,5.017294787680147
5.762051382780177,5.482788837311158,5.817111159963204,5.727813523633698,5.8944028342648505,5.85698683870005,4.430816798843313,4.837719877126147,4.663439094112067,4.385069098755249
5.726847747587197,6.038068441244252,5.814130531825066,5.205430439343553,5.921578419643816,5.463210202334549,4.430816798843313,4.5150736023647005,4.663439094112067,5.083654585712471
5.739792912179234,6.120791412733082,5.817111159963204,5.740683032632378,5.963579343618446,5.426557203455382,4.442651256490317,3.871203711280037,4.663439094112067,4.340688002581199
5.723585101952381,5.36740185714623,5.820082930352362,5.553692166999585,5.968707559985366,5.17057765316546,4.418840607796598,3.4965274430938855,4.663439094112067,5.186389211715028
5.726847747587197,6.049401905608405,5.823045895483019,6.197042291706954,5.968707559985366,5.543595036659853,4.406719247264253,4.14653366752936,4.663439094112067,3.0411158095454507
5.720311776607412,5.418785337538719,5.811140992976701,6.066177534489688,5.983936280687191,4.779625503395881,4.382026634673881,3.570920744353841,4.663439094112067,5.292857138927132
5.707110264748875,5.108875875218284,5.811140992976701,6.1948902627052,5.726847747587197,4.871730981582749,4.356708826689592,4.108497040445254,4.663439094112067,4.304081618060776
5.733341276897746,5.245900643477315,5.811140992976701,5.917035523721633,5.739792912179234,6.114434800824443,4.356708826689592,3.5421318955768846,4.663439094112067,5.751551263630571
5.717027701406222,5.560978553589993,5.808142489980444,5.447396061689084,5.726847747587197,5.682210442805867,4.356708826689592,3.4505420664798754,4.663439094112067,5.059212578591913
5.707110264748875,5.404985264012966,5.755742213586912,5.247405544991707,5.755742213586912,5.448948925127661,4.343805421853684,4.252327120099736,4.672828834461906,4.774307360932977
