,Actual_last_5_vals,Mean_Simulation,Simulated_29,Simulated_10,Simulated_2,Simulated_23,Simulated_3,Simulated_21,Simulated_0,Simulated_19,Simulated_26,Simulated_4,Simulated_8,Simulated_20,Simulated_13,Simulated_25,Simulated_15,Simulated_1,Simulated_17,Simulated_12,Simulated_14,Simulated_28,Simulated_5,Simulated_9,Simulated_6,Simulated_24,Simulated_18,Simulated_11,Simulated_16,Simulated_27,Simulated_7,Simulated_22
0,55539.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55547.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,55554.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,55562.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,55570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56,49184.56
6,,57412.11,62189.57,38426.15,67755.92,48874.22,67433.36,63068.98,55295.57,53270.81,58943.27,40178.8,57934.86,77939.83,72418.13,54481.89,75538.9,63847.47,68249.85,60522.92,91914.71,31340.47,34267.99,64691.96,39005.42,70370.76,40381.74,86118.09,56972.23,49565.85,29619.5,41744.17
7,,50027.33,43240.94,47470.46,43540.07,40730.65,47971.98,59614.68,62226.97,49817.37,20339.53,50802.17,33641.47,36243.6,70517.3,24748.3,39228.14,60534.4,45089.07,39159.09,54454.88,50067.89,65287.42,10234.98,66489.48,112199.35,59895.57,69837.25,65484.53,71295.99,36883.74,23772.59
8,,48936.69,56188.92,56188.54,59691.81,55223.82,62140.27,49626.97,46846.3,25681.21,45704.2,42939.73,34147.24,42577.99,59584.78,61392.37,39438.66,24365.2,32368.5,49033.12,33334.51,43587.18,69094.78,32880.15,35646.28,46581.5,74639.71,7376.83,76290.54,56741.7,71312.83,77475.1
9,,45430.25,47309.59,41171.32,38888.79,63858.1,45944.39,63711.74,70576.26,56440.16,33254.07,21895.91,61031.04,52827.43,56095.76,42392.31,61572.21,62265.7,48143.12,82573.65,43775.83,14084.51,44479.83,34726.24,80118.04,43176.17,54797.34,45781.46,-2917.92,27612.35,4876.74,22445.28
10,,49744.1,42258.24,51093.01,45908.65,49862.56,32624.6,39472.45,45864.17,40599.05,48406.65,53137.05,43907.71,42942.17,48344.19,29864.7,59443.15,41131.78,17369.72,66398.83,35443.55,63289.76,73246.82,40431.65,48561.6,42194.15,77853.59,51968.64,47062.79,90198.37,44249.76,79193.61
11,MAE,,4696.88,5733.75,6327.18,7111.33,7152.3,7414.61,7572.08,7960.28,7994.18,8488.73,8855.87,9144.88,9701.58,10597.04,10710.84,11160.28,11238.57,11312.27,11747.88,12725.52,13835.91,13857.53,14004.92,14548.32,15013.03,15441.92,15713.4,15865.35,18226.7,20482.6
