RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,4.138399863050056,1.0986122886681098,2.265379980248013,6.018593214496234,5.951195162308434,6.893656354602635,6.739076557478859
3.1354942159291497,3.701295203847492,1.0986122886681098,1.8295525809948137,6.025865973825314,4.3812538884309395,6.904750769961838,6.179594273285197
3.1354942159291497,3.6979238615812333,1.0986122886681098,1.4347420531999924,6.028278520230698,4.4660600331563005,6.907755278982137,7.054301858386868
3.1354942159291497,5.033268544205635,1.0986122886681098,1.255652875944568,6.018593214496234,5.87508025919994,6.926577033222725,6.106435385418856
3.258096538021482,3.931310906707388,1.0986122886681098,1.4999877214661832,5.937536205082426,4.720848051224845,6.903747257584598,5.983647308071401
3.258096538021482,2.185944513207356,1.3862943611198906,1.75491569771011,6.016157159698354,4.757854825549395,7.00397413672268,7.434917825454436
3.332204510175204,3.1315404866657324,0.6931471805599453,2.833246556100656,5.713732805509369,5.7653517853375895,6.760414691083428,4.736131209689393
3.332204510175204,3.670940229705341,0.6931471805599453,1.703176622899742,5.71042701737487,4.119599930162337,6.7357800142423265,8.025203534631956
3.332204510175204,3.90494698337639,0.6931471805599453,2.7679415238989185,5.683579767338681,3.2093926597938145,6.734591659972948,6.534100680384929
3.332204510175204,3.4953261352464993,0.6931471805599453,2.004525326953187,5.69035945432406,5.035234652855069,6.738152494595957,6.862133243021768
3.332204510175204,3.3210076918957423,0.6931471805599453,2.262043413604137,5.697093486505405,4.725865435378153,6.7580945044277305,5.583060947098087
