RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,3.248547546852694,1.0986122886681098,1.3827542865796187,6.018593214496234,5.089648626118737,6.893656354602635,5.356448667225311
3.1354942159291497,3.7062919630629843,1.0986122886681098,2.400740682876984,6.025865973825314,4.822052746332458,6.904750769961838,5.835094541679817
3.1354942159291497,3.9348340155652286,1.0986122886681098,1.2820507840985964,6.028278520230698,6.558024684922708,6.907755278982137,6.54541875677544
3.1354942159291497,3.2861560446464453,1.0986122886681098,1.949760223344189,6.018593214496234,3.621575683056104,6.926577033222725,6.478563242368353
3.258096538021482,2.7037121959141004,1.0986122886681098,0.0,5.937536205082426,5.304788010189396,6.903747257584598,7.105896399162309
3.258096538021482,2.988868317041013,1.3862943611198906,1.7367984765942266,6.016157159698354,5.3027548761646095,7.00397413672268,5.515654129805762
3.332204510175204,3.362273129670992,0.6931471805599453,2.126983038295003,5.713732805509369,5.829266880953779,6.760414691083428,5.885478876265068
3.332204510175204,3.111813225708118,0.6931471805599453,2.128604130156101,5.71042701737487,4.7378027412424135,6.7357800142423265,5.188757885852961
3.332204510175204,2.7897774219311637,0.6931471805599453,0.8798965262214941,5.683579767338681,2.982987302528807,6.734591659972948,5.628608993173845
3.332204510175204,3.475562073097543,0.6931471805599453,2.2304100532309388,5.69035945432406,4.959405570010924,6.738152494595957,7.114206723561598
3.332204510175204,4.655274506333093,0.6931471805599453,0.39605442389502876,5.697093486505405,4.890880839465382,6.7580945044277305,6.904003833479464
