RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
5.159055299214529,5.201489016465883,5.170483995038151,5.3697148959676095,5.627621113690637,5.359716958139057,3.8066624897703196,3.9062712683878256,4.465908118654584,4.333938571671718,5.8377304471659395,5.774400498626462
5.1298987149230735,5.672239557952722,5.1647859739235145,4.788917798663959,5.634789603169249,6.153569389953626,3.784189633918261,2.5692376721282595,4.454347296253507,4.146828029099836,5.857933154483459,5.840664123112036
5.762051382780177,5.260012298352157,5.817111159963204,5.416959996238204,5.8944028342648505,4.032170659456639,4.430816798843313,3.501630409094295,4.663439094112067,3.8161779818140746,6.284134161070802,6.46587311719199
5.726847747587197,4.885603245053585,5.814130531825066,5.98000212542545,5.921578419643816,5.323755466326747,4.430816798843313,4.10404469474254,4.663439094112067,4.746786740724673,6.289715570908998,6.282328106967558
5.739792912179234,5.133223537585269,5.817111159963204,5.620285886198593,5.963579343618446,5.94891531280172,4.442651256490317,3.6069276273871944,4.663439094112067,3.8487893320830513,6.295266001439646,6.012139183598928
5.723585101952381,4.12810324898526,5.820082930352362,5.346572385884226,5.968707559985366,5.211801912733531,4.418840607796598,3.478821809201704,4.663439094112067,4.0333852930051375,6.304448802421981,5.153124968635074
5.726847747587197,4.981310522794213,5.823045895483019,4.841819157447156,5.968707559985366,5.428476264688394,4.406719247264253,4.156799108080122,4.663439094112067,4.410145302101445,6.315358001522335,5.776980928558998
5.720311776607412,5.144275313634935,5.811140992976701,6.167154287187078,5.983936280687191,5.067622058425643,4.382026634673881,4.057539676892895,4.663439094112067,5.436073474596435,6.311734809152915,5.476511281690619
5.707110264748875,5.834019282503585,5.811140992976701,5.732552137171614,5.726847747587197,5.68519081544149,4.356708826689592,3.7955948615323214,4.663439094112067,4.944870482945358,6.2878585601617845,5.466036888211985
5.733341276897746,4.6464349689415725,5.811140992976701,5.498713449698559,5.739792912179234,5.615196098416625,4.356708826689592,4.471990581558661,4.663439094112067,4.415937922103107,6.289715570908998,5.499546546898183
5.717027701406222,4.844737653987864,5.808142489980444,5.692870467484026,5.726847747587197,5.827054167465524,4.356708826689592,4.128231989822222,4.663439094112067,3.5875490567661066,6.289715570908998,6.365981008548326
5.707110264748875,5.893209453208264,5.755742213586912,5.253830478218461,5.755742213586912,5.088787030196165,4.343805421853684,3.378275823161949,4.672828834461906,3.5746206242857483,6.293419278846481,5.791394854808415
