DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,2.4409422606435096,4.8494227005125365,5.539659976192874,2.9444389791664403,4.29617487835153
2.302585092994046,2.944767625015029,4.850727332139201,5.3892482038826195,2.9444389791664403,1.3539943277628805
2.302585092994046,5.709675306576853,4.852030263919617,5.4899260777071195,2.9444389791664403,3.191568044333245
2.302585092994046,5.495637716389725,4.853331500277589,3.821872717171825,2.9444389791664403,5.021725637908117
2.302585092994046,3.7642433288967023,4.854631045619675,4.707661563598937,2.9444389791664403,5.200485447021186
2.302585092994046,0.0,4.855928904335275,3.5788297540068164,2.9444389791664403,3.7498287673946384
2.302585092994046,1.2270142835282019,4.857225080796721,4.611337745955412,2.9444389791664403,3.6338334180481406
2.302585092994046,3.08824974889005,4.858519579359367,4.004106498124334,2.9444389791664403,3.3077645993825966
2.302585092994046,4.02270241096236,4.859812404361672,3.5721197623536542,2.9444389791664403,2.757317045683539
2.302585092994046,7.297496119768824,4.90527477843843,4.053111785028866,2.9444389791664403,4.736935106497314
2.302585092994046,6.756196484896192,4.948759890378168,4.5279989785007135,2.9444389791664403,2.748927426900366
