DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,2.4061963031460945,4.820281565605037,3.683697829680475,2.9444389791664403,4.584756781566671
2.302585092994046,2.5269421342904317,4.820281565605037,4.997667143565071,2.9444389791664403,6.594438647960953
2.302585092994046,1.0475905015269174,4.820281565605037,4.4314855505812565,2.9444389791664403,5.560225486145223
2.302585092994046,4.243088280938005,4.820281565605037,3.9978142326812263,2.9444389791664403,2.790983068678562
2.302585092994046,3.7636267129782603,4.825108606353353,3.7175594523451667,2.9444389791664403,4.711453074507685
2.302585092994046,5.378529906341921,4.829912458665998,5.252643201920079,2.9444389791664403,3.949130063065457
2.302585092994046,5.375902973726712,4.8346933442663405,3.7687024343329876,2.9444389791664403,5.38694148542889
2.302585092994046,6.261316971906295,4.839451481712757,4.835381430145835,2.9444389791664403,5.36737834835426
2.302585092994046,3.835299321651412,4.844187086458591,3.0964482013512367,2.9444389791664403,4.419601261284516
2.302585092994046,1.562799507200068,4.845498562056402,3.6213871715423815,2.9444389791664403,2.3101641030443654
2.302585092994046,2.46630978853542,4.846808319938465,5.890395424416564,2.9444389791664403,2.7485237441132453
2.302585092994046,1.0662667690768548,4.848116364598481,3.9944844658080005,2.9444389791664403,6.5921321677995905
2.302585092994046,3.4673198306462742,4.8494227005125365,4.562857818939711,2.9444389791664403,5.057302854887782
2.302585092994046,3.7711886840630857,4.850727332139201,4.30537069023883,2.9444389791664403,3.37920707668285
2.302585092994046,3.954699168178897,4.852030263919617,3.8551708254461,2.9444389791664403,1.1033970732649077
2.302585092994046,5.4634985976047155,4.853331500277589,3.1706314403203613,2.9444389791664403,5.130262256293156
2.302585092994046,1.2643769940358034,4.854631045619675,5.735289139161024,2.9444389791664403,3.9355081663565668
2.302585092994046,2.5284247064696728,4.855928904335275,4.078284693030069,2.9444389791664403,5.139033642212186
2.302585092994046,3.2077475184893878,4.857225080796721,5.374953344634447,2.9444389791664403,4.5220304672720335
2.302585092994046,2.3633179113898684,4.858519579359367,4.062624742103258,2.9444389791664403,4.323891670456479
2.302585092994046,4.334560706806959,4.859812404361672,4.072037133821876,2.9444389791664403,5.554975388396999
2.302585092994046,4.099344760765626,4.90527477843843,4.120214464313638,2.9444389791664403,5.217361333796114
2.302585092994046,3.975847836272523,4.948759890378168,4.383788767715582,2.9444389791664403,4.295318964255805
