DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,0.8884179552372014,4.8494227005125365,4.969030989352235,2.9444389791664403,2.723856683363003
2.302585092994046,6.355521661936972,4.850727332139201,3.9165758829023876,2.9444389791664403,1.9810146190082323
2.302585092994046,2.558724151611413,4.852030263919617,3.5202482240396593,2.9444389791664403,5.889866078975139
2.302585092994046,0.9164627105899852,4.853331500277589,4.208776716558614,2.9444389791664403,5.559629881467277
2.302585092994046,3.6677827638733147,4.854631045619675,4.216275084881698,2.9444389791664403,5.494412084222155
2.302585092994046,2.6390859076525732,4.855928904335275,3.466276671936314,2.9444389791664403,4.510436249181765
2.302585092994046,4.138182384654975,4.857225080796721,3.24509730875339,2.9444389791664403,4.439913129718682
2.302585092994046,2.5568823271734393,4.858519579359367,3.137747257064097,2.9444389791664403,1.9419589212313975
2.302585092994046,4.785236955663794,4.859812404361672,3.291368221016713,2.9444389791664403,3.82698119196108
2.302585092994046,4.3035345745959335,4.90527477843843,2.3759245679277785,2.9444389791664403,3.51827928692186
2.302585092994046,4.898671800751611,4.948759890378168,4.961769856257453,2.9444389791664403,4.632638547260279
