DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,2.7023983764799797,4.8494227005125365,5.108294448369329,2.9444389791664403,6.67353970414978
2.302585092994046,2.830894123830314,4.850727332139201,4.14905174195587,2.9444389791664403,1.056612392504198
2.302585092994046,3.3891185790645206,4.852030263919617,3.7487125531854066,2.9444389791664403,2.623121648483159
2.302585092994046,5.954210557009599,4.853331500277589,5.113806860941313,2.9444389791664403,4.9899534368142735
2.302585092994046,3.205554553761562,4.854631045619675,3.0468088835690086,2.9444389791664403,5.050870963033902
2.302585092994046,3.680740337049812,4.855928904335275,4.066041049607704,2.9444389791664403,4.836911707953703
2.302585092994046,0.0,4.857225080796721,3.8876861884573297,2.9444389791664403,4.065755378050429
2.302585092994046,6.456618494673209,4.858519579359367,3.0507153382700434,2.9444389791664403,3.655659466378074
2.302585092994046,1.5911097598427757,4.859812404361672,4.263082205878505,2.9444389791664403,4.508937993085744
2.302585092994046,2.765870562472156,4.90527477843843,3.462570253168589,2.9444389791664403,2.4016318845861786
2.302585092994046,6.092397526733914,4.948759890378168,4.100639192765707,2.9444389791664403,5.7134974162165015
