DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,4.487026873443526,4.8494227005125365,3.4961944450392743,2.9444389791664403,3.2465064395818484
2.302585092994046,3.434983770395196,4.850727332139201,5.137111220228382,2.9444389791664403,4.047485696971111
2.302585092994046,5.156674872271041,4.852030263919617,3.505547126623966,2.9444389791664403,3.8810767633588394
2.302585092994046,4.280800749306535,4.853331500277589,4.342203548650042,2.9444389791664403,5.20818132245501
2.302585092994046,1.076303639799438,4.854631045619675,4.889871514116225,2.9444389791664403,3.2615034518064787
2.302585092994046,2.688561514697832,4.855928904335275,4.667078377389096,2.9444389791664403,7.6087425171831615
2.302585092994046,3.5325920149113115,4.857225080796721,5.8084407340520405,2.9444389791664403,5.608126000408097
2.302585092994046,4.1631384280562544,4.858519579359367,4.2612854899597545,2.9444389791664403,4.264314456932789
2.302585092994046,2.290067897612995,4.859812404361672,5.459652815528937,2.9444389791664403,6.884359496249896
2.302585092994046,3.490719401493819,4.90527477843843,4.231388985076607,2.9444389791664403,2.3590609146224137
2.302585092994046,2.5098308038062043,4.948759890378168,3.9020568886613773,2.9444389791664403,5.604647885730546
