S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.043425116919247,4.98696277983771,2.772588722239781,2.523224370174143,2.0794415416798357,2.192246286688818,2.3978952727983707,2.8281600480032405,2.1972245773362196,1.7358608600617236,0.0,0.9213926515514955,0.9614111671546247,1.5749249081075742,4.248495242049359,4.140461665288957,4.1588830833596715,2.5010016100841277,0.6931471805599453,0.4619605043402298,1.3862943611198906,1.5502472928698183,0.0,0.0,3.4339872044851463,3.496338106951025,2.540996116439044,3.0944630585136337
5.043425116919247,5.996517975607698,2.772588722239781,1.8812549077480543,2.0794415416798357,1.8359482347437295,2.3978952727983707,2.5603941835777064,2.1972245773362196,1.4700997590051235,0.0,1.372957345438399,0.9007865453381899,2.639004352200196,4.248495242049359,4.0745772425208955,4.1588830833596715,2.494761289188357,0.6931471805599453,0.7348656785988467,1.3862943611198906,1.3403017408131923,0.0,0.0,3.4339872044851463,3.0533004967279997,2.5470384308950065,2.6599927884216887
5.043425116919247,4.464427540540499,2.772588722239781,2.570129884738717,2.0794415416798357,2.7021077720348012,2.3978952727983707,3.1387927074359196,2.1972245773362196,2.75914005168727,0.0,0.4923116853628237,0.8362480242006186,3.244157177619273,4.248495242049359,4.368148570036408,4.1588830833596715,2.0827647374527185,0.6931471805599453,0.3109134334300867,1.3862943611198906,1.0852974521252665,0.0,0.0,3.4339872044851463,3.728592346444888,2.5530444549552187,3.5684990869897772
5.043425116919247,4.796730317791363,2.772588722239781,2.8369265821698173,2.0794415416798357,2.267077241151527,2.3978952727983707,3.8819776541299755,2.1972245773362196,1.815578601379758,0.0,1.0153084774876253,0.7672551527136671,2.006207134131103,4.248495242049359,3.7768185872745113,4.1588830833596715,2.986180033236779,0.6931471805599453,0.40042721479250126,1.3862943611198906,1.7692224621161878,0.0,0.0,3.4339872044851463,3.5706859083998914,2.559014621941722,3.5822769341170555
5.043425116919247,4.637796932815846,2.772588722239781,2.1248958857091647,2.0794415416798357,1.933701995483338,2.3978952727983707,4.03247395711035,2.1972245773362196,1.5395391633812552,0.0,0.5896253974056207,0.6931471805599453,1.0456057332501465,4.248495242049359,4.147583194459775,4.1588830833596715,2.17532213548103,0.6931471805599453,0.0,1.3862943611198906,2.083289464587339,0.0,0.0,3.4339872044851463,3.8732306934794933,2.5649493574615367,2.4570793962947675
5.043425116919247,5.080144152903642,2.772588722239781,2.9276267475717113,2.0794415416798357,2.686736860223344,2.3978952727983707,3.333506863029619,2.1972245773362196,2.3013016390943966,0.0,0.4325044202233378,0.6931471805599453,2.469029649994838,4.248495242049359,3.6910591662659797,4.1588830833596715,3.2542078829593324,0.6931471805599453,0.24612451016438802,1.3862943611198906,1.4193708954841613,0.0,0.0,3.4339872044851463,3.5642853958453213,2.5649493574615367,2.971294734555405
5.043425116919247,5.24851554127643,2.772588722239781,1.933416387197532,2.0794415416798357,2.0879499880206858,2.3978952727983707,2.2713523538202525,2.1972245773362196,1.2571291439743648,0.0,1.0415334579413231,0.6931471805599453,0.9682191403862341,4.248495242049359,3.994148604542217,4.1588830833596715,3.1830435539380755,0.6931471805599453,0.182285561321417,1.3862943611198906,1.8675862762584352,0.0,2.7877859342893048e-06,3.4339872044851463,3.7115060055335656,2.5649493574615367,3.348377364092505
5.043425116919247,5.080351585798718,2.772588722239781,2.0459036867300373,2.0794415416798357,1.99307353869595,2.3978952727983707,4.3099238833765625,2.1972245773362196,1.9928638166122996,0.0,0.0,0.6931471805599453,1.470953181157315,4.248495242049359,3.845937413134501,4.1588830833596715,2.8308590444247184,0.6931471805599453,0.6859784363361286,1.3862943611198906,1.9158493877820206,0.0,3.9789156947978395e-06,3.4339872044851463,3.465200351549334,2.5649493574615367,2.624561356838647
5.043425116919247,4.968348395118493,2.772588722239781,2.9508352773102953,2.0794415416798357,2.6511126085252994,2.3978952727983707,2.0558708648393798,2.1972245773362196,1.8903921520337572,0.0,0.6133719935911301,0.6931471805599453,3.1587692622688612,4.248495242049359,3.970109069475492,4.1588830833596715,2.185424154493377,0.6931471805599453,0.8334481120809032,1.3862943611198906,1.6394107215180465,0.0,0.0,3.4339872044851463,3.353390492874163,2.5649493574615367,2.4693630117523364
5.043425116919247,5.1801022219180615,2.772588722239781,2.8131909642137147,2.0794415416798357,2.647043119471722,2.3978952727983707,2.6489420311015346,2.1972245773362196,0.3277029150779154,0.0,0.789547961182318,0.6931471805599453,3.9678247533998086,4.248495242049359,4.398098511518693,4.1588830833596715,1.9942303090498714,0.6931471805599453,0.07812882411392735,1.3862943611198906,1.6897013439312247,0.0,0.0,3.4339872044851463,3.476607364741505,2.5649493574615367,2.7983967786995327
5.043425116919247,5.355259553835873,2.772588722239781,2.817531790051342,2.0794415416798357,2.8842792916002047,2.3978952727983707,4.178291395604791,2.1972245773362196,1.1594348023310115,0.0,0.5009410590237133,0.6931471805599453,0.0,4.248495242049359,4.310263603685841,4.1588830833596715,0.8960007591066037,0.6931471805599453,0.5350544378123405,1.3862943611198906,1.2793256352536662,0.0,0.0,3.4339872044851463,2.9899993825976288,2.5649493574615367,3.307363551376922
5.043425116919247,5.013783818294823,2.772588722239781,2.2264214578018695,2.0794415416798357,2.613324338862912,2.3978952727983707,3.52668108874685,2.1972245773362196,1.7887072646348943,0.0,1.538091578508627,0.6931471805599453,4.123398323117671,4.248495242049359,4.478232269248323,4.1588830833596715,1.15044553024438,0.6931471805599453,0.0,1.3862943611198906,1.204211326115618,0.0,0.0,3.4339872044851463,3.5959129772691028,2.5649493574615367,3.057483607158221
