S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.043425116919247,4.98696277983771,2.772588722239781,2.523224370174143,2.0794415416798357,2.192246286688818,2.3978952727983707,2.8281600480032405,2.1972245773362196,1.7358608600617236,0.0,0.9213926515514955,0.9985288301111271,1.5749249081075742,4.248495242049359,4.140461665288957,4.1588830833596715,2.5010016100841277,0.6931471805599453,0.4619605043402298,1.3862943611198906,1.5502472928698183,0.0,0.0,3.4339872044851463,3.496338106951025,2.4849066497880004,3.0944630585136337
5.043425116919247,4.637010528819852,2.772588722239781,2.716176563863598,2.0794415416798357,2.101069406069268,2.3978952727983707,2.277739754829557,2.1972245773362196,2.117590065308923,0.0,1.3666740914198592,1.1451323043030026,4.252060912196978,4.248495242049359,4.430634004402787,4.1588830833596715,3.2093848835749377,0.6931471805599453,0.20929134730113397,1.3862943611198906,1.1547276795923522,0.0,0.0,3.4339872044851463,3.610634336712277,2.4849066497880004,3.555783766226078
5.043425116919247,4.980216363872394,2.772588722239781,2.85333876398937,2.0794415416798357,2.034064925850419,2.3978952727983707,2.815316623626788,2.1972245773362196,1.5456579319774777,0.0,1.94598074701306,1.2729656758128873,3.012806410447922,4.248495242049359,3.779773096771315,4.1588830833596715,0.7800513292210112,0.6931471805599453,0.34461378845950186,1.3862943611198906,1.0460407783589043,0.0,0.0,3.4339872044851463,2.942599236758889,2.4849066497880004,3.7308137882896197
5.043425116919247,5.283509474880536,2.772588722239781,0.8175033325485215,2.0794415416798357,1.9917285678415155,2.3978952727983707,0.058210316775122894,2.1972245773362196,2.2078233833103997,0.0,1.073559900126826,1.3862943611198906,1.4691681863399224,4.248495242049359,4.097571336157913,4.1588830833596715,2.6521228193691515,0.6931471805599453,0.7039934643198635,1.3862943611198906,1.1851929192800121,0.0,0.0,3.4339872044851463,3.728130295504728,2.4849066497880004,3.2388713831743927
5.043425116919247,5.690798867115797,2.772588722239781,2.14831406313104,2.0794415416798357,2.747899213476169,2.3978952727983707,4.425032393181266,2.1972245773362196,0.86405974618678,0.0,0.21534553507158372,1.3470736479666094,0.0,4.248495242049359,3.6011459131888643,4.1588830833596715,2.8170233482220874,0.6931471805599453,0.5688083368919715,1.3862943611198906,1.5631953199416821,0.0,0.0,3.4339872044851463,3.300489843747176,2.4912964478867714,2.5341678544255553
5.043425116919247,5.142486781775239,2.772588722239781,2.423186314553991,2.0794415416798357,1.7417448820741965,2.3978952727983707,3.0347818579374146,2.1972245773362196,2.3589575263135596,0.0,1.972057374244946,1.3062516534463542,3.1775564309685036,4.248495242049359,3.931663893943676,4.1588830833596715,2.7663621481593275,0.6931471805599453,0.1389480826529647,1.3862943611198906,1.0035953697179028,0.0,0.0,3.4339872044851463,3.835491997314256,2.4976456755654297,2.974041174929236
5.043425116919247,4.9705752352326025,2.772588722239781,2.9223108314101816,2.0794415416798357,2.831073959321794,2.3978952727983707,4.10227927919075,2.1972245773362196,1.0670931680428843,0.0,1.8194632902943877,1.2636920390275583,0.0,4.248495242049359,4.384515945968767,4.1588830833596715,2.810230488849435,0.6931471805599453,0.4164601711342386,1.3862943611198906,1.518595291614564,0.0,0.0,3.4339872044851463,3.6592424005406805,2.503954844758695,3.1530655514041754
5.043425116919247,4.546578642079163,2.772588722239781,3.2767083068303675,2.0794415416798357,2.7947555442264167,2.3978952727983707,2.665405692424546,2.1972245773362196,1.0237915959792663,0.0,0.23043659806463312,1.2192402764567245,3.058846899594254,4.248495242049359,4.351926691346688,4.1588830833596715,2.9508453374962604,0.6931471805599453,0.0026309367477689305,1.3862943611198906,1.6323479982024502,0.0,0.0,3.4339872044851463,4.133925318861211,2.5102244577722903,2.632216778555079
5.043425116919247,5.1008054444948785,2.772588722239781,2.144031983003302,2.0794415416798357,2.4733732048437913,2.3978952727983707,2.851116573673991,2.1972245773362196,0.8660121721730007,0.0,1.35620356604077,1.1727202608218317,1.430376848511307,4.248495242049359,4.232902443759942,4.1588830833596715,1.788848639541374,0.6931471805599453,0.4606846618927094,1.3862943611198906,1.2695585749280385,0.0,0.0,3.4339872044851463,3.941439622554286,2.516455007522926,2.6629465066486233
5.043425116919247,4.771810629534252,2.772588722239781,1.9429830001746673,2.0794415416798357,1.7751031481127533,2.3978952727983707,1.625091628341183,2.1972245773362196,1.9153431287496532,0.0,1.3858729474831695,1.1239300966523995,1.3342330147084402,4.248495242049359,4.154226342760772,4.1588830833596715,2.334229414514684,0.6931471805599453,0.2320459009748354,1.3862943611198906,1.2083473900693913,0.0,0.0,3.4339872044851463,2.8620873973477003,2.5226469777708473,3.4919447025646817
5.043425116919247,4.755760845204249,2.772588722239781,2.7371590061976274,2.0794415416798357,1.9100639691467156,2.3978952727983707,3.6236554499755793,2.1972245773362196,2.4003082098152206,0.0,0.6437508997564851,1.072636802264849,1.2814341582750686,4.248495242049359,4.251812918239144,4.1588830833596715,2.922941313488988,0.6931471805599453,0.9870947733401618,1.3862943611198906,2.0407374247508865,0.0,0.0,3.4339872044851463,3.581346156705518,2.5288008433452256,2.936438492203811
5.043425116919247,4.886641960197551,2.772588722239781,1.979939090588704,2.0794415416798357,2.3046435960182063,2.3978952727983707,3.133924329278739,2.1972245773362196,0.46259889870772497,0.0,0.3042468559979491,1.0185695809945732,4.259629031027448,4.248495242049359,3.6416556263217537,4.1588830833596715,2.138824526960457,0.6931471805599453,0.0759780786861885,1.3862943611198906,1.4726184289451147,0.0,0.0,3.4339872044851463,3.2084779508585646,2.534917070362662,3.015488244662939
5.043425116919247,5.430288195018125,2.772588722239781,1.6019558812397423,2.0794415416798357,2.403881028652562,2.3978952727983707,4.096898573875727,2.1972245773362196,1.5532984863592456,0.0,1.2763161978864117,0.9614111671546247,1.2154366538799195,4.248495242049359,4.080044200158279,4.1588830833596715,2.562566010138193,0.6931471805599453,0.23573274902919542,1.3862943611198906,1.820023223021568,0.0,0.0,3.4339872044851463,3.4121635749004007,2.540996116439044,2.3964201434051184
5.043425116919247,5.097547820617304,2.772588722239781,2.7977965154228146,2.0794415416798357,2.1822694454744345,2.3978952727983707,2.8594583565737675,2.1972245773362196,0.7935482779203675,0.0,0.23422771533410114,0.9007865453381899,2.5384610593881307,4.248495242049359,4.320818431422126,4.1588830833596715,2.6724607594170173,0.6931471805599453,1.0381509710816619,1.3862943611198906,1.485193912013459,0.0,0.0,3.4339872044851463,3.665195285383768,2.5470384308950065,2.810573812472348
5.043425116919247,4.951156533936897,2.772588722239781,3.0154802394587605,2.0794415416798357,2.661578962110549,2.3978952727983707,3.2850567155474355,2.1972245773362196,2.177364328030218,0.0,0.031736288110492006,0.8362480242006186,2.29341257638965,4.248495242049359,4.21757372245417,4.1588830833596715,2.0721396337465943,0.6931471805599453,0.22318329811277907,1.3862943611198906,1.7762404936171017,0.0,0.0,3.4339872044851463,3.3315730087749778,2.5530444549552187,4.316304472639601
5.043425116919247,4.994972616660535,2.772588722239781,3.9069309738589726,2.0794415416798357,2.488372642092148,2.3978952727983707,3.9541532003843924,2.1972245773362196,1.7564705828241873,0.0,0.2757720773126975,0.7672551527136671,3.9207158837625604,4.248495242049359,4.017844432156993,4.1588830833596715,3.0130516513558034,0.6931471805599453,0.0,1.3862943611198906,1.4936617707243744,0.0,0.0,3.4339872044851463,3.6950651708333315,2.559014621941722,2.5770709678140937
5.043425116919247,5.052206032896389,2.772588722239781,1.6052487676964455,2.0794415416798357,2.9699417443049345,2.3978952727983707,2.6809798439209946,2.1972245773362196,1.7242009336963728,0.0,0.0,0.6931471805599453,1.1165401235165548,4.248495242049359,4.030474707094579,4.1588830833596715,3.2517476218935046,0.6931471805599453,0.07488409614488717,1.3862943611198906,1.781166344861817,0.0,0.0,3.4339872044851463,3.42021123771891,2.5649493574615367,2.552999141984297
