RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.4773226989604344,3.1354942159291497,3.9052847289191748,0.0,0.0,3.784189633918261,2.5532374417781227,3.044522437723423,2.4635096756579604,0.0,0.8524049563888667
3.367295829986474,3.8572561234150133,3.1354942159291497,2.236856865015081,0.0,1.7041291420464577,3.784189633918261,4.654065641115524,3.044522437723423,2.628593893191271,0.0,1.344710416771898
3.367295829986474,3.7052216868671106,3.1354942159291497,2.319798850432598,0.0,0.5233861985969657,3.784189633918261,3.1899683482203014,3.044522437723423,2.7247978986138937,0.0,0.09688420454295454
3.367295829986474,3.7508320262182875,3.1354942159291497,2.4693311547082795,0.0,0.7211648496669026,3.784189633918261,3.284381529777538,3.044522437723423,3.018405210025221,0.0,0.0
3.367295829986474,2.7641370863818904,3.1354942159291497,2.401035776250375,0.0,1.0502797494347937,3.784189633918261,1.2698448325335405,3.044522437723423,2.597468815563813,0.0,1.364936702362801
3.367295829986474,3.3130134126059168,3.1354942159291497,2.0200622186920283,0.0,2.1029260686379185,3.784189633918261,3.869689749529372,3.044522437723423,1.5620942819728219,0.0,2.2271099387063593
3.367295829986474,2.797739930136566,3.1354942159291497,2.149608713727817,0.0,0.42299269314416654,3.784189633918261,2.7577915076992614,3.044522437723423,2.388104734379567,0.0,2.0003554575080544
3.367295829986474,3.5382977769277577,3.1354942159291497,2.45641207704331,0.0,0.38036878596488555,3.784189633918261,3.7173569887257507,3.044522437723423,1.772939355152317,0.0,2.150749937136001
3.367295829986474,3.2963443948045787,3.1354942159291497,2.8198662815237814,0.0,0.9284028447116183,3.784189633918261,2.8585565832242477,3.044522437723423,2.2593832889906085,0.0,1.3451670737930157
3.367295829986474,2.9288276161118305,3.1354942159291497,2.341105159808836,0.0,0.5462956912318255,3.784189633918261,3.122902180446152,3.044522437723423,2.6095395972463113,0.0,0.6379288463658944
3.367295829986474,3.0054491197699,3.1354942159291497,1.9650923093215575,0.0,3.3902979302452945,3.784189633918261,3.6636169649671846,3.044522437723423,2.3513850028756056,0.0,2.402711466347604
