S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.672828834461906,4.189295074572902,3.1354942159291497,3.411590488688553,1.0986122886681098,1.5414280278559198,0.0,0.08546578921313353,0.0,3.0021800730187986,6.875748482847051,6.007955147221165,2.302585092994046,2.133853788746623
4.709530201312334,3.8455469071626105,3.1354942159291497,4.361721068785985,1.0986122886681098,1.341778628866902,0.0,0.0,0.0,4.064425316124684,6.887552571664617,7.692579842703772,2.302585092994046,2.199801849697249
4.727387818712341,3.318439993314345,3.1354942159291497,3.7666414487958373,1.0986122886681098,2.45238603666244,0.0,0.5085748698934354,0.0,0.0,6.893656354602635,7.3863002409785645,2.302585092994046,4.271296066207457
4.727387818712341,3.999182299068786,3.1354942159291497,3.116173164620224,1.0986122886681098,2.629683544971223,0.0,0.0,0.0,2.7063139888915853,6.893656354602635,4.630067756354577,2.302585092994046,2.0701231045141983
4.74493212836325,4.249957648703593,3.1354942159291497,3.327600953249673,1.0986122886681098,2.425652954296059,0.0,0.0,0.0,2.3851359658468603,6.904750769961838,6.154311834388192,2.4849066497880004,0.7838556232186178
4.74493212836325,4.175552362235039,3.1354942159291497,4.092858117719582,1.0986122886681098,2.0375597234143923,0.4054651081081644,0.021647380314006925,0.0,2.772132274007632,6.90625415285587,6.900495892058352,2.4849066497880004,2.8865852460171415
4.74493212836325,3.3379179848992533,3.1354942159291497,3.475452754484199,1.0986122886681098,1.324284479188202,0.6931471805599453,0.5860557412905838,0.0,2.1820390356623474,6.907755278982137,5.50827164644973,2.4849066497880004,1.1729713270310613
4.742029368705289,3.507368117929805,3.1354942159291497,2.4860613732023067,1.0986122886681098,0.7750033803557741,0.6931471805599453,0.43667736111683103,0.0,6.123381236345493,6.914068641038729,4.72584627395795,2.4849066497880004,3.3493181965343597
4.73911815849783,4.035093793689794,3.1354942159291497,3.3195029180928235,1.0986122886681098,1.5170891897861265,0.6931471805599453,0.0,0.0,2.406753530333417,6.920342394487609,5.19801304367884,2.4849066497880004,3.20908740862662
4.736198448394496,4.099926135907899,3.1354942159291497,3.9345549937290283,1.0986122886681098,2.873170365086885,0.6931471805599453,0.33134207462707066,0.0,3.645245877835418,6.926577033222725,7.479633421593688,2.4849066497880004,1.810940040714156
4.736198448394496,4.539873767133292,3.1354942159291497,2.8087530479525826,1.0986122886681098,1.8684177102412092,0.6931471805599453,0.0,0.0,5.418621333975819,6.892641641172089,4.692315073626961,2.4849066497880004,1.6800273407813362
4.762173934797756,3.9078138525087525,3.258096538021482,3.4524086198210355,1.0986122886681098,1.4707675585078315,0.6931471805599453,0.054731238613109676,0.0,4.685661508036634,6.90875477931522,5.682318659428325,3.4657359027997265,3.208330509383047
4.948759890378168,4.345141680862026,3.258096538021482,3.6337620467241054,1.3862943611198906,1.8440134509547266,1.0986122886681098,0.42467398467669804,0.0,2.0938584694580697,7.00397413672268,5.958236331548148,3.5263605246161616,2.904382642121047
4.983606621708336,4.501368789275471,3.332204510175204,4.170938733242303,0.6931471805599453,2.118162083608822,0.6931471805599453,0.0,0.0,3.3005491987825923,6.75110146893676,7.469972456531606,3.5553480614894135,4.124081167574945
4.969813299576001,4.291347738653716,3.332204510175204,3.1493466331127538,0.6931471805599453,1.674708163854645,0.6931471805599453,0.09001714237641258,0.0,1.7354579607245997,6.760414691083428,5.998516689960876,3.5553480614894135,1.6500237051978686
4.976733742420574,4.79202549604512,3.332204510175204,3.5487283833766137,0.6931471805599453,0.5343913385363346,0.6931471805599453,0.0,0.0,3.9158535799337235,6.716594773520978,7.118928751856263,3.6375861597263857,1.3549294162601337
