S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.8654164806904682,0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.46172097945521134,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.17135825199668528,0.5878590993704262,0.0,0.3842445852145069,0.0,0.13547636119921042,0.0,1.2825779556129528,0.0,0.6914206317162178,0.08934510033585,0.3486913140815642,0.0,0.07285202630067969,0.08934510033585,0.7220917048535396,0.0,2.2816078926462806
0.15548490284039515,0.9994886447542832,0.0,0.0,0.0,0.0,0.0,2.957183285847992,0.0,0.15032986606769383,0.08076135664445859,0.0,0.0,0.2542496896757478,0.08076135664445859,0.5861914778414042,0.0,0.0
0.13935552091051145,0.0322091203560152,0.0,0.30054272015584405,0.0,0.3625991946145448,0.0,0.19407448289661905,0.0,0.11830747713154371,0.07210329390134397,0.061556841859066125,0.0,0.0,0.07210329390134397,0.39783411299650184,0.0,0.18165928309258106
0.1229617111348351,0.16458797299993888,0.0,0.6934890662635842,0.0,0.1814930754392227,0.0,1.9497544751657228,0.0,0.3722632249913264,0.06336961393258933,0.0,0.0,0.06368193202566298,0.06336961393258933,0.7917737473799447,0.0,0.09597055045314712
0.10629465864962341,0.3885286428448115,0.0,0.37025348318680007,0.0,0.14351498252779726,0.0,0.14650148288375653,0.0,0.0,0.0545589842504345,0.05431967463768478,0.0,0.0,0.0545589842504345,0.33990323434854586,0.0,0.8252414222525505
0.08934510033585008,1.4196139606282068,0.0,0.3396465908351572,0.0,0.28292285005758566,0.0,0.0,0.0,0.604516902669047,0.04567003683318844,1.6072037283126182,0.0,0.2937565778561571,0.04567003683318844,0.5413605838416374,0.0,1.2677840530238673
0.07210329390134407,0.0,0.0,0.6873568413322607,0.0,0.0,0.0,0.7444818200515981,0.0,0.04202469528038598,0.036701366850428,0.8127646750778886,0.0,0.022406505014058192,0.036701366850428,0.9488680112700787,0.0,1.064211521711675
0.0545589842504346,0.9295982616970426,0.0,1.3953964404139028,0.0,0.2564858692233507,0.0,2.6470886324236527,0.0,0.25444657324987235,0.027651531330510157,1.6744544407430397,0.0,0.2390158254094708,0.027651531330510157,0.9363644282275119,0.0,0.0
0.0367013668504281,1.1058393214289692,0.0,0.12877357155677127,0.0,0.005892950466861675,0.0,0.3268712053735961,0.0,0.47154436297795954,0.018519047767237597,0.9818470976636531,0.0,0.07972799732067878,0.018519047767237597,0.6144000471067327,0.0,0.0
0.018519047767237697,0.4366701869701261,0.0,0.0,0.0,0.24414814021121933,0.0,0.0,0.0,0.0,0.009302392662313554,0.4095637817113368,0.0,0.0,0.009302392662313554,0.3158296433335095,0.0,0.0
0.0,0.34661441217506317,0.0,0.03937443964018203,0.0,0.19089639918595125,0.0,0.0,0.0,0.5382739461045689,0.0,0.4186753896226466,0.0,0.2416982265699647,0.0,0.7464652740637249,0.0,0.5459753055672883
