RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,5.014350276123414,1.791759469228055,2.477727041958473,1.0986122886681098,0.0,6.018593214496234,4.299440335968481,6.893656354602635,6.729866468443338
3.1354942159291497,3.4103155200181243,1.791759469228055,1.7649313374138866,1.0986122886681098,1.2502113002438349,6.025865973825314,4.126067607839667,6.904750769961838,3.8555111879568216
3.1354942159291497,4.0271657559893335,1.791759469228055,2.910240310034894,1.0986122886681098,2.102611524166478,6.028278520230698,4.617531128615816,6.907755278982137,5.550950417639477
3.1354942159291497,3.7175653668376447,1.791759469228055,1.6620909486172752,1.0986122886681098,1.6177364688516995,6.018593214496234,5.587625697519466,6.926577033222725,4.624026558686218
3.258096538021482,3.5371346911889336,1.791759469228055,1.6758405589923329,1.0986122886681098,1.9227995518321872,5.937536205082426,5.836968471462538,6.903747257584598,5.107633336610592
3.258096538021482,3.431556441154382,2.772588722239781,2.294511086212291,1.3862943611198906,1.0062779292602249,6.016157159698354,3.655700706718478,7.00397413672268,5.981210471277715
3.332204510175204,2.8376736832645797,2.6390573296152584,1.0600262767404343,0.6931471805599453,2.4059836067269496,5.713732805509369,4.605730494963241,6.760414691083428,7.877257822154405
3.332204510175204,2.9977963140915245,2.6390573296152584,2.3714770569392565,0.6931471805599453,0.13358334499669455,5.71042701737487,4.639967180331643,6.7357800142423265,5.616702050541741
3.332204510175204,2.0559449196799306,2.6390573296152584,1.5273079903669635,0.6931471805599453,2.173495490245844,5.683579767338681,6.106033036286979,6.734591659972948,5.330557871765211
3.332204510175204,3.4423744673231598,2.6390573296152584,1.897246526658021,0.6931471805599453,0.8536730790076412,5.69035945432406,4.647341697367301,6.738152494595957,6.231447424590028
3.332204510175204,4.047874462148004,2.6390573296152584,2.1035746992810003,0.6931471805599453,2.382951577482626,5.697093486505405,4.9705223049058604,6.7580945044277305,4.952506252413696
