RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,2.740652635702717,3.1354942159291497,2.3849313808259716,3.784189633918261,3.3958239421152276,5.181783550292085,3.1591196222170845,3.044522437723423,2.362359471605199,0.0,0.7894856295209833
3.367295829986474,3.2728598504716295,3.1354942159291497,2.2088607035075074,3.784189633918261,3.729200072722064,5.181783550292085,1.2245810775439945,3.044522437723423,1.700141399035984,0.0,1.1997764925007546
3.367295829986474,2.9360397690007423,3.1354942159291497,2.256941954483962,3.784189633918261,3.5869081197036907,5.181783550292085,4.846717623238117,3.044522437723423,3.1261128414240673,0.0,0.6265621752076223
3.367295829986474,3.7696645089524514,3.1354942159291497,2.0353958318413072,3.784189633918261,3.353897687860488,5.181783550292085,3.6618953578334237,3.044522437723423,1.4869748095135202,0.0,3.6332599207569842
3.367295829986474,2.8852725838006794,3.1354942159291497,2.622311176695067,3.784189633918261,3.3267734100479567,5.181783550292085,2.93733826997482,3.044522437723423,2.447026250954991,0.0,1.193205561695661
3.367295829986474,3.1037556868937037,3.1354942159291497,2.3711044069625906,3.784189633918261,3.309079932632592,5.181783550292085,3.1912535117469725,3.044522437723423,2.1327568851455063,0.0,0.0
3.367295829986474,2.541650777417716,3.1354942159291497,3.1575843469663236,3.784189633918261,3.529620856863123,5.181783550292085,3.91460911878755,3.044522437723423,1.806927737326757,0.0,1.7681329341761534
3.367295829986474,3.0813727257508834,3.1354942159291497,1.7946884170041244,3.784189633918261,3.4674778465076956,5.181783550292085,4.370426026785194,3.044522437723423,2.3794495829694013,0.0,1.7231695734102193
3.367295829986474,3.0040577239038675,3.1354942159291497,2.324544590993904,3.784189633918261,3.2310376784314645,5.181783550292085,3.3995308973022595,3.044522437723423,2.5041770152689873,0.0,2.48775000660701
3.367295829986474,4.193584023063883,3.1354942159291497,2.2367899001473113,3.784189633918261,3.227264063307727,5.181783550292085,4.565989199778839,3.044522437723423,2.091173812262777,0.0,1.919618678353813
3.367295829986474,3.2242522250066172,3.1354942159291497,1.5960424789166077,3.784189633918261,3.331153928701065,5.181783550292085,2.2441655263424116,3.044522437723423,3.8646812379062654,0.0,3.020828318616031
3.367295829986474,3.5768705413326756,3.1354942159291497,2.5062267476717257,3.784189633918261,3.693002942325582,5.181783550292085,4.333075579060066,3.044522437723423,3.2719468748850113,0.0,0.0
3.367295829986474,3.8358384545368804,3.1354942159291497,3.4938369749337603,3.784189633918261,2.32991498855973,5.181783550292085,2.280468214953857,3.044522437723423,1.9317095344500177,0.0,3.35777854842068
3.367295829986474,3.120494839486577,3.1354942159291497,2.806251777016116,3.784189633918261,4.880747509740512,5.181783550292085,3.1701236652502853,3.044522437723423,2.658190015375957,0.0,3.4658894134423273
3.367295829986474,3.4512800451478833,3.1354942159291497,2.3297051924600902,3.784189633918261,2.814323148155935,5.181783550292085,1.2314862971155986,3.044522437723423,2.8025687269513857,0.0,0.0
3.367295829986474,2.737589898425897,3.1354942159291497,3.119770551602292,3.784189633918261,4.5515097090855665,5.181783550292085,5.427467454318604,3.044522437723423,2.072777532131378,0.0,0.0
3.367295829986474,3.306341890944888,3.1354942159291497,3.0951032302330375,3.784189633918261,2.524509043949984,5.181783550292085,5.897458539200837,3.044522437723423,1.2768659652007166,0.0,3.1372062416199276
3.367295829986474,2.523753264167783,3.1354942159291497,2.888278725736442,3.784189633918261,1.4957364121613865,5.181783550292085,5.339335603883976,3.044522437723423,2.5760102520536665,0.0,0.9024156406907782
3.367295829986474,2.9716620926196646,3.1354942159291497,2.5832881965769134,3.784189633918261,3.8130326535431935,5.181783550292085,5.687677866744093,3.044522437723423,1.5100607654592304,0.0,1.1367952306070095
3.367295829986474,2.986946180858125,3.1354942159291497,2.3811879055424727,3.784189633918261,3.4373888674174418,5.181783550292085,1.100209644083014,3.044522437723423,2.235703762417904,0.0,0.0
3.367295829986474,2.903299432287141,3.1354942159291497,1.9193761827382911,3.784189633918261,3.342914650704413,5.181783550292085,1.955395489590907,3.044522437723423,2.9910941323268876,0.0,0.0
3.367295829986474,2.9151302902515033,3.1354942159291497,2.3713647478672675,3.784189633918261,3.796292357274816,5.181783550292085,4.003340996072508,3.044522437723423,2.1144164396155514,0.0,0.8534362952015648
3.367295829986474,3.15346105251068,3.1354942159291497,1.9422294189483837,3.784189633918261,3.0351763279584305,5.181783550292085,2.247226206166331,3.044522437723423,1.991113536803353,0.0,1.4045385689601062
