S1213_Actual,S1213_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
6.2324480165505225,5.194460844659627,2.302585092994046,2.427345894429739,3.713572066704308,3.595057177045192,4.634728988229636,4.358025076129445,2.5649493574615367,2.5986783502196977,4.143134726391533,4.109089806957299,3.912023005428146,4.123671636980064,1.791759469228055,2.6344328271877484
6.2324480165505225,4.974788390848091,2.302585092994046,2.789911890117239,3.713572066704308,3.5847544822765864,4.634728988229636,4.425586079548703,2.5649493574615367,2.7468123036798535,4.143134726391533,4.119503404492064,3.912023005428146,4.219312010944121,1.791759469228055,3.2555509661644377
6.2324480165505225,4.41795547849066,2.302585092994046,2.673694127897125,3.713572066704308,3.536336430285239,4.634728988229636,4.138129474447134,2.5649493574615367,2.5961454408134808,4.143134726391533,4.077088729134948,3.912023005428146,4.119748719123392,1.791759469228055,2.1583017756268172
6.2324480165505225,5.526752420161246,2.302585092994046,2.513714430304307,3.713572066704308,3.6878476167554894,4.634728988229636,4.461848252730641,2.5649493574615367,2.6081837339741467,4.143134726391533,4.177310506428822,3.912023005428146,4.045302568333838,1.791759469228055,3.204088515517772
6.2324480165505225,4.220661007636977,2.302585092994046,2.227191478487512,3.713572066704308,3.636812863328428,4.634728988229636,4.545525758654284,2.5649493574615367,2.5946626493781033,4.143134726391533,4.067650736700799,3.912023005428146,4.08083267995079,1.791759469228055,2.4559942077687182
6.2324480165505225,4.478814275898025,2.302585092994046,2.480910300686629,3.713572066704308,3.57440308408884,4.634728988229636,4.54292131210646,2.5649493574615367,2.5675009101590467,4.143134726391533,4.1168202430997365,3.912023005428146,4.03916167845475,1.791759469228055,2.9837007621239446
6.2324480165505225,5.63693826888576,2.302585092994046,2.1546595923702667,3.713572066704308,3.5589289020820454,4.634728988229636,4.565769286319324,2.5649493574615367,2.537248903591066,4.143134726391533,4.0947669012929335,3.912023005428146,4.138546815805304,1.791759469228055,0.8184788551546627
6.2324480165505225,5.623671746396535,2.302585092994046,2.35970539206256,3.713572066704308,3.550414673857397,4.634728988229636,4.153138456198177,2.5649493574615367,2.6674661727538105,4.143134726391533,4.064436969464504,3.912023005428146,3.8617364757097428,1.791759469228055,2.067700209806058
6.2324480165505225,6.161106617268394,2.302585092994046,2.2379853295593777,3.713572066704308,3.650292876196464,4.634728988229636,4.191127969370462,2.5649493574615367,2.5162036700476995,4.143134726391533,4.191077177510796,3.912023005428146,4.396712919409491,1.791759469228055,2.3300095388220745
6.2324480165505225,5.135054800140971,2.302585092994046,2.466752497399716,3.713572066704308,3.5527986513620777,4.634728988229636,4.1474659880885785,2.5649493574615367,2.5970407350373104,4.143134726391533,4.028907846468696,3.912023005428146,4.224908868238101,1.791759469228055,3.1592628793583346
6.2324480165505225,5.826676180719038,2.302585092994046,2.478676086216515,3.713572066704308,3.614066363361368,4.634728988229636,4.476438538396786,2.5649493574615367,2.4822111764487578,4.143134726391533,4.065522513660607,3.912023005428146,4.088529520872938,1.791759469228055,1.8432998195983175
6.2324480165505225,6.1937073956398105,2.302585092994046,2.6497443763645543,3.713572066704308,3.5880775604017745,4.634728988229636,4.64058220711859,2.5649493574615367,2.5733026985757577,4.143134726391533,4.055301414883857,3.912023005428146,4.1879866262615915,1.791759469228055,1.2859259566997052
6.231792923176292,5.604406870438064,2.302585092994046,2.2176622057569495,3.713572066704308,3.5915405951783708,4.634728988229636,4.474288548686091,2.5649493574615367,2.674187377916434,4.143134726391533,4.062765368782654,3.912023005428146,4.030979041703172,1.8458266904983307,2.664874415542696
6.231137400373402,5.484792670951582,2.302585092994046,1.9563076263685384,3.713572066704308,3.5501857175103866,4.634728988229636,4.35337752315003,2.5649493574615367,2.6651146702467425,4.143134726391533,4.078973815464102,3.912023005428146,4.127656992282484,1.8971199848858813,4.140509643923185
6.230481447578482,4.70748934005016,2.302585092994046,2.9994918185202906,3.713572066704308,3.6517374595788543,4.634728988229636,4.183649832500629,2.5649493574615367,2.619276873346611,4.143134726391533,4.088410067418308,3.912023005428146,4.188198732847699,1.9459101490553132,3.709318946460561
6.230700146321836,5.156030270378604,2.302585092994046,2.205675897236433,3.713572066704308,3.6853932806045577,4.634728988229636,4.1473968995357815,2.5649493574615367,2.656525497224699,4.143134726391533,4.080500531814672,3.912023005428146,4.313257141446033,1.9459101490553132,0.4832036386806706
6.230918797246507,4.742949756278339,2.302585092994046,2.618346136702352,3.713572066704308,3.5591770915284084,4.634728988229636,4.0949323285727655,2.5649493574615367,2.59728298500801,4.143134726391533,4.063890364079233,3.912023005428146,4.04789037734618,1.9459101490553132,2.71367302817468
6.231137400373402,5.224518440222646,2.302585092994046,2.8685834533685446,3.713572066704308,3.541402166337818,4.634728988229636,4.118337592897504,2.5649493574615367,2.6294582685423826,4.143134726391533,4.1372741917452505,3.912023005428146,4.052906399216982,1.9459101490553132,2.397839765501722
6.231355955723415,5.830161831702039,2.302585092994046,2.652378682706411,3.713572066704308,3.550115372572872,4.634728988229636,4.190486176950186,2.5649493574615367,2.6219444695411953,4.143134726391533,4.215267283067173,3.912023005428146,4.379618122549972,1.9459101490553132,3.512428585333697
6.231574463317423,5.130175933400968,2.302585092994046,2.315857645094625,3.713572066704308,3.6485740186027678,4.634728988229636,4.287350528554501,2.5649493574615367,2.6188248952194906,4.143134726391533,4.155774778857544,3.912023005428146,4.136900590082775,1.9459101490553132,2.871571000485984
6.231792923176292,5.70048973290988,2.302585092994046,2.056111028314714,3.713572066704308,3.5847940652560375,4.634728988229636,4.061006686243009,2.5649493574615367,2.634199613585768,4.143134726391533,4.080195214576198,3.912023005428146,3.860218238483913,1.9459101490553132,3.996777450603669
6.232011335320876,6.0236546679017735,2.302585092994046,2.5014828690716646,3.713572066704308,3.589360643673788,4.634728988229636,4.500077214852214,2.5649493574615367,2.646424107144262,4.143134726391533,4.105602100638264,3.912023005428146,4.0836767606490705,1.9459101490553132,2.1301446058104396
6.232229699772011,4.687471622222608,2.302585092994046,2.478401931868336,3.713572066704308,3.573132909218871,4.634728988229636,4.523054146303644,2.5649493574615367,2.5731662697535898,4.143134726391533,4.0529206583823,3.912023005428146,4.280535735398831,1.9459101490553132,3.652429098485833
