S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,0.0,4.8494227005125365,4.941704199535737,2.9444389791664403,1.846749457180814
0.0,3.146708685881082,4.850727332139201,2.7114346269321956,2.9444389791664403,6.491298619864969
0.0,1.757672539116404,4.852030263919617,4.86281995591607,2.9444389791664403,4.950271756049206
0.0,3.088943589214553,4.853331500277589,5.568390382618928,2.9444389791664403,2.072310038136525
0.0,0.6772779595294107,4.854631045619675,3.189898105537732,2.9444389791664403,4.46096385047014
0.0,0.6625363892512026,4.855928904335275,4.609201676446946,2.9444389791664403,2.7249434338024447
0.0,0.6596666106087313,4.857225080796721,4.251480440535871,2.9444389791664403,3.2449851536837455
0.0,0.0,4.858519579359367,4.20898872648423,2.9444389791664403,5.209129146656883
0.0,1.1102743867323916,4.859812404361672,6.066460207997258,2.9444389791664403,3.8354266281391793
0.0,0.4662290413304517,4.90527477843843,2.988943806487893,2.9444389791664403,5.04134374828917
0.0,0.38751366623558137,4.948759890378168,5.05290768577739,2.9444389791664403,4.762619240751983
