S1488_Actual,S1488_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,1.7604822907711961,4.8494227005125365,2.8913231076876214,2.9444389791664403,3.7899655657564493
0.0,0.0,4.850727332139201,3.732104891704319,2.9444389791664403,3.163142372344338
0.0,0.6233014107069903,4.852030263919617,5.196079699146043,2.9444389791664403,5.122012024151886
0.0,1.3095513290475007,4.853331500277589,5.967665402944009,2.9444389791664403,7.159556081782863
0.0,0.8675447577631797,4.854631045619675,4.291775768949447,2.9444389791664403,4.350807152199914
0.0,3.8701729238963094,4.855928904335275,3.793485254963684,2.9444389791664403,2.8889898445010465
0.0,0.374748136553967,4.857225080796721,3.3586682314831826,2.9444389791664403,4.6580017594364715
0.0,3.8979428966984915,4.858519579359367,4.713619208139938,2.9444389791664403,4.727954695005244
0.0,1.8619073611084023,4.859812404361672,4.960504158593993,2.9444389791664403,5.40491036719825
0.0,0.0,4.90527477843843,3.624481956560188,2.9444389791664403,4.302582016496395
0.0,0.0,4.948759890378168,3.7835393153992802,2.9444389791664403,1.1865860050315664
