S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,1.0114118435624073,0.0,1.4623572863235246,0.6931471805599453,0.8633496211558677,1.9694406464655074,3.058743560352755,3.3262343431887,2.2231573122215273,0.0,2.096707997767603e-06,0.0,0.0247479945294104,0.6061358035703155,1.0383301428259701
1.0986122886681098,1.1840225842358352,0.0,2.2050965188819838,0.6931471805599453,0.7297588470104722,1.9459101490553132,1.9811648295066386,3.332204510175204,2.3829969669527666,0.0,0.0,0.0,0.15324623078097466,0.6931471805599453,1.33541505664561
1.0986122886681098,1.1134643994275997,0.0,1.75999399093281,0.6931471805599453,0.9518851730800114,1.9299098077088723,2.7420804046913574,3.332204510175204,1.6482483218387842,0.0,0.0,0.0,0.0,0.6359887667199967,1.7139580435294397
1.0986122886681098,0.7360211973988808,0.0,0.923903897643304,0.6931471805599453,0.3994826892777802,1.9136492868370918,2.543539216484174,3.332204510175204,2.4170554146230585,0.0,0.0,0.0,0.4079901066029483,0.5753641449035619,0.0
1.0986122886681098,0.8872444258651069,0.0,2.2804609604989374,0.6931471805599453,0.7994012084203991,1.8971199848858813,1.6097355752949851,3.332204510175204,1.7601092305345172,0.0,0.0,0.0,0.1659738254790668,0.5108256237659907,0.08852445484647065
1.0986122886681098,0.9856325734916419,0.0,1.259393788611523,0.6931471805599453,0.4674400347446716,1.8803128665695001,2.965027169722709,3.332204510175204,2.1389546870119007,0.0,0.0,0.0,0.0,0.44183275227903923,1.0787909024544982
1.0986122886681098,0.725259133187881,0.0,1.2208882819228544,0.6931471805599453,1.147239427869157,1.8632184332102,1.4902240865299605,3.332204510175204,1.2365613601545014,0.0,0.0,0.0,0.37623778545302733,0.36772478012531734,1.7211731098529675
1.0986122886681098,0.9349291151451521,0.0,0.05318506778345755,0.6931471805599453,1.5197164726673138,1.8458266904983307,2.3234474774255807,3.332204510175204,1.8566193121807473,0.0,0.0,0.0,0.29528961085039274,0.2876820724517809,1.0883812882111286
1.0986122886681098,0.5284373334870596,0.0,0.9357324015678826,0.6931471805599453,1.1184462663942762,1.8281271133989299,1.90986204259273,3.332204510175204,1.4735594530010598,0.0,0.0,0.0,0.0,0.20067069546215122,1.0290038684552536
1.0986122886681098,1.3006744493417937,0.0,0.38143935690131814,0.6931471805599453,0.6303592945061929,1.8101086078962514,0.5133547695277525,3.332204510175204,1.192633119558608,0.0,0.0,0.0,0.0,0.1053605156578263,0.7046242349227722
1.0986122886681098,0.854453260148021,0.0,1.1986006570927412,0.6931471805599453,0.0,1.791759469228055,3.1582858232229114,3.332204510175204,1.852479025595199,0.0,1.848503064659828e-06,0.0,0.02697268021806498,0.0,1.1742502376180808
