S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
0.0,1.528042598680665,0.6931471805599453,0.9419256201061317
0.0,2.6987304585841447,0.6931471805599453,0.9324792386272179
0.0,0.0,0.6931471805599453,1.3685378197650322
0.0,2.0104438683730126,0.6931471805599453,0.9025063427082556
0.0,1.9670278451992937,0.6931471805599453,0.654242211173601
0.0,1.0857000346631407,0.6931471805599453,1.8357651278219447
0.0,1.8848018260997903,0.6931471805599453,0.3462468017764002
0.0,1.1391482776819966,0.6931471805599453,0.21271425146721312
0.0,1.9533178574031431,0.6931471805599453,0.7954331639586512
0.0,1.4248927822978799,0.6931471805599453,0.9579784604424462
0.0,1.1578136645059518,0.6931471805599453,0.21815712973071089
0.0,2.189147883145938,0.0,1.4950128700048355
