S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.5553480614894135,3.3241618483350153,2.4849066497880004,4.288801949621111,2.224623551524334,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,5.032885903031075,4.534028144429186,3.716616209085536,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.8256313078188295,5.475244663983493,3.258096538021482,2.7747795250883027
3.5553480614894135,2.7742557544771365,2.4849066497880004,4.375376767485341,2.1972245773362196,2.4104590261197263,0.6931471805599453,0.8874573382362283,0.0,0.0,5.043425116919247,4.062926161934233,3.713572066704308,4.115365943386063,3.091042453358316,2.891261996564914,3.5553480614894135,3.755281103948282,5.82600010738045,4.0181292671553095,3.258096538021482,1.8113744552495321
3.5553480614894135,3.396251636377113,2.4849066497880004,4.961917661863127,2.1972245773362196,1.8334108363859833,0.6931471805599453,2.4565083603630566,0.0,0.8856021990921203,5.043425116919247,5.004330058718691,3.713572066704308,5.031361406282789,3.091042453358316,1.975152598525454,3.5553480614894135,2.625662958430096,5.82600010738045,4.740786006428134,3.258096538021482,2.656044304097216
3.5553480614894135,2.8382440044138604,2.4849066497880004,4.175222579808231,2.1972245773362196,2.6668048090365257,0.6931471805599453,3.865562992625361,0.0,4.53287782209152,5.043425116919247,3.2391780975205156,3.713572066704308,2.4167880352911277,3.091042453358316,2.69833425708342,3.5553480614894135,4.248004680742072,5.82600010738045,6.126563381125567,3.258096538021482,3.8255657504879723
3.5553480614894135,3.2650237264978963,2.4849066497880004,4.5473600815386765,2.1972245773362196,2.253407444854092,0.6931471805599453,1.1363652514841682,0.0,0.16825848913790287,5.043425116919247,5.542299389599796,3.713572066704308,5.152628146617013,3.091042453358316,3.3558432021018616,3.5553480614894135,3.3444822283031335,5.82600010738045,4.184158019190519,3.258096538021482,3.12204298943169
3.5553480614894135,3.7998006995345,2.4849066497880004,3.7704061565275993,2.1972245773362196,2.052640606881213,0.6931471805599453,2.0405625592654695,0.0,2.78336894461094,5.043425116919247,5.008995006162128,3.713572066704308,3.282950982401786,3.091042453358316,1.7668996334648819,3.5553480614894135,3.0201451898608194,5.82600010738045,6.576764306864581,3.258096538021482,1.626324872577935
3.5553480614894135,3.319760229373429,2.4849066497880004,4.78743259652786,2.1972245773362196,2.9763146386447574,0.6931471805599453,4.636488478224077,0.0,1.6035959774753992,5.043425116919247,5.024031185980089,3.713572066704308,3.825684310262978,3.091042453358316,2.7807375773934218,3.5553480614894135,4.754987132748544,5.82600010738045,5.404222693121022,3.258096538021482,3.972591142320768
3.5553480614894135,2.4522667814606693,2.4849066497880004,3.5944294080275885,2.1972245773362196,2.3668246990093205,0.6931471805599453,1.8395281342646306,0.0,0.16684268976527417,5.043425116919247,4.247690084479728,3.713572066704308,5.350888906701719,3.091042453358316,3.502777283186978,3.5553480614894135,3.749192463593632,5.82600010738045,5.134907234176832,3.258096538021482,4.107522300653838
3.5553480614894135,4.256709913889609,2.4849066497880004,4.660687852042,2.1972245773362196,2.3864084933178304,0.6931471805599453,1.8158091658902795,0.0,1.3248439960748184,5.043425116919247,5.5823846634495515,3.713572066704308,4.343184785789984,3.091042453358316,2.6931132570996903,3.5553480614894135,3.1068151445916983,5.82600010738045,5.614878591713173,3.258096538021482,3.305032974093577
3.5553480614894135,3.1657644849372257,2.4849066497880004,2.3595523925636455,2.1972245773362196,2.7268538698405385,0.6931471805599453,3.668738342181047,0.0,0.6483171851094554,5.043425116919247,3.1912387140853244,3.713572066704308,2.637831307914925,3.091042453358316,3.1809783162398366,3.5553480614894135,4.074897276878806,5.82600010738045,5.13987668370495,3.258096538021482,2.8196106627557502
3.5553480614894135,3.44063078755187,2.4849066497880004,6.459302679220298,2.1972245773362196,1.7711326863067705,0.6931471805599453,1.760314607636397,0.0,0.39740514104652125,5.043425116919247,5.007805935324599,3.713572066704308,4.342005745891371,3.091042453358316,2.1422639930703937,3.5553480614894135,3.732376030021945,5.82600010738045,5.356847904617595,3.258096538021482,3.036433244442705
3.5553480614894135,4.023104659381044,2.4849066497880004,4.328726268123971,2.1972245773362196,2.2373773278555165,0.6931471805599453,2.761157847027943,0.0,0.0,5.043425116919247,5.041959934982362,3.713572066704308,4.663509461962398,3.091042453358316,2.4207416233597066,3.5553480614894135,1.8209615226002287,5.82600010738045,4.324898010968335,3.258096538021482,0.404502175082075
