RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.182826244321462,0.0,0.17804065448848427,0.0,1.0120744067826586,5.181783550292085,3.495480419818657,1.3862943611198906,1.4002786624897638,4.844187086458591,4.465479026967496,0.6931471805599453,0.3168034653383228,3.044522437723423,2.3619558113018173,0.0,1.1044258036092558
3.367295829986474,2.5299803406365715,0.0,0.7354131837070196,0.0,1.8678240218249833,5.181783550292085,2.9716464361913193,1.3862943611198906,1.4064751722670266,4.844187086458591,5.374316326197987,0.6931471805599453,0.5983843711346029,3.044522437723423,1.2844625530485088,0.0,0.0
3.367295829986474,2.4855768147258104,0.0,0.0,0.0,0.0,5.181783550292085,4.673688338545206,1.3862943611198906,0.977519517629968,4.844187086458591,3.9992790615789686,0.6931471805599453,0.0,3.044522437723423,3.1885801009600168,0.0,1.9889814143174238
3.367295829986474,3.608408082055515,0.0,0.1142982565366995,0.0,0.8688912818762217,5.181783550292085,4.347012165492938,1.3862943611198906,1.2703771641634134,4.844187086458591,4.45834710195683,0.6931471805599453,0.051861260489871996,3.044522437723423,2.3829416186344887,0.0,0.7194837136629304
3.367295829986474,1.8919818383072735,0.0,0.8465952179967494,0.0,0.8636977567623029,5.181783550292085,2.7214486996166474,1.3862943611198906,1.0311392703994462,4.844187086458591,4.910136267291806,0.6931471805599453,0.44929251461166175,3.044522437723423,2.1660262518997566,0.0,2.124549920449664
3.367295829986474,2.45672799420478,0.0,0.1853665500307131,0.0,0.2159481696000608,5.181783550292085,1.0194070579333672,1.3862943611198906,1.4065572702457274,4.844187086458591,4.102085685101905,0.6931471805599453,0.0,3.044522437723423,2.3154442622160216,0.0,0.453212281234447
3.367295829986474,3.080596597110264,0.0,0.0,0.0,3.179946773139097,5.181783550292085,2.992140834189508,1.3862943611198906,1.1111293631768073,4.844187086458591,2.806798745051611,0.6931471805599453,0.8739985451514857,3.044522437723423,0.7981590103120089,0.0,1.9668481386934085
3.367295829986474,3.3497144858666217,0.0,0.44523412244473765,0.0,0.8951888884120774,5.181783550292085,2.7983764249302605,1.3862943611198906,2.3184777027775416,4.844187086458591,5.430473998313291,0.6931471805599453,0.8975108021159229,3.044522437723423,1.6770231286135544,0.0,2.7255792005537107
3.367295829986474,2.8751330539722595,0.0,0.2847158154625151,0.0,0.10165480191752341,5.181783550292085,2.548808002592785,1.3862943611198906,2.5482104492003295,4.844187086458591,2.92574569370582,0.6931471805599453,0.11589960774907329,3.044522437723423,2.501239187223825,0.0,1.0216484834619828
3.367295829986474,2.48617350498812,0.0,0.3069140838818083,0.0,1.6819678664570363,5.181783550292085,3.454291266525784,1.3862943611198906,1.2935017588135322,4.844187086458591,4.608058620228643,0.6931471805599453,0.6732711036150848,3.044522437723423,3.229050030412504,0.0,0.5535721296043663
3.367295829986474,2.6761338682506697,0.0,1.334544998794973,0.0,0.0,5.181783550292085,3.660889069778963,1.3862943611198906,2.1969762927619634,4.844187086458591,4.279062065146816,0.6931471805599453,0.0,3.044522437723423,2.7036111714402504,0.0,1.014535321143101
3.367295829986474,2.9736337864870603,0.0,0.0,0.0,3.3184026655846823,5.181783550292085,4.114085840207031,1.3862943611198906,2.4119266876704595,4.844187086458591,2.977060454733266,0.6931471805599453,0.3878050358377309,3.044522437723423,3.6079733666903193,0.0,0.663201372796516
