RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1905_Actual,S1905_Simulated,S1488_Actual,S1488_Simulated
0.0,1.6495394534030674,0.0,1.0240008494031487,0.0,1.021823466540262,0.0,0.9723747422179743
0.0,2.3722864601806184,0.0,2.1476700695448185,0.0,0.6250238872951461,0.0,1.1015705533909788
0.0,0.0,0.0,2.5856228717607666,0.0,0.4675905405280443,0.0,0.6250427696019821
0.0,1.2524075910318149,0.0,2.538152808864985,0.0,1.511883360903318,0.0,0.3231608032557035
0.0,0.8719720713733405,0.0,0.0,0.0,0.0,0.0,0.46951943432810417
0.0,0.24834951992384835,0.0,0.957767354836838,0.0,0.5821141990720934,0.0,1.0163279432896803
0.0,1.92910060326348,0.0,1.898649426273663,0.0,0.6671565949019157,0.0,1.7097658638113795
0.0,1.1455445528179071,0.0,0.0,0.0,0.1537782917972994,0.0,0.633306728972237
0.0,1.3432818988873287,0.0,0.99051623864617,0.0,0.0,0.0,1.2415733736573364
0.0,4.135272203959245,0.0,1.841635491723536,0.0,0.26606386565413753,0.0,0.19454280358989184
0.0,0.16813045702151141,0.0,1.8587134004391195,0.0,0.0,0.0,0.6445069125949275
0.0,0.0,0.0,1.1444909426515002,0.0,1.9282702336214872,0.0,0.0
0.0,1.125534587495968,0.0,0.0,0.0,1.3577467012649098,0.0,1.3330490623182254
0.0,1.417477800357738,0.0,1.1420585327221506,0.0,0.8072708321286846,0.0,0.7238069538418972
0.0,1.477138077511253,0.0,0.6511853225108633,0.0,2.046565695666341,0.0,0.0
0.0,1.5092792045210406,0.0,1.5837330949087118,0.0,0.0,0.0,1.8616198416368333
0.0,2.174115770618839,0.0,2.5059678625845674,0.0,1.3373818342827783,0.0,1.2856954114870454
0.0,2.26948991771925,0.0,2.0204662141564205,0.0,0.0,0.0,1.8528104779478305
0.0,2.676217210831842,0.0,0.1435293538475858,0.0,1.894699597447149,0.0,0.0
0.0,1.3298961104406692,0.0,1.6027738053662661,0.0,2.167333539249598,0.0,1.6987958970827162
0.0,3.0692469423580473,0.0,0.12079132892535605,0.0,0.3583210778135588,0.0,3.338806788907368
0.0,2.838745055170834,0.0,2.352911904358969,0.0,0.6847470529637687,0.0,4.2984138281817375
0.0,0.0,0.0,0.652109009121495,0.0,1.1049406968976294,0.0,0.7939606941546146
0.0,1.42502969977336,0.0,0.25594094933451594,0.0,1.3159730695109366,0.0,0.21625875413070028
