S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
4.465908118654584,2.999826586366925,1.791759469228055,1.3145347176935454,3.332204510175204,3.0269541224917087,1.0986122886681098,0.664494912609079,0.0,0.3594804897243226,0.0,0.045143420275289774,3.258096538021482,2.5343843620444226,4.770684624465665,4.506338197135906,4.9918892512752,4.339183241919254,2.302585092994046,1.5851806544732807,0.1941560144409574,0.4960677056471013
4.465908118654584,4.173914939750512,1.791759469228055,0.7034765258023675,3.332204510175204,3.009717753127011,1.0986122886681098,0.6998779513602699,0.0,0.34984815286145915,0.0,0.21983149372169497,3.258096538021482,1.9838097825267864,4.770684624465665,4.316673413411475,4.992374334961647,3.779310787647277,2.302585092994046,1.308331314665764,0.25131442828090605,0.026951588260647696
4.465908118654584,3.0097412935599857,1.791759469228055,1.3366611295754527,3.332204510175204,2.241242338638095,1.0986122886681098,0.09376776799465858,0.0,0.29470672939136483,0.0,0.3475586467212498,3.258096538021482,2.135348787710754,4.770684624465665,4.048228397066787,4.992859183455994,4.393246541483965,2.302585092994046,0.9468007737846796,0.3053816495511818,0.4053904126625504
4.465908118654584,1.4010014750428819,1.791759469228055,0.919501246955183,3.332204510175204,3.2993457293696493,1.0986122886681098,0.0,0.0,0.18225880517401458,0.0,0.2034456634433698,3.258096538021482,1.5122059338402525,4.770684624465665,4.663583465908261,4.993343796986195,3.7878906361957223,2.302585092994046,1.2444907423785043,0.35667494393873234,0.729424232537762
4.465908118654584,2.3292303010024886,1.791759469228055,2.5574004702545525,3.332204510175204,2.829098511020998,1.0986122886681098,0.6477503635865037,0.0,0.4226774635899668,0.0,0.21529382972505556,3.258096538021482,2.77912802454184,4.770684624465665,4.112862987076103,4.993828175779875,3.3025526583799127,2.302585092994046,2.19498323732123,0.4054651081081644,0.7991795487948204
4.465908118654584,1.1757996563990027,1.791759469228055,1.0629499566904042,3.332204510175204,2.520282164475029,1.0986122886681098,0.8639237185322675,0.0,0.4140934690164794,0.0,0.0,3.258096538021482,2.53213919205364,4.770684624465665,4.824924516809872,4.994312320064325,5.118264281115409,2.302585092994046,2.919693556611975,0.4519851237430572,0.03758729126118043
4.465908118654584,3.01626613542987,1.791759469228055,1.1776503527757718,3.332204510175204,3.234327294405757,1.0986122886681098,0.4107356047302785,0.0,0.4876333700292511,0.0,0.15228240990114786,3.258096538021482,1.6203702710210997,4.770684624465665,5.254018933495219,4.99479623006651,3.5495166199818327,2.302585092994046,1.5323717824771452,0.49643688631389105,0.4380930007534308
4.465908118654584,2.466504821693128,1.791759469228055,1.7004450736073924,3.332204510175204,4.037904644427143,1.0986122886681098,0.7598285824269947,0.0,0.5799286263991953,0.0,0.0,3.258096538021482,2.9540131000530168,4.770684624465665,4.454788911005806,4.995279906013061,5.237935361448892,2.302585092994046,1.4304506739526728,0.5389965007326869,0.04020358690428505
4.465908118654584,2.1326917517897943,1.791759469228055,1.7147943746063483,3.332204510175204,3.3123230193639515,1.0986122886681098,0.46710794548429174,0.0,0.7878079805677565,0.0,0.0,3.258096538021482,1.6825704088316722,4.770684624465665,4.308837361008422,4.995763348130285,3.9914841638458336,2.302585092994046,2.206485442448379,0.5798184952529422,0.31052108879143603
4.465908118654584,2.143182648715173,1.791759469228055,1.9938499135561423,3.332204510175204,3.876833283177372,1.0986122886681098,1.4823406404491903,0.0,1.1236470577811155,0.0,0.126581505497901,3.258096538021482,3.001141023108922,4.770684624465665,4.785856539714714,4.996246556644156,3.7293881021655153,2.302585092994046,1.003340178002706,0.6190392084062234,0.47056671346725176
4.465908118654584,4.310974393989712,1.791759469228055,0.500756957179693,3.332204510175204,3.086125634143535,1.0986122886681098,0.3134355061743847,0.0,0.21226121175790788,0.0,0.0,3.258096538021482,2.927067886017916,4.770684624465665,4.113999835344158,4.996729531780326,4.534384473540145,2.302585092994046,1.0521874599210932,0.6567795363890704,0.5683417772256057
4.465908118654584,3.7166592059128845,1.791759469228055,1.151581456641403,3.332204510175204,3.9057854632386046,1.0986122886681098,1.4169644163137511,0.0,0.20249353203927511,0.0,0.0853453132690197,3.258096538021482,2.772772564460782,4.770684624465665,3.892642802203099,4.997212273764115,4.633305281622856,2.302585092994046,1.525804981449805,0.6931471805599453,0.3096392936461805
