S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.215264524965387,5.717027701406222,5.354811510580858,5.814130531825066,6.580181747340313,1.9459101490553132,1.4159625205043347,2.833213344056216,4.326513525938699,5.700443573390687,6.34853928433928,4.248495242049359,3.9307483721128467
5.783825182329737,5.693068760782008,5.720311776607412,5.64705556803849,5.811140992976701,5.506360904387548,1.9459101490553132,2.292543571737646,2.9444389791664403,5.044330424229596,5.69035945432406,5.871000719150195,4.248495242049359,3.825140905516179
5.7745515455444085,6.727718614764928,5.720311776607412,5.035633011383983,5.811140992976701,5.364994193536982,1.9459101490553132,2.2291386217405846,2.995732273553991,2.4981384010436942,5.680172609017068,5.726300362453082,4.2626798770413155,3.984473919041854
5.755742213586912,6.036142691381759,5.720311776607412,5.607837625397547,5.811140992976701,5.637056723739027,1.791759469228055,2.718713557784256,2.995732273553991,2.621372091240426,5.631211781821365,5.667477968368953,4.23410650459726,3.5773708065205874
5.765191102784844,6.098916874066468,5.726847747587197,5.553131305674847,5.811140992976701,5.101724444970154,1.791759469228055,1.997449509463228,3.091042453358316,3.20638563293618,5.634789603169249,4.575675879006158,4.23410650459726,4.115499420984428
5.765191102784844,5.975608477141512,5.733341276897746,5.3879633727615674,5.811140992976701,4.948758248097135,1.791759469228055,1.4074034715283035,2.772588722239781,3.043315870151714,5.66988092298052,5.126336276421055,4.23410650459726,3.9807889613993908
5.75890177387728,6.740310542266404,5.703782474656201,5.600823350197292,5.808142489980444,5.413923939848096,1.791759469228055,2.7018733098928602,2.302585092994046,4.24731782885995,5.6131281063880705,6.172750133687403,4.23410650459726,3.759675154721841
5.7745515455444085,5.664137681909787,5.717027701406222,5.049742026875148,5.808142489980444,5.938493356246605,1.791759469228055,2.756811845195502,2.4849066497880004,4.4350687030967135,5.616771097666572,5.851532548176308,4.23410650459726,3.3414284945060126
5.765191102784844,5.685213988485222,5.71042701737487,5.587420397321092,5.808142489980444,5.4793495315757195,1.791759469228055,2.5888362648401015,2.302585092994046,2.9738591728300245,5.616771097666572,6.189625004298832,4.23410650459726,4.17498623606558
5.777652323222656,6.00874261917234,5.707110264748875,5.440047046791584,5.755742213586912,5.908483541769303,1.791759469228055,3.726742727779932,2.3978952727983707,3.8515186083762862,5.66988092298052,5.311609200500961,4.23410650459726,4.522799340436135
5.777652323222656,5.8717916893253514,5.707110264748875,5.107638524993427,5.755742213586912,5.607037817344429,1.791759469228055,1.7176355083708648,2.302585092994046,2.435784524927477,5.66988092298052,5.8067616001893905,4.23410650459726,4.088881451685723
