RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated
0.0,1.393684494564802,0.0,0.9995570707340724,0.0,1.3274804507933444,0.0,1.0527140085787974,0.0,0.690272938772579
0.0,1.3273197603803364,0.0,0.2250191884855317,0.0,0.6785976855081852,0.0,1.1076832485541008,0.0,0.7492500252921181
0.0,3.016759603374699,0.0,1.7381859495782663,0.0,2.605894947502493,0.0,1.139089807386878,0.0,0.0
0.0,0.0,0.0,1.028328867997548,0.0,2.24204852381073,0.0,0.0,0.0,0.0
0.0,2.3077157028678608,0.0,0.7491948712503026,0.0,3.149537343379223,0.0,0.0,0.0,0.3981481981502823
0.0,1.6635698956062726,0.0,1.7673270804556647,0.0,0.0,0.0,0.18790392043084347,0.0,0.0
0.0,2.5399417029790237,0.0,0.0,0.0,2.4254959477414246,0.0,0.7364864603433043,0.0,0.0794721045373542
0.0,1.4577191691099023,0.0,0.6327291895930734,0.0,1.3976544742697177,0.0,4.249410012480521,0.0,0.0
0.0,4.819137597586943,0.0,1.9508229643769222,0.0,2.734535515219532,0.0,0.049946467648816606,0.0,0.5102207936365811
0.0,0.1138894148516778,0.0,0.0,0.0,3.939304360580171,0.0,1.8466816763622829,0.0,1.3437612497228972
0.0,0.4185754192776643,0.0,1.2348436846701836,0.0,2.825457042906839,0.0,0.826642355752545,0.0,0.20532106588315407
0.0,0.0,0.0,1.7884553412069413,0.0,3.8997629982840256,0.0,3.18971877651592,0.0,0.0
