RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated
0.0,1.393684494564802,0.0,0.9995570707340724,0.0,1.3274804507933444,0.0,1.0527140085787974,0.0,0.690272938772579
0.0,1.087426553061118,0.0,2.095825229103212,0.0,3.9363529173708023,0.0,2.4790826968108863,0.0,1.475247082250864
0.0,0.790979905200109,0.0,0.5739191360648498,0.0,0.0,0.0,1.3139227964407008,0.0,0.4033110008151233
0.0,0.6760927627298389,0.0,0.0,0.0,5.126193592972113,0.0,1.2750050762836185,0.0,0.4459902927737121
0.0,0.9052373017110983,0.0,3.099375978966642,0.0,2.8653675559160647,0.0,1.9131944238462963,0.0,1.4726502265589456
0.0,0.7732442510387213,0.0,0.026162316654056883,0.0,0.13919305552806116,0.0,0.5431102207341297,0.0,0.0
0.0,3.2481555752020252,0.0,1.2855980843062633,0.0,4.088522406331949,0.0,0.15559354593231256,0.0,0.0
0.0,1.5146814225805638,0.0,1.9455309555098763,0.0,1.7076498213137787,0.0,1.1706756501814108,0.0,0.4456685981547486
0.0,0.7223478962487844,0.0,0.9873138775193426,0.0,0.16320625989851112,0.0,2.2894361832129078,0.0,1.3146960339598412
0.0,0.0,0.0,1.246323353246824,0.0,0.0,0.0,0.6916109005250979,0.0,0.41618747683107427
0.0,0.8649588530782223,0.0,0.5388121373247852,0.0,1.354942142492621,0.0,0.3456998439999679,0.0,1.0231255412642788
0.0,1.6356786651612747,0.0,2.160942596667366,0.0,1.0340223438038798,0.0,1.6375772071535692,0.0,1.7324948791656323
