RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated
0.0,1.393684494564802,0.0,0.9995570707340724,0.0,1.3274804507933444,0.0,1.0527140085787974,0.0,0.690272938772579
0.0,1.1667081879053056,0.0,0.0,0.0,0.33531329022928236,0.0,1.0112365850763536,0.0,0.0
0.0,3.240371985617261,0.0,1.87888048925903,0.0,2.2129559876455067,0.0,0.7231927168816803,0.0,0.9654945142932851
0.0,1.623763768424754,0.0,0.0,0.0,2.220625665494552,0.0,1.7708322146720206,0.0,1.747975829474161
0.0,0.0,0.0,2.8292641845225592,0.0,2.581861083932182,0.0,1.8322478984806476,0.0,0.6389908041239314
0.0,2.7978226073313204,0.0,0.10509441533877795,0.0,2.640287842372518,0.0,0.0,0.0,1.081900656339075
0.0,2.3732992432755653,0.0,0.6373207424786356,0.0,0.09922047740097861,0.0,1.3750773420509697,0.0,0.0
0.0,1.0524315447901498,0.0,0.0,0.0,1.2015018650077551,0.0,0.0,0.0,1.2133917516209993
0.0,3.898369078528671,0.0,0.6515613607558557,0.0,0.22225897590391042,0.0,3.773585696777321,0.0,1.9841147462032456
0.0,2.317822053158215,0.0,0.5482383986453199,0.0,1.808830247638794,0.0,1.4574865515030935,0.0,1.834231233455059
0.0,0.8171587599353567,0.0,0.5895745182076878,0.0,3.932732092103741,0.0,0.0,0.0,1.3168392516894376
0.0,1.7606272308321138,0.0,1.1768369683733915,0.0,3.523923799556675,0.0,0.0,0.0,0.0
