RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.112958552709485,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965,1.3862943611198906,1.0310430254238616
4.454347296253507,5.842999578338891,2.70805020110221,3.515572401778475,4.31748811353631,3.8198460473699987,1.3862943611198906,0.14489286871712637
4.454347296253507,5.7379669409755865,2.70805020110221,4.88600937576117,4.330733340286331,4.643735505003305,1.3862943611198906,0.0
4.51085950651685,5.582666042259776,2.70805020110221,2.9622054872500776,4.709530201312334,5.767794021526678,1.3862943611198906,0.1470678033103564
4.672828834461906,5.118210961862196,2.70805020110221,5.866427943506817,4.736198448394496,4.966953340269791,1.3862943611198906,0.8558087915635152
4.672828834461906,6.686193823943802,2.70805020110221,0.0,4.74493212836325,5.298621026878191,1.3862943611198906,1.163772329907477
4.6913478822291435,5.438316800572395,2.70805020110221,4.568692874287752,4.574710978503383,3.41829664608627,1.3862943611198906,1.6272514415679065
4.955827057601261,5.337944433623099,2.70805020110221,2.139819439584298,3.970291913552122,5.7137054810955705,1.3862943611198906,0.73560584223279
4.969813299576001,5.433634375999121,2.70805020110221,5.358958547935696,4.143134726391533,2.3205368063226106,1.3862943611198906,1.7269223104779585
4.969813299576001,8.344757577837706,2.70805020110221,4.858643352992445,4.127134385045092,4.191698171996423,1.3862943611198906,1.1167582518280013
4.962844630259907,7.351681534346017,2.5649493574615367,2.2488241028621516,4.248495242049359,3.9390516184622686,1.3862943611198906,0.05592155877065175
4.962844630259907,5.496380811624838,2.5649493574615367,2.062771064202123,4.23410650459726,4.808967087870277,1.3862943611198906,0.0
