Index,Lower,Upper
434,20937.04,31471.77
435,20927.99,31485.48
436,20916.5,31501.64
437,20902.58,31520.22
438,21121.82,31876.12
439,21109.42,31933.98
440,21114.04,31988.21
441,21092.07,32014.83
442,21067.84,32043.73
443,21041.37,32074.86
444,21006.75,32073.35
445,20975.73,32109.03
446,20942.57,32146.85
447,20794.82,32088.36
448,20855.2,32210.31
449,20815.79,32254.39
450,20766.6,32293.13
451,20723.32,32341.07
452,20638.55,32391.32
453,20596.64,32426.45
454,20534.4,32472.96
455,20484.0,32528.02
456,20431.91,32584.77
457,20378.17,32643.17
458,20322.83,32703.18
459,20242.68,32758.89
460,20360.12,32981.13
461,20313.08,33064.34
462,19887.19,33612.43
463,19829.48,33674.81
464,19695.84,33743.22
465,19795.25,33588.89
466,19735.63,33660.29
467,19671.53,33729.05
468,19606.21,33799.03
469,19746.43,34233.95
470,19680.26,34304.79
471,19428.63,34438.69
472,19164.09,34476.6
473,19214.45,34621.41
474,19169.82,35019.34
475,18983.19,35290.61
476,18918.07,35360.4
477,18851.92,35431.21
478,18747.43,35511.26
479,18675.33,35805.99
480,18608.99,35876.99
481,18287.84,35821.78
482,18432.87,36033.34
483,18363.96,36106.92
484,18251.15,35984.89
485,18227.08,36260.68
486,18155.54,36336.88
487,18083.18,36413.91
488,18006.41,36487.78
489,18028.43,36373.06
490,17729.5,36686.74
491,17608.42,36783.39
492,17533.2,36863.27
493,17457.26,36943.87
494,17380.62,37025.18
495,17256.2,37125.17
496,17169.2,37193.42
497,17090.77,37276.51
498,17011.69,37360.25
499,16931.98,37444.62
500,16851.67,37529.6
501,16657.78,37608.41
502,16765.73,37644.91
503,16683.02,37732.28
504,16599.76,37820.21
505,16510.35,37893.27
506,16342.99,38007.11
507,16258.64,38096.13
508,16474.87,37638.98
509,10387.37,44553.91
510,10330.45,44615.5
511,10272.97,44677.64
512,10214.95,44740.33
513,10156.38,44803.56
514,10090.04,44867.45
515,10030.42,44931.73
516,9970.27,44996.54
517,9852.99,45048.22
518,9791.85,45114.03
519,9730.19,45180.35
520,9668.03,45247.17
521,9571.51,45327.97
522,9508.43,45395.71
523,9408.93,45463.22
524,9344.96,45531.86
525,9280.51,45600.97
526,9181.93,45675.12
527,9118.45,45753.76
528,9336.69,46593.85
529,9271.95,46663.26
530,9206.74,46733.13
531,9141.08,46803.45
532,9074.98,46874.22
533,9008.44,46945.43
534,8050.06,47216.07
535,7995.9,47507.97
536,7842.95,47604.39
537,7729.53,47693.38
538,7711.6,47745.07
539,7801.08,48230.73
540,7735.06,48301.41
541,7668.62,48372.51
542,7554.09,48462.62
