Index,Lower,Upper
233,55275.49,57202.0
234,55295.05,57228.7
235,55233.36,57179.85
236,55260.0,57213.14
237,55277.86,57241.54
238,55282.26,57259.05
239,55332.17,57340.87
240,55325.48,57355.79
241,55340.78,57386.76
242,55412.71,57475.72
243,55430.84,57514.53
244,55418.07,57949.35
245,55090.4,58701.28
246,55107.67,58719.59
247,51025.9,62373.68
248,50971.2,62349.33
249,51001.14,62379.33
250,51043.25,62421.5
251,43970.85,66658.37
252,51008.5,62421.53
253,51083.99,62467.86
254,51149.07,62537.49
255,51239.21,62597.56
256,51256.23,62616.12
257,51273.13,62634.8
258,51305.07,62670.49
259,50978.61,62426.77
260,50850.42,62265.56
261,50866.89,62284.66
262,50883.26,62303.88
263,50890.08,62311.26
264,50206.96,61879.65
265,50223.06,61899.12
266,50239.06,61918.71
267,50254.94,61938.4
268,49879.53,61675.0
269,49895.38,61694.73
270,49898.44,61702.9
271,49914.07,61722.85
272,49929.59,61742.91
273,49945.01,61763.07
274,49896.73,61725.15
275,49680.23,61594.99
276,49715.73,61637.83
277,49710.47,61635.9
278,49725.43,61656.52
279,49786.3,61703.46
280,49539.29,61602.62
281,49553.94,61623.54
282,49592.2,61719.73
283,49606.71,61740.8
284,48844.14,61128.1
285,48833.88,61131.24
286,48872.3,61180.38
287,48885.29,61168.68
288,48899.44,61190.1
289,48906.14,61231.88
290,48920.13,61253.47
