Index,Lower,Upper
282,166404.0,255051.98
283,166148.25,255823.0
284,166127.42,256119.79
285,166104.44,256418.75
286,166079.31,256719.85
287,166498.02,257591.74
288,166471.59,257894.15
289,166443.07,258198.64
290,166412.49,258505.19
291,166380.41,258728.25
292,166351.68,259032.95
293,166320.9,259339.71
294,166288.1,259648.48
295,166253.29,259959.25
296,166216.52,260272.0
297,166366.26,260278.58
298,166324.22,260596.59
299,166275.87,260835.92
300,166215.0,261521.2
301,166170.75,261841.42
302,166124.64,262163.5
303,165614.63,262565.75
304,165733.98,263135.19
305,165686.47,263458.67
306,165076.32,264198.13
307,164529.85,265315.98
308,164497.19,265624.61
309,164980.65,265121.71
310,164945.02,265433.31
311,164907.55,265746.75
312,164868.26,266062.01
313,161282.89,268302.7
314,161224.15,268637.41
315,160473.71,269673.34
316,160241.45,270325.77
317,160148.71,270779.84
318,160072.94,271131.59
319,160067.94,271825.36
320,159455.02,272833.91
321,158720.08,273964.47
322,158643.52,274317.0
323,158565.63,274670.86
324,158486.43,275026.03
325,157770.45,275848.71
326,157689.86,276205.28
327,158231.62,276232.66
328,158144.92,276595.33
329,158056.99,276959.23
330,155200.75,280302.3
331,155886.17,280311.24
332,155793.33,280680.06
333,154023.6,281888.98
334,151767.89,283583.89
335,151677.93,283949.81
336,151586.91,284316.81
337,151494.83,284684.86
338,151401.71,285053.95
339,148999.06,286810.8
340,148912.06,287173.77
341,148824.02,287537.79
342,148992.79,287559.99
343,148905.76,287922.99
344,148817.7,288287.03
345,148728.6,288652.09
346,147206.53,290031.75
347,142326.37,293990.49
348,142715.68,293757.5
349,143430.76,292959.44
350,143350.7,293315.48
351,143551.57,293305.58
352,143472.31,293660.82
