Index,Lower,Upper
116,8534.99,29908.9
117,8745.92,30277.75
118,5843.48,33500.63
119,6023.37,35403.59
120,6312.5,35694.24
121,6253.94,36763.24
122,6948.83,37445.06
123,7207.89,37765.78
124,7451.35,38102.1
125,7679.34,38453.88
126,7892.04,38820.95
127,8089.7,39203.07
128,8272.57,39599.97
129,8440.96,40011.36
130,9089.98,40573.65
131,9213.35,41030.05
132,9370.78,41566.25
133,9468.11,42048.69
134,9676.99,42640.98
135,9626.31,43050.04
136,7168.74,48663.5
137,7276.1,49135.91
138,-87560.35,154737.79
139,-57104.97,120179.75
140,-56797.17,120451.73
141,-56492.07,120726.41
142,-56189.68,121003.8
143,-55890.0,121283.89
144,-55593.03,121566.69
