Index,Lower,Upper
611,23204.39,51000.4
612,23209.87,51045.72
613,23211.79,51094.59
614,23196.57,51153.04
615,23192.21,51208.19
616,23184.36,51266.85
617,23173.02,51328.97
618,23136.02,51409.21
619,23118.63,51477.39
620,23097.85,51548.96
621,23073.72,51623.89
622,22855.49,51862.66
623,23020.72,52184.3
624,22929.0,52319.24
625,22849.87,52550.62
626,22820.78,52630.51
627,22705.98,52788.54
628,22579.59,52958.17
629,22441.92,53139.06
630,22293.34,53330.87
631,22005.45,53654.44
632,21964.85,53745.83
633,21785.66,53968.25
634,21740.63,54064.08
635,21692.82,54162.68
636,21501.21,54397.52
637,21300.65,54641.32
638,21091.48,54893.72
639,20874.06,55154.37
640,19749.49,56124.68
641,19536.1,56381.3
642,19482.15,56486.04
643,19425.86,56593.13
644,19367.24,56702.54
645,19143.28,56969.73
646,19081.41,57082.39
647,18849.54,57357.49
648,18610.98,57639.28
649,18228.16,57847.31
650,18160.16,57966.1
651,17904.22,58265.27
652,17241.68,58955.92
653,17254.19,59103.22
654,16978.88,59421.76
655,16843.18,59818.72
656,16773.77,59938.93
657,16702.46,60061.03
658,16420.18,60386.55
659,17241.82,59820.76
660,16943.17,60162.64
661,16554.15,60485.87
662,16245.72,60837.54
663,15933.49,61193.0
664,15617.63,61552.09
665,15298.31,61914.64
666,14975.66,62280.52
667,14649.84,62649.58
668,13772.32,63372.83
669,13692.63,63503.32
670,13439.17,63806.33
671,13358.68,63937.61
672,13276.67,64070.42
673,13193.14,64204.74
674,12879.97,64561.14
675,10784.73,66511.91
676,10487.77,66852.11
677,10409.48,66981.19
678,10329.82,67111.65
679,10029.18,67455.51
680,9725.42,67802.51
681,9644.05,67934.67
682,9337.12,68284.84
683,9254.3,68418.45
684,9170.19,68553.35
685,9084.81,68689.52
686,8774.66,69042.9
687,8687.95,69180.41
688,8374.96,69536.63
689,8059.3,69895.53
690,7741.04,70257.01
691,6944.21,71081.95
692,6858.46,71218.49
693,6530.65,71589.54
694,6200.63,71962.79
695,5868.47,72338.19
696,5534.24,72715.65
697,5447.36,72853.32
698,5111.14,73232.77
699,4772.99,73614.15
700,4177.85,74244.96
701,3834.19,74631.86
702,3488.81,75020.47
703,3141.77,75410.74
704,2793.12,75802.62
705,2442.91,76196.07
706,2091.18,76591.03
707,1737.97,76987.47
708,1383.34,77385.33
709,1027.33,77784.58
710,942.65,77921.29
711,582.45,78324.72
712,-332.75,79268.03
713,-697.92,79676.43
714,-1064.2,80085.94
715,-1431.56,80496.53
716,-55873.41,133839.85
717,-57057.21,135030.27
718,-17877.83,97988.06
719,-18037.12,98307.17
720,-18130.26,98451.1
721,-19808.45,99845.13
722,-19842.14,99820.6
723,-19937.71,99966.96
724,-20033.87,100113.91
725,-21115.56,101247.64
726,-21766.85,102821.86
727,-21859.42,102965.22
728,-21952.56,103109.16
729,-22046.28,103253.67
730,-22140.57,103398.76
731,-22235.43,103544.41
732,-22330.86,103690.62
733,-22426.84,103837.4
734,-22523.38,103984.74
735,-22620.48,104132.63
736,-22718.13,104281.07
737,-23217.32,105376.13
738,-23313.51,105523.12
739,-23410.24,105670.65
740,-23507.52,105818.72
741,-23827.85,106197.4
742,-23925.94,106346.29
743,-24024.57,106495.71
744,-24207.57,106838.52
745,-24392.44,107183.2
746,-24491.62,107333.18
747,-24591.33,107483.68
748,-24958.08,108228.27
749,-25319.3,108661.78
750,-26385.92,110155.63
751,-26389.41,110100.9
752,-26488.29,110250.57
753,-26587.68,110400.75
754,-26687.56,110551.43
755,-27215.37,111145.16
756,-27315.77,111296.35
757,-27416.67,111448.04
758,-27518.05,111600.21
759,-27619.92,111752.88
760,-27812.06,112104.83
761,-27914.41,112257.97
762,-28017.23,112411.58
763,-28303.7,112966.88
