Index,Lower,Upper
199,13794.01,17156.46
200,13840.22,17217.81
201,13884.57,17272.53
202,13870.99,17310.09
203,13914.02,17366.13
204,13956.48,17422.75
205,13998.37,17479.94
206,14039.7,17537.69
207,14059.11,17579.82
208,14099.35,17638.66
209,14139.04,17698.04
210,14312.96,17893.19
211,14327.96,17951.81
212,14367.32,18011.52
213,14507.89,17651.58
214,14578.49,17758.72
215,14634.71,17839.1
216,14670.36,17902.53
217,14778.63,18043.41
218,14829.89,18128.75
219,14909.8,18260.47
220,14943.7,18325.65
221,14792.78,18550.4
222,14827.89,18614.37
223,14888.36,18752.26
224,14922.81,18816.88
225,15057.38,19051.37
226,15092.12,19115.71
227,15126.45,19180.45
228,15160.39,19245.58
229,15193.95,19311.11
230,15311.07,19380.2
231,15441.14,19475.58
232,15514.87,19564.12
233,13859.16,20959.63
234,14032.63,21250.55
235,14066.29,21315.96
236,14099.74,21381.59
237,14132.98,21447.43
238,14166.0,21513.48
239,14198.82,21579.74
240,14231.43,21646.2
241,14263.84,21712.87
242,14296.05,21779.73
243,14328.06,21846.79
244,14379.62,21931.83
245,14411.25,21999.27
246,14442.7,22066.9
247,14473.96,22134.72
248,14505.03,22202.71
