Index,Lower,Upper
1849,-41597412.05,41886315.12
1850,-41708856.97,41997801.02
1851,-41848943.08,42137928.2
1852,-42018100.48,42307126.67
1853,-42215894.92,42504962.28
1854,-42442254.09,42731362.53
1855,-42732190.46,43021211.75
1856,-43021210.86,43310273.32
1857,-43330878.91,43619982.44
1858,-43666781.4,43955926.01
1859,-44035647.79,44324833.57
1860,-44495185.26,44784368.48
1861,-61318378.76,61622539.38
1862,-61400564.65,61705194.41
1863,-61334180.73,61639757.55
1864,-92855899.21,93168543.7
1865,-189323609.12,189643106.01
1866,-210279046.87,210622986.52
1867,-283670889.64,284059791.68
1868,-294803877.67,295199748.54
1869,-332758329.53,333165199.8
1870,-329936450.21,330343653.86
1871,-329972583.94,330379828.66
1872,-330012483.77,330419769.57
1873,-330056148.35,330463475.22
1874,-330309328.15,330716797.75
1875,-330300602.59,330708113.35
1876,-335719235.71,336129620.32
1877,-335832814.13,336243239.71
1878,-338866518.38,339277548.54
1879,-338929651.43,339340722.66
1880,-337387819.27,337798862.1
1881,-354916284.86,355391078.34
1882,-357821569.6,358235160.89
1883,-349747986.41,350156570.66
1884,-350300089.47,350708714.2
1885,-350380098.37,350788764.18
1886,-344201193.31,344608359.93
1887,-344503754.72,344911064.07
1888,-344606365.44,345013715.87
1889,-344712555.02,345119946.51
1890,-344822320.14,345229752.71
1891,-344856466.78,345263940.52
1892,-344894352.34,345301867.25
1893,-345093936.36,345501492.24
1894,-345218016.07,345625613.03
1895,-345345653.99,345753292.02
1896,-345476846.17,345884525.27
1897,-345454017.92,345861738.28
1898,-346114580.67,346522545.43
1899,-345734340.95,346142143.46
1900,-347373743.79,347783105.15
1901,-346813231.62,347223638.61
1902,-347179041.03,347589617.7
1903,-347333790.78,347744408.53
1904,-347492052.16,347902710.98
1905,-347653820.37,348064520.26
1906,-347819090.51,348229831.47
1907,-347360051.04,347770447.24
1908,-347532903.86,347943341.14
1909,-347709249.07,348119727.41
1910,-347677550.98,348087968.74
1911,-347860614.59,348271073.43
1912,-347299093.5,347709496.85
1913,-345848797.24,346260364.84
1914,-346043898.36,346455507.04
1915,-344048010.45,344460790.34
1916,-344251587.09,344664408.06
1917,-347536391.61,347948095.69
1918,-341250097.21,341661663.46
1919,-341468707.09,341880314.4
1920,-341690818.42,342102466.81
1921,-348094467.59,348505053.35
1922,-342332559.57,342746390.85
1923,-342564212.77,342978085.13
1924,-342799338.98,343213252.41
1925,-343037931.06,343451885.55
1926,-343279981.78,343693977.35
1927,-341185274.14,341599078.9
1928,-341436280.45,341850126.28
1929,-341690743.7,342104630.6
1930,-342218699.49,342632884.69
1931,-343219243.44,343633403.51
1932,-343482968.63,343897169.76
1933,-344044444.77,344458788.63
1934,-344239003.63,344653388.66
1935,-344889324.97,345303648.56
1936,-345167306.96,345581671.62
1937,-346709072.92,347123626.66
1938,-350144378.63,350561694.35
1939,-350798977.26,351216719.98
1940,-353504398.19,353924867.82
1941,-350887942.54,351306118.07
1942,-351041793.14,351460138.75
1943,-350841891.22,351259892.06
1944,-355184039.99,355605615.95
1945,-351269923.59,351687988.6
1946,-355440203.06,355852281.62
1947,-355744894.13,356157013.75
1948,-356154517.77,356566786.29
1949,-357406404.22,357818748.98
1950,-357717880.05,358130265.88
1951,-358345555.93,358761589.16
1952,-358660625.86,359076700.16
1953,-358978885.36,359395000.74
1954,-360066854.78,360482854.46
1955,-359226167.4,359642284.0
1956,-359138175.14,359554203.25
1957,-360480578.25,360898256.82
1958,-360812749.99,361230469.63
1959,-361148061.51,361565822.23
1960,-363223835.4,363640625.47
1961,-363468586.97,363884507.33
1962,-364708829.11,365124434.52
1963,-365054634.68,365470281.16
1964,-365403518.21,365819205.77
1965,-366487676.43,366903553.64
1966,-365515867.82,365932147.16
1967,-365872848.02,366289168.43
1968,-366232877.77,366649239.25
1969,-366595948.11,367012350.66
1970,-366798315.58,367214759.41
1971,-367167640.62,367584125.51
1972,-367590511.02,368007138.64
1973,-370536474.15,370954861.48
1974,-371387138.06,371805592.5
1975,-371764527.25,372183022.77
1976,-372563403.26,372983424.37
1977,-369925294.03,370345719.27
1978,-370133707.97,370554484.35
1979,-371420981.87,371841341.55
1980,-370436787.03,370857238.93
1981,-371054526.98,371473892.0
1982,-371375099.75,371794505.94
1983,-368404018.61,368823760.96
1984,-369367259.07,369789431.94
1985,-369560020.82,369982064.45
1986,-369978500.48,370400585.17
1987,-370267548.03,370688897.67
1988,-370692282.85,371113673.56
1989,-371598322.74,372019772.11
1990,-372028130.59,372449621.03
1991,-371832318.75,372253702.07
1992,-382369723.81,382799816.82
1993,-382677340.39,383106379.51
1994,-383106018.37,383535098.57
1995,-383537461.55,383966582.82
1996,-383123005.14,383551653.04
1997,-383720658.54,384149347.32
1998,-386347827.44,386771928.39
1999,-387634386.19,388057523.66
2000,-389453236.35,389877088.33
2001,-390889073.16,391312508.44
2002,-392998145.51,393421260.65
2003,-394313905.24,394737152.88
2004,-393466009.9,393889296.55
2005,-393918180.36,394341508.08
2006,-394372987.66,394796356.45
2007,-394747567.47,395170977.43
2008,-392836092.48,393259098.68
2009,-393301790.79,393724838.06
2010,-393259729.1,393682560.22
2011,-394379130.3,394802094.23
2012,-394369837.1,394792750.17
2013,-394846464.91,395269419.05
2014,-395325665.77,395748660.98
2015,-395807430.35,396230466.63
2016,-396291749.29,396714826.65
2017,-396778613.26,397201731.69
2018,-397268012.89,397691172.39
2019,-398974928.26,399398321.95
2020,-399467472.4,399890907.17
2021,-399962521.23,400385997.07
2022,-400460065.47,400883582.38
2023,-400960095.83,401383653.81
2024,-401462603.02,401886202.08
2025,-401887082.66,402310722.89
2026,-402394633.61,402818314.91
2027,-402756987.77,403180743.15
2028,-403189555.77,403613352.31
2029,-403384401.29,403808110.4
2030,-403902531.68,404326281.86
2031,-404423075.23,404846866.49
2032,-404946022.65,405369854.98
2033,-405471364.64,405895238.04
2034,-405999091.91,406423006.38
2035,-406529195.18,406953150.72
2036,-407061665.15,407485661.77
2037,-408198633.48,408622539.15
2038,-408734925.22,409158871.96
2039,-409273554.78,409697542.58
2040,-409814512.93,410238541.81
2041,-410357790.48,410781860.43
2042,-410083815.5,410508931.08
2043,-410632902.05,411058058.7
2044,-411255120.64,411681413.31
2045,-412039879.08,412466212.53
2046,-413381351.79,413806721.75
2047,-414299940.66,414726249.93
2048,-412017552.28,412443797.11
2049,-424366208.18,424791877.44
2050,-424917452.78,425343163.11
2051,-425470908.02,425896659.44
2052,-425950864.09,426376656.68
2053,-429002357.01,429428576.91
2054,-429837483.06,430263845.69
2055,-430320693.39,430747097.19
2056,-441598228.82,442023912.86
2057,-442729726.86,443155469.55
2058,-444275549.4,444701638.14
2059,-443764093.98,444191775.52
2060,-443052896.89,443480212.87
2061,-443609213.41,444036570.46
2062,-445489456.99,445917048.24
2063,-444728153.5,445155592.7
2064,-447044630.07,447472163.1
2065,-447936454.44,448366090.41
2066,-448640311.87,449069988.71
2067,-449490267.68,449917795.7
2068,-450795820.08,451223485.63
2069,-454115026.18,454543478.93
2070,-454679484.29,455107978.11
2071,-456368121.7,456795478.97
2072,-456935793.13,457363191.47
2073,-457505480.32,457932919.74
2074,-458077175.77,458504656.27
2075,-458941571.58,459368284.01
2076,-459226561.42,459654124.06
2077,-458788603.83,459215485.31
2078,-460023717.02,460450632.61
2079,-460606088.28,461033044.95
2080,-461190422.58,461617420.32
2081,-461776712.46,462203751.27
2082,-462364950.49,462792030.37
2083,-472674126.98,473101716.54
2084,-469979822.72,470408026.15
2085,-474239611.71,474667352.07
2086,-474753051.65,475180833.17
2087,-476522397.11,476950105.28
2088,-477761283.0,478188951.36
2089,-478347589.93,478775299.36
2090,-476204371.55,476633366.78
2091,-477472665.56,477901798.42
2092,-478669721.08,479098912.6
2093,-478589218.13,479018354.16
2094,-479186539.4,479615716.5
2095,-479243007.02,479673358.35
2096,-480515866.51,480946355.48
2097,-481118412.94,481548942.98
2098,-481722789.16,482153360.27
2099,-482390689.06,482821292.78
2100,-483537000.62,483967671.46
2101,-483387380.87,483818550.57
2102,-483998820.65,484430031.41
2103,-484612057.03,485043308.87
2104,-485227083.22,485658376.13
2105,-489847434.23,490282044.11
2106,-483754305.99,484189039.54
2107,-484377986.82,484812761.44
2108,-485506931.04,485941977.0
2109,-487993876.65,488429202.16
2110,-488620345.62,489055712.21
2111,-489248556.17,489683963.83
2112,-490077618.57,490513195.91
2113,-495018357.49,495447307.32
2114,-494756605.28,495185081.65
2115,-486822239.4,487242346.56
2116,-487467741.5,487887889.74
2117,-488114939.66,488535128.97
2118,-488650379.79,489070610.37
2119,-489244585.13,489664856.88
2120,-489897097.75,490317410.58
2121,-489879686.39,490300041.47
2122,-490481111.76,490901508.01
2123,-491975623.37,492396227.77
2124,-494571989.42,494992373.29
2125,-495230020.35,495650445.29
2126,-496629815.82,497054812.01
2127,-497776883.0,498202279.14
2128,-498438529.51,498863966.73
2129,-498402254.07,498827457.55
2130,-499125546.3,499550662.05
2131,-504659773.03,505072269.54
2132,-505441568.52,505854105.91
2133,-506102664.22,506515242.69
2134,-506765353.42,507177972.96
2135,-507130915.73,507543319.12
2136,-508632561.5,509041696.85
2137,-509479778.93,509892364.93
2138,-510148059.45,510560686.53
2139,-510817902.15,511230570.29
2140,-513065238.86,513478026.21
2141,-512380172.37,512794060.57
2142,-514468429.98,514881299.38
2143,-515193074.67,515605952.23
2144,-515868124.58,516281043.21
2145,-516544701.74,516957661.45
2146,-517222800.17,517635800.95
2147,-512561635.44,512973518.88
2148,-513559344.97,513971371.14
2149,-514250291.03,514662358.27
2150,-515274443.76,515686653.73
2151,-515968161.46,516380412.51
2152,-516611625.51,517024726.76
2153,-516684852.23,517097791.24
2154,-517383182.88,517796162.96
2155,-518657102.78,519071024.8
2156,-517565721.13,517979409.42
2157,-518271252.44,518684981.81
2158,-520707578.22,521109341.35
2159,-522462667.75,522864507.12
2160,-525700941.77,526100762.73
2161,-526878712.37,527278592.08
2162,-529690978.75,530091266.07
2163,-531098180.29,531498840.6
2164,-531804629.09,532205330.47
2165,-532845915.45,533246759.56
2166,-533554951.57,533955836.76
2167,-533163649.5,533564523.87
2168,-537829252.96,538225069.39
2169,-538537512.64,538933370.15
2170,-541331513.04,541727481.95
2171,-542039522.58,542435532.57
2172,-543174466.23,543570951.88
2173,-543885098.86,544281625.59
2174,-544907102.27,545303571.05
2175,-545619988.49,546016498.34
2176,-546334222.65,546730773.57
2177,-547198714.54,547595435.15
2178,-547915374.11,548312135.79
2179,-549190243.24,549587137.63
2180,-550492892.72,550889924.73
2181,-551064444.34,551461388.82
2182,-551784372.5,552181358.05
2183,-552146005.91,552542930.87
2184,-552868800.4,553265766.44
2185,-553592899.48,553989906.6
2186,-554463762.32,554860939.11
2187,-555190205.83,555587423.69
2188,-555917938.96,556315197.9
2189,-556103660.56,556500868.94
2190,-556835314.06,557232563.51
2191,-557924806.84,558322199.02
2192,-558658756.52,559056189.77
2193,-559393968.21,559791442.54
2194,-560130436.96,560527952.36
2195,-560346854.13,560744309.24
2196,-561639068.26,562037475.24
2197,-562379064.04,562777512.08
2198,-563456324.87,563854096.48
2199,-564197921.02,564595733.71
2200,-564886082.12,565283935.98
2201,-565575688.79,565973583.82
2202,-564867601.96,565264599.33
2203,-565614281.54,566011319.98
2204,-566362174.35,566759253.86
2205,-567111275.59,567508396.17
2206,-567861580.48,568258742.14
2207,-568351937.51,568749038.59
2208,-567595101.43,567992190.83
2209,-568351306.44,568748436.91
2210,-569108693.69,569505865.22
2211,-569867258.45,570264471.06
2212,-570626996.03,571024249.71
2213,-571387901.77,571785196.52
2214,-573381827.25,573779742.52
2215,-574143029.24,574540985.58
2216,-575532815.6,575929966.97
2217,-575410692.1,575807478.02
2218,-574892148.82,575281861.12
2219,-575664783.52,576054536.89
2220,-576438541.86,576828336.31
2221,-577213419.34,577603254.86
2222,-577989411.46,578379288.05
2223,-578766513.72,579156431.38
2224,-579032856.56,579422300.86
2225,-579306285.58,579695745.0
2226,-581076074.1,581465793.93
2227,-582434004.49,582823920.04
2228,-584447770.1,584838001.63
2229,-581247251.27,581639662.21
2230,-583254025.04,583645674.49
2231,-584039654.3,584431344.82
2232,-584826356.49,585218088.09
2233,-585614127.28,586005899.95
2234,-589429034.31,589820953.55
2235,-590214512.71,590606473.03
2236,-590031977.29,590424206.19
2237,-591203329.7,591595802.99
2238,-590947063.1,591339430.97
2239,-591819864.63,592211362.78
2240,-594043650.51,594434573.73
2241,-593192545.7,593583411.26
2242,-596247136.27,596638047.13
2243,-597041959.33,597432911.26
2244,-597837807.67,598228800.68
2245,-598634677.21,599025711.29
2246,-599432563.87,599823639.02
2247,-600231463.61,600622579.83
2248,-600950569.62,601341753.87
2249,-601995229.51,602386215.29
2250,-603720209.95,604110017.82
2251,-604520469.48,604910318.42
2252,-605321727.3,605711617.32
2253,-606123979.46,606513910.54
2254,-606009460.71,606399605.38
2255,-607643867.89,608033889.58
2256,-606031153.1,606418427.46
2257,-607439351.84,607825533.91
2258,-608421070.6,608807395.4
2259,-609232005.83,609618371.7
2260,-609872219.56,610258524.84
2261,-610685098.09,611071444.45
2262,-611498931.56,611885318.99
2263,-613474905.93,613859196.71
2264,-616956698.58,617343716.27
2265,-617772682.53,618159447.09
2266,-624438030.26,624830207.57
2267,-625242287.11,625634505.49
2268,-626047498.97,626439758.42
2269,-630125741.79,630520856.76
2270,-621240497.94,621627256.94
2271,-622058116.0,622444916.08
2272,-622825362.52,623212203.77
2273,-623862734.6,624249745.33
2274,-624682835.14,625069886.94
2275,-625503850.39,625890943.27
2276,-626325776.76,626712910.7
2277,-617848922.08,618243879.31
2278,-618855940.58,619251040.55
2279,-619770887.45,620166285.7
2280,-621113393.76,621508541.67
2281,-620908811.91,621303715.87
2282,-621745930.31,622140875.34
2283,-622761136.77,623156224.53
2284,-623599962.55,623995091.38
2285,-625012746.54,625409331.16
2286,-625062823.16,625459396.77
2287,-625904111.43,626300726.11
