S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,1.149430333694828,0.6931471805599453,0.9005702540000753,1.9694406464655074,2.578269500592882,3.3262343431887,1.2841553495982212,0.0,0.0,0.0,0.14667946157878897,0.6061358035703155,0.8257366611689156
1.0986122886681098,0.5870298052568449,0.6931471805599453,0.9483103253474574,1.9459101490553132,2.7877642836728826,3.332204510175204,1.1688539821732586,0.0,0.0,0.0,0.0,0.6931471805599453,1.765937808465049
1.0986122886681098,1.3940468363373195,0.6931471805599453,0.5829739263368183,1.9299098077088723,2.2682261340101095,3.332204510175204,3.0596307024586595,0.0,0.0,0.0,0.6162727778270531,0.6359887667199967,0.30052966944228576
1.0986122886681098,0.9332314522033038,0.6931471805599453,0.0,1.9136492868370918,1.8115519658447403,3.332204510175204,3.498968135177847,0.0,0.0,0.0,0.425919055792643,0.5753641449035619,0.5295146074189564
1.0986122886681098,1.313767023811459,0.6931471805599453,0.8113375257445713,1.8971199848858813,1.8341216156391917,3.332204510175204,1.6304176826791799,0.0,0.0,0.0,0.32629571722325124,0.5108256237659907,0.8013958084177879
1.0986122886681098,0.9437931586887658,0.6931471805599453,1.3180927621189156,1.8803128665695001,2.339948616567511,3.332204510175204,1.83935825337464,0.0,0.0,0.0,0.08327583018835027,0.44183275227903923,0.9533314519185582
1.0986122886681098,0.7679123149820352,0.6931471805599453,1.9599227440605937,1.8632184332102,3.1904340894914918,3.332204510175204,1.091682460570401,0.0,0.0,0.0,0.35696059219326837,0.36772478012531734,0.5349455440878563
1.0986122886681098,0.5594778591014019,0.6931471805599453,1.332028438613608,1.8458266904983307,2.4895233510942916,3.332204510175204,1.1370401891063966,0.0,0.0,0.0,0.6234087221313138,0.2876820724517809,0.23588434792004376
1.0986122886681098,0.951960293085669,0.6931471805599453,0.8397515772188866,1.8281271133989299,4.187726032754107,3.332204510175204,1.5027870359264166,0.0,0.0,0.0,0.0,0.20067069546215122,0.4749942362901858
1.0986122886681098,0.8686067689512017,0.6931471805599453,0.8102584347592906,1.8101086078962514,1.618527192086126,3.332204510175204,1.0702275542598185,0.0,0.0,0.0,0.22762483266470246,0.1053605156578263,0.9043652304948024
1.0986122886681098,0.7847321275867131,0.6931471805599453,0.7786320774545515,1.791759469228055,2.703706439514661,3.332204510175204,2.9690552453435695,0.0,0.0,0.0,0.18316039712988771,0.0,2.026945150756102
