S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,1.0249412024231643,0.6931471805599453,0.25844027829666494,1.9694406464655074,3.0019074451202137,3.3262343431887,2.1525133257735063,0.0,0.0,0.0,0.0,0.6061358035703155,0.9064910359602505
1.0986122886681098,0.9342316253319158,0.6931471805599453,1.590589045124696,1.9459101490553132,2.2769833141970257,3.332204510175204,1.8257170152142157,0.0,0.0,0.0,0.0,0.6931471805599453,1.1521779090978594
1.0986122886681098,1.6835244722626468,0.6931471805599453,1.428527650526917,1.9299098077088723,2.365133810224062,3.332204510175204,1.6153775701311148,0.0,0.0,0.0,0.1271058980618388,0.6359887667199967,0.4589065594538926
1.0986122886681098,0.4627130581892218,0.6931471805599453,1.0173786259000084,1.9136492868370918,1.9499551001936548,3.332204510175204,2.748880466585331,0.0,0.0,0.0,0.0,0.5753641449035619,1.0135332915504405
1.0986122886681098,0.6221011221549526,0.6931471805599453,0.8773238858590102,1.8971199848858813,1.9265742341455654,3.332204510175204,2.347705214542988,0.0,0.0,0.0,0.39968082258520066,0.5108256237659907,0.48927990661615506
1.0986122886681098,1.2348494291711625,0.6931471805599453,1.2037230449540997,1.8803128665695001,3.995729436972116,3.332204510175204,1.7409514476861512,0.0,0.0,0.0,0.0,0.44183275227903923,0.5405292036491957
1.0986122886681098,1.0840640527703869,0.6931471805599453,1.574498776777216,1.8632184332102,1.869067651443689,3.332204510175204,1.9701812050783258,0.0,0.0,0.0,0.38089226153473077,0.36772478012531734,1.4922955446433153
1.0986122886681098,1.1470543233798547,0.6931471805599453,0.9971282142054138,1.8458266904983307,2.8059952297878494,3.332204510175204,1.9194174386316114,0.0,7.307366936986231e-08,0.0,0.0,0.2876820724517809,0.8681750493637694
1.0986122886681098,0.8634992817992762,0.6931471805599453,0.6005102084948022,1.8281271133989299,2.6530351338572724,3.332204510175204,1.7970841538338402,0.0,0.0,0.0,0.0,0.20067069546215122,1.253392542634882
1.0986122886681098,0.9157744859293925,0.6931471805599453,0.5268563098003367,1.8101086078962514,2.2327073004386615,3.332204510175204,2.3261097383612475,0.0,0.0,0.0,1.0607224274873237,0.1053605156578263,1.9738046103337354
1.0986122886681098,1.0710407223231178,0.6931471805599453,0.7582837438779313,1.791759469228055,2.81333950123208,3.332204510175204,0.24336036097738267,0.0,0.0,0.0,0.07281698341055075,0.0,0.7834337777929019
