,Actual_last_5_vals,Mean_Simulation,Simulated_14,Simulated_46,Simulated_24,Simulated_42,Simulated_37,Simulated_43,Simulated_19,Simulated_8,Simulated_7,Simulated_25,Simulated_11,Simulated_38,Simulated_9,Simulated_30,Simulated_5,Simulated_0,Simulated_20,Simulated_21,Simulated_16,Simulated_39,Simulated_18,Simulated_40,Simulated_34,Simulated_31,Simulated_6,Simulated_32,Simulated_22,Simulated_3,Simulated_49,Simulated_45,Simulated_13,Simulated_29,Simulated_44,Simulated_33,Simulated_10,Simulated_15,Simulated_41,Simulated_26,Simulated_23,Simulated_17,Simulated_47,Simulated_27,Simulated_28,Simulated_35,Simulated_36,Simulated_48,Simulated_4,Simulated_2,Simulated_1,Simulated_12
0,16985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17286.333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17395.666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46,6705.46
6,,8639.12,3222.38,13106.6,9768.95,6089.31,-4442.49,10132.03,1832.87,6302.7,9734.63,27229.28,5696.32,7679.48,1304.2,10662.32,18974.86,19904.34,3185.08,6621.08,-15836.92,13606.2,4959.24,9019.08,-9336.59,15425.15,2637.85,20966.99,21511.35,-6930.54,9806.34,19151.21,-2681.2,12528.38,22630.33,17571.33,-447.03,13733.09,32976.31,-22117.88,17673.84,18490.08,-4088.52,4167.71,4771.56,-3413.76,18886.39,-406.96,10922.78,18841.2,13045.48,16889.64
7,,8259.93,5704.7,-93.65,7790.05,14586.04,11640.4,10033.24,15738.8,1551.55,2808.33,6133.29,-480.95,7524.83,28039.57,15751.9,5442.37,2475.07,-5231.07,17502.94,4419.88,-12825.66,2635.65,8.09,15450.48,14965.13,12338.38,19307.29,5555.82,24212.99,1306.11,5915.12,14623.48,26139.89,23099.63,-6557.28,1686.89,5257.08,3159.88,5199.48,11784.65,-2686.59,-1347.31,10586.12,-5637.0,22616.35,33283.4,-13335.2,1115.63,1696.03,8791.05,33313.58
8,,7296.53,382.73,7721.76,14904.88,5854.8,2731.62,4553.09,6634.68,682.39,8199.19,11394.31,-4279.36,16556.29,3340.73,1549.72,20275.72,16051.3,13330.87,7487.06,450.7,7716.86,17472.99,-889.62,8825.87,18761.26,2459.31,7561.09,1174.26,11642.23,5809.83,17754.28,5531.42,-10841.36,-3820.3,1025.54,3453.71,21136.77,9066.94,9310.76,16136.46,10036.56,-393.19,-2811.32,7877.91,4632.27,11787.14,21663.88,-23717.6,18595.31,13224.89,16819.78
9,,9093.2,9124.1,18811.88,13047.37,3213.68,13359.35,-1401.98,3718.57,8940.82,-5831.04,9066.73,-16754.78,21213.19,10805.78,17585.27,1979.28,23019.8,582.03,14636.04,14587.21,13440.18,-2240.5,7932.11,15210.53,165.12,15539.61,21748.05,8304.67,2979.9,4233.16,1469.95,21197.08,20014.56,8137.82,-961.4,9567.81,-2812.57,-4688.25,-3803.55,8173.15,12767.44,30773.96,19702.69,13344.27,870.67,17452.7,-4986.86,29956.55,2837.41,24902.07,3728.48
