S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.948759890378168,4.189295074572902,3.258096538021482,3.411590488688553,1.3862943611198906,1.5414280278559198,1.0986122886681098,0.08546578921313353,6.016157159698354,5.00170704510986,0.0,3.0021800730187986,7.00397413672268,6.007955147221165,3.5263605246161616,2.133853788746623
4.983606621708336,4.751537863532959,3.332204510175204,2.571037982140783,0.6931471805599453,3.579956731884171,0.6931471805599453,0.09923261129364819,5.720311776607412,5.162742598109728,0.0,1.947742197704394,6.75110146893676,6.8857654465052125,3.5553480614894135,1.9436315820192689
4.969813299576001,3.9426661600209747,3.332204510175204,4.521951531614178,0.6931471805599453,3.152895024743094,0.6931471805599453,0.0,5.713732805509369,4.732167005763574,0.0,3.1709789471598726,6.760414691083428,6.729366514786044,3.5553480614894135,2.3078446887544666
4.976733742420574,3.9685761387925496,3.332204510175204,3.738124974616331,0.6931471805599453,0.8170612278939494,0.6931471805599453,0.0,5.717027701406222,4.692046762300795,0.0,4.0868812765053635,6.716594773520978,5.361738742159551,3.6375861597263857,2.187514844996519
4.997212273764115,4.823523980144377,3.332204510175204,4.489112577410023,0.6931471805599453,1.985321776973833,0.6931471805599453,0.1515881858072577,5.71042701737487,3.5516255932602245,0.0,4.697458578493207,6.7357800142423265,4.056469424233103,3.6375861597263857,1.2428681245571993
5.003946305945459,3.965707770279972,3.332204510175204,4.220547340401231,0.6931471805599453,1.640019100581634,0.6931471805599453,0.0,5.697093486505405,3.8880536898179674,0.0,2.8338521669151313,6.733401891837359,5.214315734812182,3.6375861597263857,1.960278694817219
5.003946305945459,3.8566121457209332,3.332204510175204,3.651369025067353,0.6931471805599453,0.38341311155602487,0.6931471805599453,0.24009607149705717,5.69035945432406,3.817131830765688,0.0,2.6099132264965412,6.7339969528486705,5.395839608774215,3.6375861597263857,3.12600775342354
5.003946305945459,3.346423644323305,3.332204510175204,2.717558900621984,0.6931471805599453,0.0,0.6931471805599453,0.023233359441163698,5.683579767338681,4.524864181178675,0.0,1.3723076132069028,6.734591659972948,4.135898651020308,3.6375861597263857,2.227643934777301
5.0106352940962555,4.22992101501718,3.332204510175204,3.6047402813386653,0.6931471805599453,2.252648603327565,0.6931471805599453,0.0,5.700443573390687,4.319503987692233,0.0,4.262012765747076,6.734591659972948,7.828655039926675,3.6375861597263857,2.099877698910698
5.030437921392435,5.02095273674075,3.332204510175204,3.202632928012316,0.6931471805599453,1.968084295633675,0.6931471805599453,0.0,5.68697535633982,5.357554246006017,0.0,4.697172335998756,6.739336627357174,7.027221551304752,3.6375861597263857,2.169368410286507
5.030437921392435,3.701255343816925,3.332204510175204,4.1041039737354295,0.6931471805599453,1.4698438702113084,0.6931471805599453,0.3815234529704447,5.697093486505405,5.573639955569957,0.0,1.3358762920570415,6.75343791859778,4.962674316996461,3.6375861597263857,1.8168858750453047
5.087596335232384,4.056959642252773,3.332204510175204,3.0139947768592292,0.6931471805599453,0.5232913026292632,0.6931471805599453,0.27484668075610785,5.6937321388027,4.914485687340336,0.0,1.3820637443947255,6.759255270663693,6.131184315060785,3.713572066704308,1.1762871216696458
