RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.0,0.0,0.0,0.0,0.23020346543309367,0.4213499186481877,1.9433390636946721,0.0,0.14897462777170714,0.0,0.23993053489011892,0.04274154837727106,0.7969109664000429,0.0,0.0,0.04274154837727106,0.35219962094447377
0.0,0.3529576978656761,0.0,0.0,0.0,0.0,0.3863609267981219,2.598324871285923,0.0,0.2731628918656617,0.0,0.0,0.038548670117235125,0.6492434647825688,0.0,0.08472202332623485,0.038548670117235125,1.0401923723341755
0.0,0.04240454132827538,0.0,0.0,0.0,0.002866597427690451,0.3501031787754985,2.810281662787302,0.0,0.0,0.0,0.0,0.03433813758089155,0.6748693124708398,0.0,1.5501703426991424,0.03433813758089155,1.1214948624856642
0.0,0.4095592269821493,0.0,0.0,0.0,0.5383824001691043,0.3124811869859139,1.114923124921877,0.0,0.0,0.0,0.003615023810989215,0.03010980147137047,1.1095377806204128,0.0,1.6492898678401922,0.03010980147137047,0.03892252223820014
0.0,0.0,0.0,0.5037919319860866,0.0,0.12839942281946065,0.27338826119463594,1.8529754477691538,0.0,0.4997990885336251,0.0,0.0,0.025863510589919297,0.38917678656455834,0.0,0.811534297866354,0.025863510589919297,1.3944032345129345
0.0,0.0,0.0,0.0,0.0,0.36028548469675603,0.23270468455819335,1.0725639899384107,0.0,0.32952764569225595,0.0,0.0,0.021599111803461798,0.7174086681071478,0.0,0.6259314081286771,0.021599111803461798,1.0791007977356029
0.0,0.45733031768144816,0.0,0.4937969266452611,0.0,0.0,0.19029550263309924,0.9348418461364691,0.0,0.2410722584740444,0.0,0.4614839372241803,0.017316450011460875,0.5732784683362515,0.0,0.32246990796112973,0.017316450011460875,2.1281300833904098
0.0,0.0,0.0,0.0,0.0,0.0,0.1460078224319825,0.5839451588056124,0.0,0.396277316940551,0.0,0.09391033408782512,0.0130153681120703,0.8220880719739965,0.0,0.0,0.0130153681120703,0.0
0.0,0.5282889484703545,0.0,0.0,0.0,0.0,0.09966748517328153,0.7736502209773508,0.0,0.6585393527053689,0.0,0.0,0.008695706967553821,0.0,0.0,0.2768958891550141,0.008695706967553821,0.0
0.0,0.22511314855088238,0.0,1.1909599207447719,0.0,0.0,0.05107492993641579,2.7772199160506066,0.0,0.17948065552099118,0.0,0.22579965215923237,0.00435730536895569,0.024819329967711856,0.0,1.8169542088711994,0.00435730536895569,1.186311426659844
0.0,0.0,0.0,0.6566057172598941,0.0,0.18846421194513283,0.0,2.644571546917014,0.0,0.06706191344484455,0.0,0.0,0.0,1.357562055802311,0.0,0.0,0.0,0.19509274716718195
