RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.646515170888219,3.1354942159291497,2.2338595087218596,0.0,0.14825099851458912,3.784189633918261,2.4266452330250647,5.181783550292085,3.959047178508932,3.044522437723423,3.317713396218379,0.0,0.8058894466393932
3.367295829986474,3.2101891275998518,3.1354942159291497,2.915109784023058,0.0,1.2210825791109303,3.784189633918261,4.583788075062286,5.181783550292085,1.836511590825646,3.044522437723423,2.733234628909586,0.0,1.462198100851233
3.367295829986474,3.2608617315171187,3.1354942159291497,2.8036027937257746,0.0,1.2542364397667747,3.784189633918261,4.189049738900554,5.181783550292085,3.7413992628163744,3.044522437723423,2.3704604852706974,0.0,1.2824356545074047
3.367295829986474,3.4943534694552794,3.1354942159291497,2.5975096150151544,0.0,0.2193456154425647,3.784189633918261,3.483210025861844,5.181783550292085,3.1473115655509334,3.044522437723423,3.4989183086690434,0.0,0.3234746570936642
3.367295829986474,2.470370907771011,3.1354942159291497,1.9378086893844042,0.0,1.4427823903632488,3.784189633918261,3.071795191914479,5.181783550292085,4.1863075199590325,3.044522437723423,2.466478841499462,0.0,0.0
3.367295829986474,3.906562531861166,3.1354942159291497,2.5052303498845965,0.0,2.892490241957418,3.784189633918261,4.517261394544987,5.181783550292085,5.341572695500347,3.044522437723423,1.9945627425877508,0.0,0.0
3.367295829986474,3.5851537005154013,3.1354942159291497,3.3962831697608333,0.0,1.9908928519431837,3.784189633918261,3.535651419063254,5.181783550292085,3.0902139624528315,3.044522437723423,3.4270970809838106,0.0,1.0375274628322957
3.367295829986474,2.386522556918081,3.1354942159291497,1.8902373456467934,0.0,1.175474355457855,3.784189633918261,3.630191208915856,5.181783550292085,3.1702379374604073,3.044522437723423,1.7234117968853244,0.0,0.0
3.367295829986474,2.549826461843028,3.1354942159291497,1.5470283711405544,0.0,0.30424971918075483,3.784189633918261,4.706097646816511,5.181783550292085,4.781113135005576,3.044522437723423,2.2585644156593396,0.0,2.370335278082461
3.367295829986474,3.678266371968014,3.1354942159291497,2.950237507325681,0.0,1.3499724151791246,3.784189633918261,3.129448555538506,5.181783550292085,3.416871550229211,3.044522437723423,2.286084215212068,0.0,1.4569734213018797
3.367295829986474,2.457014500708518,3.1354942159291497,2.3935027605609656,0.0,0.023065119126976064,3.784189633918261,3.2132001755913064,5.181783550292085,5.1445723898242814,3.044522437723423,1.6800007584223247,0.0,0.5798905717316415
