S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
6.697034247666484,6.60945624352465,3.713572066704308,3.6127418992057194,4.634728988229636,4.510977401788487,2.5649493574615367,2.5649445329033704,4.143134726391533,4.136678371651255,3.912023005428146,4.150235053864945,1.791759469228055,2.078330335476126
6.697034247666484,6.550918196131781,3.713572066704308,3.6339893247571795,4.634728988229636,4.516994869476406,2.5649493574615367,2.5649387707015268,4.143134726391533,4.135760133817505,3.912023005428146,4.011769853564557,1.791759469228055,2.0227316598267735
6.697034247666484,6.566896364167771,3.713572066704308,3.5970496957918745,4.634728988229636,4.504089590447225,2.5649493574615367,2.5649464485246534,4.143134726391533,4.127732579964689,3.912023005428146,4.146974619580656,1.791759469228055,2.2094810787239645
6.697034247666484,6.555243936256077,3.713572066704308,3.50662649016804,4.634728988229636,4.342007089187626,2.5649493574615367,2.564948418633782,4.143134726391533,4.1291414523351495,3.912023005428146,4.296104172759364,1.791759469228055,2.1032316570130307
6.697034247666484,6.589880691459575,3.713572066704308,3.6324485600859675,4.634728988229636,4.6164894340380735,2.5649493574615367,2.564944224226604,4.143134726391533,4.128958628831616,3.912023005428146,4.0250974558540085,1.791759469228055,2.0863313167888666
6.697034247666484,6.65715458178631,3.713572066704308,3.589782234276246,4.634728988229636,4.478140970205861,2.5649493574615367,2.5649488651440726,4.143134726391533,4.145317142734441,3.912023005428146,4.324067368074964,1.791759469228055,2.6690267708866138
6.695798917058491,6.580644169085581,3.713572066704308,3.6393186155205632,4.634728988229636,4.49480107699224,2.5649493574615367,2.5649444987037917,4.143134726391533,4.164035988636605,3.912023005428146,4.200166636244482,1.791759469228055,2.251649953302187
6.695798917058491,6.580601228194099,3.713572066704308,3.583105831119642,4.634728988229636,4.4826602855510025,2.5649493574615367,2.5649429996623807,4.143134726391533,4.140000583667337,3.912023005428146,3.9926140739700022,1.9459101490553132,1.3707851981088393
6.69641677311769,6.62475114125209,3.713572066704308,3.6650162840687033,4.634728988229636,4.476846195948392,2.5649493574615367,2.564942777707616,4.143134726391533,4.1150797865567466,3.912023005428146,4.173168955698065,1.9459101490553132,1.632347810508377
6.697034247666484,6.58116761073576,3.713572066704308,3.753110737158869,4.634728988229636,4.5771699461829956,2.5649493574615367,2.564950902563162,4.143134726391533,4.129075676062991,3.912023005428146,4.193732513754751,1.9459101490553132,2.279101218421041
6.697651341175731,6.588854555658433,3.713572066704308,3.692007183982271,4.634728988229636,4.594542556351167,2.5649493574615367,2.5649503158270193,4.143134726391533,4.132113381130481,3.912023005428146,4.089461607735025,1.9459101490553132,2.1117228516526287
6.698268054115413,6.5830505847178165,3.713572066704308,3.7411121270147665,4.634728988229636,4.453294080869716,2.5649493574615367,2.5649437619231814,4.143134726391533,4.122567325101142,3.912023005428146,4.190076200775142,1.9459101490553132,2.242641840344745
