RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,2.606064890705537,3.1354942159291497,3.348486481533488,0.0,0.8497716693184563,3.784189633918261,3.3664792915909527,5.181783550292085,2.282368398230322,3.044522437723423,2.615678849336003,0.0,0.3512001287960058
3.367295829986474,3.5632149084224114,3.1354942159291497,2.023645977875426,0.0,0.7676058350228202,3.784189633918261,4.697318400054003,5.181783550292085,2.14593239444115,3.044522437723423,2.9103987854049245,0.0,2.5839594959081618
3.367295829986474,3.3562913649612547,3.1354942159291497,2.954549196859974,0.0,0.13717710222650437,3.784189633918261,2.36283300964205,5.181783550292085,4.865449669578914,3.044522437723423,0.6238462785289456,0.0,2.0254410451091354
3.367295829986474,3.1135146612155093,3.1354942159291497,2.8317930202530586,0.0,1.0928973549121939,3.784189633918261,3.1720234801171165,5.181783550292085,1.6627329295565474,3.044522437723423,3.2398872063755393,0.0,0.9543420429321977
3.367295829986474,3.1319258907682808,3.1354942159291497,2.255647639208754,0.0,1.3245109743271568,3.784189633918261,3.5499223916622538,5.181783550292085,3.9118947685573335,3.044522437723423,2.6478069304571648,0.0,0.3358296264291163
3.367295829986474,3.5312907238315074,3.1354942159291497,2.246536808163536,0.0,0.0,3.784189633918261,2.7127299676618395,5.181783550292085,3.6301414596135064,3.044522437723423,2.96384553454101,0.0,0.0
3.367295829986474,2.708806304814629,3.1354942159291497,2.119407424621414,0.0,0.27019976871237184,3.784189633918261,3.769350485969831,5.181783550292085,2.7065414154532697,3.044522437723423,2.76259507324885,0.0,1.8148218705612043
3.367295829986474,2.0944506698049423,3.1354942159291497,2.738411930379572,0.0,1.7607935908624999,3.784189633918261,4.253819252825602,5.181783550292085,4.175376943715749,3.044522437723423,1.9874564037038085,0.0,0.38593291985937495
3.367295829986474,3.791497800507595,3.1354942159291497,3.2014148837802203,0.0,1.9714291409182598,3.784189633918261,3.49756333977629,5.181783550292085,3.906607555929534,3.044522437723423,1.7479683439683167,0.0,2.8465484025437204
3.367295829986474,3.1819294658048656,3.1354942159291497,2.432593241004232,0.0,0.0,3.784189633918261,5.067436562896522,5.181783550292085,3.4254387585938932,3.044522437723423,1.7515071340400508,0.0,0.0
3.367295829986474,3.477586440978051,3.1354942159291497,1.6198654944669104,0.0,0.06416452446198773,3.784189633918261,2.648914461252013,5.181783550292085,2.829501186040117,3.044522437723423,2.1205836590460505,0.0,0.14981655835108354
3.367295829986474,3.4907230235052005,3.1354942159291497,3.3540145856371866,0.0,1.8315657219181452,3.784189633918261,2.6044898909334253,5.181783550292085,3.6657463580460456,3.044522437723423,1.5858536998149098,0.0,0.0
3.367295829986474,3.892160290346749,3.1354942159291497,2.9854796762464213,0.0,0.0,3.784189633918261,4.719357676032405,5.181783550292085,2.9690060134308394,3.044522437723423,2.0778006570948655,0.0,0.23885754357278566
3.367295829986474,3.1385150340315833,3.1354942159291497,2.295845395267064,0.0,1.6680160406744866,3.784189633918261,2.6663237760890035,5.181783550292085,2.668124627271446,3.044522437723423,2.77547144264166,0.0,0.11158514861428404
3.367295829986474,2.368814843512171,3.1354942159291497,1.7529129700438255,0.0,0.313071419264365,3.784189633918261,2.805377483427906,5.181783550292085,5.718341203651006,3.044522437723423,1.9637655946286139,0.0,1.9670990186600599
3.367295829986474,3.0571066268720086,3.1354942159291497,2.3694892869094764,0.0,1.7919044728085085,3.784189633918261,3.5542610602020095,5.181783550292085,3.2187485453682267,3.044522437723423,1.9335021467980453,0.0,0.034116893690657735
3.367295829986474,3.806123914966321,3.1354942159291497,2.678344623040245,0.0,0.0,3.784189633918261,1.7615844433723553,5.181783550292085,3.4945501427777774,3.044522437723423,2.339708138855855,0.0,2.3301597862212144
3.367295829986474,3.195346658298442,3.1354942159291497,2.4325776924342217,0.0,2.509081466864193,3.784189633918261,2.1186401626542017,5.181783550292085,2.2314726092240273,3.044522437723423,2.60301789751551,0.0,0.9740683032011976
3.367295829986474,2.93357763362401,3.1354942159291497,3.3060341913731626,0.0,1.327471904668163,3.784189633918261,2.133969868044729,5.181783550292085,1.710311026346677,3.044522437723423,2.1144987750881743,0.0,2.3534751225072346
3.367295829986474,2.5771445651830707,3.1354942159291497,2.959147716508522,0.0,0.0,3.784189633918261,1.9066115893747426,5.181783550292085,4.1775175190570915,3.044522437723423,2.5656959585579524,0.0,1.3355312667173944
3.367295829986474,3.3207494700700146,3.1354942159291497,3.1627763622837994,0.0,0.8717522933819991,3.784189633918261,3.3757378298485166,5.181783550292085,4.2119410607250884,3.044522437723423,1.1885548009069136,0.0,1.783195936195287
3.367295829986474,3.685021133639015,3.1354942159291497,2.784461763325162,0.0,0.9930710902536264,3.784189633918261,2.6676344710217026,5.181783550292085,4.244780962110884,3.044522437723423,2.935699517588318,0.0,3.20263559621593
3.367295829986474,3.6854900183458708,3.1354942159291497,2.228724863565311,0.0,0.20230914289076907,3.784189633918261,3.9956496937161416,5.181783550292085,3.481957863105311,3.044522437723423,1.4624704235442727,0.0,0.884269081520531
