Index,Lower,Upper,Predicted,Actual
279,45923.99,46776.52,46334.14,46322.4
280,45495.85,47250.82,46354.7,46327.0
281,44991.55,47841.21,46378.16,46287.0
282,44535.59,48459.29,46409.55,46247.0
283,44085.99,48949.73,46440.07,46252.0
284,43619.9,49435.05,46480.38,46526.0
285,43083.37,50101.21,46507.17,47588.0
286,42710.68,50546.22,46561.7,47738.43
287,42259.3,50938.49,46603.51,47888.86
288,41966.95,51428.48,46646.35,48039.29
289,41781.09,51823.73,46690.01,48189.71
290,41402.55,52329.9,46732.33,48340.14
291,41014.16,52817.89,46779.18,48490.57
292,40495.95,53219.33,46822.45,48641.0
293,40284.16,53664.01,46897.1,49906.0
294,39947.55,54159.31,46942.85,49944.0
295,39912.75,54574.84,46988.82,49982.0
296,39623.28,54915.06,47034.95,50020.0
297,39269.74,55276.43,47079.75,50150.67
298,39124.08,55807.75,47124.66,50281.33
299,39111.94,56058.48,47169.65,50412.0
300,38872.14,56212.1,47216.56,50477.33
301,38464.22,56529.53,47263.52,50542.67
302,38298.98,57020.05,47308.52,50608.0
303,37870.24,57194.5,47357.56,50673.33
304,37658.5,57382.73,47402.63,50738.67
305,37663.59,57591.48,47451.73,50804.0
306,37581.28,57538.93,47496.89,50820.0
307,37124.3,57886.11,47540.07,50836.0
308,36866.59,58006.22,47587.26,50852.0
309,36894.71,58145.97,47630.46,50868.0
310,36873.49,58324.18,47677.67,50884.0
311,36620.26,58757.93,47709.88,51007.0
312,36303.36,58934.71,47770.11,51130.0
313,35948.71,59199.95,47815.85,51432.0
314,35921.04,59290.12,47861.15,51431.0
315,35843.03,59574.35,47906.46,51430.0
316,35579.68,59825.44,47949.77,51429.0
317,35685.47,59773.17,47997.08,51428.0
318,35361.68,59876.08,48040.39,51427.0
319,35068.53,59934.0,48087.7,51426.0
320,35025.44,60120.99,48139.16,54640.0
321,34798.98,60446.76,48195.32,55580.0
322,34665.93,60633.83,48240.44,55581.17
323,34577.18,60830.01,48285.55,55582.33
324,34238.08,60712.77,48330.67,55583.5
325,34138.22,61210.16,48375.78,55584.67
326,33994.54,61641.28,48420.9,55585.83
327,33727.53,62155.95,48466.01,55587.0
328,33522.06,62407.59,48508.81,55543.67
329,33440.23,62232.57,48555.61,55500.33
330,33456.11,62419.75,48598.4,55457.0
331,33386.03,62618.35,48645.59,55461.62
332,33524.16,63140.9,48690.77,55466.25
333,33542.75,63369.94,48733.96,55470.88
334,33258.38,63650.68,48781.15,55475.5
335,32977.68,63807.51,48824.33,55480.12
336,32926.73,63841.56,48871.52,55484.75
337,32798.73,63966.2,48902.7,55489.38
338,32800.94,64476.29,48961.89,55494.0
339,32749.33,64580.78,49006.96,55501.6
340,32990.27,64792.01,49052.03,55509.2
341,32548.35,64705.12,49097.11,55516.8
342,32624.16,64997.78,49140.18,55524.4
343,32544.69,65446.8,49187.25,55532.0
344,32618.88,65832.63,49230.32,55539.6
345,32290.05,65866.36,49277.4,55547.2
346,32383.17,66080.51,49322.47,55554.8
347,32275.34,66287.03,49367.54,55562.4
348,32090.29,66565.89,49412.62,55570.0
