Index,Lower,Upper,Predicted,Actual
230,6666.33,6680.71,6673.6,6678.0
231,6675.5,6705.13,6689.9,6680.9
232,6680.51,6726.41,6703.41,6683.8
233,6683.15,6745.3,6714.07,6686.7
234,6685.32,6763.03,6722.81,6689.6
235,6683.74,6778.54,6729.6,6692.5
236,6680.32,6789.61,6734.84,6695.4
237,6676.94,6802.21,6739.46,6698.3
238,6674.11,6818.84,6743.9,6701.2
239,6672.12,6829.58,6749.33,6704.1
240,6669.42,6842.48,6753.1,6707.0
241,6665.54,6852.41,6755.83,6707.63
242,6665.74,6861.7,6758.25,6708.26
243,6662.23,6871.23,6760.42,6708.89
244,6658.7,6877.84,6762.38,6709.53
245,6654.26,6885.86,6763.65,6710.16
246,6648.55,6889.08,6764.52,6710.79
247,6647.33,6895.16,6765.44,6711.42
248,6646.23,6905.57,6766.93,6712.05
249,6640.32,6909.84,6768.34,6712.68
250,6634.67,6911.41,6769.71,6713.32
251,6628.53,6919.84,6771.02,6713.95
252,6624.67,6924.32,6773.02,6714.58
253,6622.79,6932.04,6774.37,6715.21
254,6616.74,6939.13,6774.77,6715.84
255,6611.7,6948.33,6776.37,6716.47
256,6608.82,6956.16,6778.03,6717.11
257,6603.44,6960.01,6779.73,6717.74
258,6603.3,6965.34,6781.49,6718.37
259,6602.84,6969.0,6782.68,6719.0
260,6598.23,6971.87,6783.76,6716.17
261,6602.18,6975.95,6784.36,6713.33
262,6599.37,6976.46,6784.58,6710.5
263,6602.15,6975.74,6785.11,6707.67
264,6598.78,6975.76,6786.21,6704.83
265,6601.64,6979.73,6788.9,6702.0
266,6602.0,6986.87,6790.45,6702.75
267,6598.4,6992.05,6791.58,6703.5
268,6598.73,6994.67,6792.71,6704.25
269,6594.83,6994.65,6793.83,6705.0
270,6594.05,6999.68,6794.95,6696.0
271,6590.34,7004.43,6795.52,6687.0
272,6586.44,7005.07,6795.82,6678.0
273,6584.85,7004.17,6796.28,6669.0
274,6587.07,7009.97,6797.38,6660.0
275,6587.12,7011.95,6798.48,6651.0
276,6585.18,7017.27,6799.57,6642.0
277,6578.71,7022.79,6800.66,6633.0
278,6579.72,7029.46,6802.46,6624.0
279,6576.03,7031.36,6803.65,6615.0
280,6573.96,7035.43,6803.8,6640.0
281,6571.17,7040.17,6805.44,6660.29
282,6570.91,7045.55,6807.15,6680.57
283,6574.33,7052.34,6808.91,6700.86
284,6574.59,7054.19,6810.73,6721.14
285,6577.57,7056.08,6812.0,6741.43
286,6572.16,7062.23,6813.17,6761.71
287,6570.98,7058.25,6813.86,6782.0
