Index,Lower,Upper
315,42687.19,42721.72
316,42670.54,42740.64
317,42649.13,42760.09
318,42629.55,42780.96
319,42614.25,42795.18
320,42594.68,42810.63
321,42573.8,42828.09
322,42556.31,42851.27
323,42542.77,42869.49
324,42521.73,42886.89
325,42505.33,42907.8
326,42492.5,42933.75
327,42473.3,42954.14
328,42458.87,42967.46
329,42444.24,42987.62
330,42431.04,42994.72
331,42421.37,43013.09
332,42404.27,43028.51
333,42392.07,43042.01
334,42377.88,43046.36
335,42366.12,43065.91
336,42349.87,43075.75
337,42332.84,43078.59
338,42317.59,43084.13
339,42304.42,43090.74
340,42285.01,43102.02
341,42282.17,43106.11
342,42278.29,43124.69
343,42267.73,43139.27
344,42259.54,43152.54
345,42259.33,43156.17
346,42258.97,43160.31
347,42229.2,43168.69
348,42232.39,43176.07
349,42216.09,43179.49
350,42205.3,43186.09
351,42199.3,43201.65
352,42189.85,43203.76
353,42183.61,43214.93
354,42160.55,43225.19
355,42141.99,43250.4
356,42137.74,43265.85
357,42120.13,43273.32
358,42120.19,43284.09
359,42105.03,43273.86
360,42111.22,43284.8
361,42112.03,43287.59
362,42111.93,43300.01
363,42096.21,43311.37
364,42091.33,43321.51
365,42087.73,43323.76
366,42080.74,43324.82
367,42075.55,43339.0
368,42066.47,43348.81
369,42071.47,43356.85
370,42077.75,43364.26
371,42061.26,43363.37
372,42039.75,43372.14
373,42032.3,43371.0
374,42028.91,43365.93
375,42027.01,43373.72
376,42020.15,43384.44
377,42011.76,43395.31
378,42000.63,43404.15
379,41987.49,43411.27
380,41988.1,43419.95
381,41972.81,43433.24
382,41968.3,43442.36
383,41965.05,43446.34
384,41963.84,43444.01
385,41960.73,43432.78
386,41964.58,43457.66
387,41962.3,43450.22
388,41962.38,43454.96
389,41955.6,43467.82
390,41947.81,43472.94
391,41943.57,43481.28
392,41943.27,43492.58
393,41947.75,43493.44
