Index,Lower,Upper,Predicted,Actual
315,56075.17,56123.99,56099.27,56098.0
316,56037.95,56139.29,56088.84,55925.5
317,56000.53,56161.36,56078.24,55753.0
318,55974.4,56191.91,56082.7,55766.0
319,55953.97,56214.08,56084.57,55891.0
320,55913.16,56230.97,56070.34,54650.0
321,55874.85,56249.52,56068.25,54769.89
322,55844.92,56271.73,56059.01,54889.78
323,55810.02,56290.71,56057.81,55009.67
324,55775.37,56317.32,56055.44,55129.56
325,55749.81,56341.07,56049.62,55249.44
326,55720.63,56364.05,56044.14,55369.33
327,55691.86,56381.39,56038.52,55489.22
328,55660.12,56403.06,56035.2,55609.11
329,55634.39,56415.55,56027.45,55729.0
330,55752.58,57114.48,56425.62,56920.0
331,55236.93,56656.45,55950.1,55395.0
332,55225.7,56698.56,55964.4,58101.0
333,55225.83,56706.52,55966.62,58151.1
334,55225.63,56745.38,55973.5,58201.2
335,55229.14,56762.32,55972.65,58251.3
336,55229.59,56779.64,55971.0,58301.4
337,55232.34,56794.13,55969.93,58351.5
338,55226.83,56806.55,55975.64,58401.6
339,55216.45,56824.59,55969.28,58451.7
340,55199.82,56839.25,55977.59,58501.8
341,55193.31,56849.67,55985.92,58551.9
342,55180.47,56854.7,55992.99,58602.0
343,55171.74,56870.5,55996.75,58629.38
344,55154.46,56874.75,56005.33,58656.75
345,55142.76,56890.19,56011.54,58684.12
346,55127.36,56906.48,56014.13,58711.5
347,55109.48,56906.56,56011.17,58738.88
348,55115.62,56939.13,56020.24,58766.25
349,55108.05,56947.69,56018.4,58793.62
350,55116.75,56959.91,56018.01,58821.0
351,54888.02,56774.47,55810.1,57486.0
352,54707.64,56635.43,55641.72,55900.0
353,54691.48,56645.22,55643.56,56105.0
354,54667.71,56649.89,55649.06,56220.0
355,54648.96,56643.39,55641.72,56335.0
356,54636.05,56650.92,55636.55,56336.33
357,54623.11,56655.85,55641.27,56337.67
358,54620.26,56657.9,55643.12,56339.0
359,54611.09,56686.75,55650.79,56352.71
360,54588.0,56702.02,55653.43,56366.43
361,54605.78,56722.05,55667.13,56380.14
362,54589.64,56739.58,55672.07,56393.86
363,54580.91,56766.39,55680.7,56407.57
364,54566.93,56772.82,55693.0,56421.29
365,54566.4,56808.71,55692.99,56435.0
366,54549.68,56786.97,55690.57,56163.54
367,54550.36,56797.94,55694.6,55892.08
368,54536.07,56825.91,55695.09,55620.62
369,54541.3,56823.38,55698.19,55349.15
370,54527.86,56819.75,55695.27,55077.69
371,54512.99,56820.48,55695.58,54806.23
372,54489.5,56839.48,55695.35,54534.77
373,54490.13,56837.75,55697.92,54263.31
374,54476.94,56862.41,55706.29,53991.85
375,54453.48,56857.48,55698.45,53720.38
376,54444.88,56856.57,55699.77,53448.92
377,54440.77,56868.64,55699.53,53177.46
378,54450.63,56880.07,55687.09,52906.0
379,54256.03,56731.09,55511.44,52922.67
380,54098.15,56614.11,55354.76,52939.33
381,53925.78,56460.19,55184.75,52956.0
382,53899.07,56474.56,55190.85,53087.33
383,53921.25,56471.64,55191.01,53218.67
384,53908.15,56474.48,55180.47,53350.0
385,53904.81,56466.35,55181.41,53352.11
386,53893.26,56479.42,55180.98,53354.22
387,53891.71,56469.07,55178.91,53356.33
388,53884.97,56482.32,55172.37,53358.44
389,53871.87,56488.54,55175.34,53360.56
390,53868.21,56492.44,55166.17,53362.67
391,53874.17,56504.74,55154.1,53364.78
392,53861.29,56519.57,55157.04,53366.89
393,53871.18,56519.32,55160.5,53369.0
