Index,Lower,Upper,Predicted,Actual
318,26784.05,27189.37,26996.91,26989.7
319,26582.99,27382.71,26996.74,26976.2
320,26380.99,27582.72,26995.82,26962.71
321,26186.49,27813.33,27001.5,26949.21
322,25981.25,28025.34,27007.23,26935.71
323,25784.8,28281.08,27014.61,26922.22
324,25569.69,28552.61,27021.3,26908.72
325,25400.38,28690.75,27033.03,26895.22
326,25192.1,28825.02,27043.58,26881.73
327,24998.01,29030.06,27054.78,26868.23
328,24830.07,29191.48,27064.49,26854.74
329,24629.98,29480.06,27078.6,26841.24
330,24435.17,29680.86,27089.03,26827.74
331,24376.71,29851.93,27103.7,26814.25
332,24194.34,29985.29,27114.56,26800.75
333,24077.89,30094.2,27129.56,26787.26
334,23848.33,30259.58,27140.67,26773.76
335,23722.43,30377.5,27155.86,26760.26
336,23621.77,30483.42,27169.1,26746.77
337,23348.79,30637.5,27176.37,26733.27
338,23384.0,30760.18,27195.67,26719.78
339,23393.48,30917.31,27208.98,26706.28
340,23304.84,31115.63,27220.29,26692.78
341,23140.94,31277.47,27233.59,26679.29
342,23080.35,31278.66,27248.88,26665.79
343,22830.44,31520.94,27260.16,26652.29
344,22670.62,31643.23,27273.41,26638.8
345,22592.38,31778.85,27288.64,26625.3
346,22486.36,31945.04,27299.84,26611.81
347,22381.75,32078.76,27315.02,26598.31
348,22346.8,32126.67,27328.17,26584.81
349,22231.8,32282.4,27341.28,26571.32
350,22195.95,32204.73,27352.37,26557.82
351,22134.13,32390.71,27367.42,26544.33
352,22181.65,32515.6,27380.45,26530.83
353,22090.69,32742.89,27393.44,26517.33
354,21948.09,32783.06,27404.39,26503.84
355,21973.39,32929.8,27419.32,26490.34
356,21904.26,33034.78,27430.21,26476.84
357,21825.8,33180.88,27445.07,26463.35
358,21850.8,33311.6,27455.89,26449.85
359,21774.32,33397.87,27470.69,26436.36
360,21701.56,33403.96,27481.45,26422.86
361,21644.21,33521.01,27496.17,26409.36
362,21554.05,33562.89,27508.87,26395.87
363,21399.04,33571.96,27515.53,26382.37
364,21397.9,33678.85,27534.16,26368.88
365,21375.09,33825.45,27546.76,26355.38
366,21283.24,33928.88,27557.32,26341.88
367,20951.34,34179.15,27569.85,26328.39
368,21050.73,34366.21,27584.35,26314.89
369,20991.52,34341.39,27594.82,26301.4
370,20877.21,34481.63,27607.26,26287.9
371,20833.88,34554.82,27621.67,26274.4
372,20743.32,34695.81,27632.04,26260.91
373,20690.45,34776.11,27646.39,26247.41
374,20614.87,34854.18,27658.7,26233.91
375,20621.99,34903.5,27670.98,26220.42
376,20596.69,35022.25,27681.23,26206.92
377,20554.58,35060.14,27695.46,26193.43
378,20552.62,35191.54,27707.65,26179.93
379,20493.51,35242.61,27719.81,26166.43
380,20492.4,35322.5,27729.94,26152.94
381,20460.8,35331.81,27744.04,26139.44
382,20359.5,35601.95,27754.11,26125.95
383,20201.9,35646.09,27768.15,26112.45
384,20111.41,35691.08,27778.16,26098.95
385,20262.43,35811.96,27792.15,26085.46
386,20059.7,35897.42,27802.1,26071.96
387,19990.92,35926.23,27816.02,26058.47
388,19910.1,36060.92,27827.92,26044.97
389,19841.08,36165.33,27833.78,26031.47
390,19831.77,36391.96,27851.62,26017.98
391,19705.52,36460.88,27863.43,26004.48
392,19694.34,36621.88,27873.21,25990.98
393,19721.46,36613.61,27884.97,25977.49
394,19634.36,36705.33,27898.69,25963.99
395,19513.46,36762.68,27908.39,25950.5
396,19332.44,36999.25,27920.06,25937.0
