Index,Lower,Upper,Predicted,Actual
338,28086.86,28157.28,28124.53,28124.0
339,28043.2,28194.82,28121.94,28124.0
340,28000.9,28239.27,28118.52,28124.0
341,27964.78,28277.83,28120.62,28124.0
342,27915.76,28319.35,28119.05,28124.0
343,27874.71,28361.15,28120.61,28124.0
344,27832.77,28413.6,28115.79,28124.0
345,27801.43,28445.04,28109.92,28124.0
346,27761.86,28490.85,28106.17,28124.0
347,27733.35,28524.6,28107.62,28124.0
348,27700.88,28548.92,28098.97,28124.0
349,27664.69,28580.34,28088.94,28124.0
350,27618.6,28618.11,28084.23,28124.0
351,27586.24,28646.37,28079.71,28124.0
352,27540.8,28665.12,28076.61,28124.0
353,27509.7,28693.27,28088.59,28124.0
354,27474.85,28710.39,28081.02,28124.0
355,27445.68,28730.94,28082.27,28124.0
356,27424.21,28740.62,28075.22,28124.0
357,27390.53,28750.94,28076.3,28124.0
358,27363.31,28765.13,28083.47,28161.23
359,27317.75,28811.04,28074.12,28198.47
360,27286.54,28838.32,28068.57,28235.7
361,27261.47,28850.1,28055.02,28272.94
362,27242.28,28879.46,28052.91,28310.17
363,27188.85,28929.35,28044.33,28347.41
364,27153.92,28959.25,28039.26,28384.64
365,27142.21,28967.29,28034.11,28421.88
366,27123.66,28978.18,28024.52,28459.11
367,27112.91,28995.45,28019.48,28496.34
368,27095.12,29045.81,28022.39,28533.58
369,27068.59,29052.04,28021.31,28570.81
370,27054.73,29080.69,28021.72,28608.05
371,27023.83,29112.35,28027.77,28645.28
372,27006.36,29130.42,28020.15,28682.52
373,26991.17,29159.77,28022.72,28719.75
374,26975.75,29180.07,28019.59,28756.98
375,26949.04,29197.67,27998.33,28794.22
376,26925.94,29228.69,27986.69,28831.45
377,26899.71,29241.77,27982.92,28868.69
378,26874.57,29250.84,27973.54,28905.92
379,26850.07,29265.36,27970.29,28943.16
380,26816.49,29276.91,27969.53,28980.39
381,26787.28,29276.92,27962.35,29017.62
382,26767.8,29304.47,27946.51,29054.86
383,26746.84,29300.92,27940.93,29092.09
384,26722.16,29295.63,27934.34,29129.33
385,26684.34,29293.13,27928.82,29166.56
386,26667.76,29310.29,27916.41,29203.8
387,26661.62,29330.73,27914.62,29241.03
388,26619.02,29327.32,27911.86,29278.27
389,26609.84,29364.0,27908.9,29315.5
390,26592.32,29320.09,27904.94,29352.73
391,26591.22,29339.48,27886.12,29389.97
392,26570.04,29338.99,27889.88,29427.2
393,26537.11,29359.57,27889.75,29464.44
394,26538.3,29371.35,27888.2,29501.67
395,26504.21,29406.71,27886.34,29538.91
396,26479.8,29408.99,27883.48,29576.14
397,26459.58,29404.18,27887.78,29613.38
398,26419.73,29404.22,27872.29,29650.61
399,26421.57,29412.27,27862.89,29687.84
400,26389.53,29408.23,27854.08,29725.08
401,26378.69,29400.22,27849.79,29762.31
402,26356.54,29426.74,27841.56,29799.55
403,26323.0,29456.63,27837.61,29836.78
404,26301.61,29475.91,27850.14,29874.02
405,26321.8,29489.05,27861.18,29911.25
406,26312.08,29486.76,27840.3,29948.48
407,26302.31,29531.98,27829.74,29985.72
408,26234.87,29540.13,27827.63,30022.95
409,26229.41,29552.39,27812.92,30060.19
410,26255.75,29545.26,27814.15,30097.42
411,26243.92,29576.16,27820.37,30134.66
412,26239.32,29544.12,27821.67,30171.89
413,26205.69,29559.93,27820.11,30209.12
414,26180.94,29585.52,27820.66,30246.36
415,26170.51,29577.92,27833.54,30283.59
416,26155.18,29563.33,27841.17,30320.83
417,26117.19,29550.52,27855.44,30358.06
418,26101.21,29564.03,27855.58,30395.3
419,26077.56,29606.41,27851.49,30432.53
420,26074.58,29614.29,27850.72,30469.77
421,26062.92,29581.09,27837.45,30507.0
