Index,Lower,Upper,Predicted,Actual
109,66898.43,72785.96,69976.08,69831.0
110,65598.33,74501.34,70151.16,71028.0
111,64971.63,76058.14,70430.65,71382.5
112,64139.3,77396.01,70673.09,71737.0
113,63339.55,78639.56,70983.54,71728.33
114,62400.84,79217.02,71204.7,71719.67
115,61630.27,80701.42,71800.88,71711.0
116,61941.89,81856.67,72154.88,71722.0
117,61063.58,82541.39,72133.25,71788.0
118,60151.54,83788.03,72002.48,74380.0
119,60059.66,85083.55,72339.49,74925.0
120,59899.21,86068.86,72511.05,79608.0
121,59663.12,86228.34,72603.3,78637.5
122,59225.41,87590.82,72909.51,77667.0
123,58966.41,88742.43,72881.51,77673.0
124,58950.33,88943.27,73099.23,76713.0
125,58160.31,89683.03,73696.96,79081.0
126,57902.64,91074.21,73767.94,81644.0
127,57772.96,90941.0,73921.17,89318.0
128,56865.24,92138.41,74543.05,89301.0
129,57445.0,92316.72,74519.7,89690.0
130,57397.65,93139.03,74757.44,90204.0
131,56773.5,93852.93,75068.63,108851.0
132,55810.95,94416.16,75203.78,110243.0
133,55278.63,95618.22,75744.16,110861.0
134,56106.47,95767.23,75997.19,121632.0
135,55291.42,97085.67,76383.47,117762.0
