Index,Lower,Upper,Predicted,Actual
289,27538.68,27989.95,27738.66,27659.67
290,27501.41,28286.42,27808.21,27661.33
291,27482.25,28537.1,27864.26,27663.0
292,27459.57,28760.5,27919.23,27664.67
293,27483.3,28956.98,27981.8,27666.33
294,27472.25,29174.57,28023.22,27668.0
295,27457.8,29336.67,28059.78,27669.67
296,27422.97,29543.91,28119.64,27671.33
297,27419.47,29694.87,28168.74,27673.0
298,27428.17,29904.17,28200.78,27703.0
299,27426.74,30110.76,28242.6,27733.0
300,27443.39,30274.95,28301.45,27757.0
301,27469.69,30479.33,28362.24,28206.33
302,27462.67,30626.73,28387.26,28655.67
303,27461.81,30757.36,28431.94,29105.0
304,27429.29,30880.35,28479.07,29183.5
305,27419.51,30948.09,28505.9,29262.0
306,27465.5,31034.65,28582.64,29347.4
307,27420.67,31096.06,28623.13,29432.8
308,27412.08,31132.03,28687.4,29518.2
309,27458.48,31328.75,28723.28,29603.6
310,27456.65,31454.34,28745.95,29689.0
311,27512.41,31561.56,28890.5,30285.0
312,27543.75,31664.45,28928.22,30304.5
313,27548.93,31752.1,28977.31,30324.0
314,27484.79,31847.61,28976.72,30343.5
315,27488.36,31915.14,28982.75,30363.0
316,27477.61,32081.06,29012.9,30382.5
317,27469.43,32076.9,29031.07,30402.0
318,27446.44,32106.1,29090.19,30421.5
319,27403.99,32156.46,29108.78,30441.0
320,27440.13,32225.75,29118.44,30460.5
321,27298.97,32308.39,29154.4,30480.0
322,27267.01,32344.16,29207.16,30775.33
323,27283.9,32406.11,29215.57,31070.67
324,27288.65,32509.71,29235.6,31366.0
325,27310.56,32491.53,29286.07,31670.5
326,27242.5,32592.91,29342.28,31975.0
327,27259.82,32662.22,29384.89,32279.5
328,27293.63,32675.06,29449.74,32584.0
329,27383.52,32767.31,29493.68,32888.5
330,27359.43,32817.94,29542.32,33193.0
331,27370.62,32891.22,29579.65,33497.5
332,27408.29,32935.65,29628.04,33802.0
333,27504.65,33008.34,29690.78,34106.5
334,27432.59,33087.09,29729.88,34411.0
335,27509.11,33319.86,29769.66,34715.5
336,27567.87,33380.32,29787.31,35020.0
337,27582.38,33366.57,29798.35,35324.5
338,27507.5,33415.88,29875.43,35629.0
339,27581.11,33512.78,29918.3,35933.5
340,27643.4,33674.39,29974.0,36238.0
341,27640.06,33791.47,30010.97,36542.5
342,27632.58,33901.44,30056.21,36847.0
343,27729.98,33966.04,30091.1,37151.5
344,27698.13,33948.87,30123.18,37456.0
345,27686.47,34059.35,30174.35,37760.5
346,27687.0,34167.26,30226.55,38065.0
347,27701.94,34337.04,30261.17,38369.5
348,27700.49,34360.97,30318.29,38674.0
349,27661.86,34322.76,30389.35,38978.5
350,27663.27,34347.68,30419.38,39283.0
351,27647.43,34451.33,30453.94,39587.5
352,27667.53,34508.07,30489.82,39892.0
353,27747.45,34646.11,30555.14,40196.5
354,27777.98,34523.71,30587.07,40501.0
355,27836.01,34505.79,30601.28,40805.5
356,27817.98,34706.43,30659.47,41110.0
357,27726.97,34848.49,30694.61,41414.5
358,27742.85,34905.15,30765.48,41719.0
359,27769.95,34856.19,30781.26,42023.5
360,27821.0,34906.76,30839.78,42328.0
