Index,Lower,Upper
326,15224.95,15286.51
327,15199.32,15325.25
328,15170.68,15366.98
329,15145.05,15413.89
330,15123.65,15453.14
331,15090.96,15486.07
332,15068.58,15539.43
333,15045.3,15568.11
334,15024.04,15607.34
335,14998.71,15642.87
336,14995.17,15701.53
337,14975.16,15737.05
338,14965.21,15779.93
339,14951.94,15821.0
340,14928.52,15849.57
341,14910.01,15882.26
342,14890.66,15913.8
343,14877.98,15941.25
344,14850.97,15962.75
345,14833.46,15997.99
346,14814.47,16013.35
347,14800.78,16032.62
348,14781.29,16056.07
349,14778.66,16073.26
350,14776.26,16097.3
351,14752.56,16101.88
352,14741.57,16116.88
353,14723.8,16159.73
354,14708.42,16185.42
355,14711.74,16214.44
356,14698.91,16236.73
357,14688.78,16283.06
358,14688.07,16309.61
359,14681.46,16342.49
360,14667.43,16338.67
361,14670.7,16364.09
362,14658.06,16381.1
363,14643.65,16408.87
364,14633.12,16414.25
365,14616.12,16429.4
366,14593.07,16440.91
367,14581.29,16444.56
368,14574.49,16469.53
369,14573.79,16499.54
370,14554.69,16513.73
371,14546.05,16530.89
372,14543.59,16573.45
373,14532.09,16583.2
374,14532.93,16598.78
375,14527.58,16609.03
376,14516.78,16628.32
377,14513.57,16633.19
378,14490.85,16653.23
379,14463.86,16682.65
380,14475.18,16714.36
381,14448.8,16722.98
382,14450.37,16734.66
383,14467.17,16738.1
384,14448.06,16756.19
385,14439.35,16766.44
386,14446.21,16762.17
387,14428.4,16785.82
388,14427.7,16794.83
389,14405.31,16798.34
390,14415.37,16812.1
391,14427.54,16816.67
392,14414.56,16812.71
393,14410.43,16824.49
394,14410.26,16833.26
395,14398.19,16855.81
396,14370.11,16881.1
397,14363.01,16885.27
398,14360.27,16907.96
399,14349.3,16927.55
400,14332.35,16946.34
401,14338.15,16980.27
402,14330.73,16987.8
403,14327.19,16985.3
404,14343.67,16984.08
405,14349.77,16980.27
406,14333.75,16986.13
