Index,Lower,Upper,Predicted,Actual
76,216721.19,233808.46,225008.13,224789.0
77,216278.1,239036.7,227538.26,224625.0
78,215855.68,244407.39,229844.21,225800.0
79,215056.51,249943.54,232026.15,228974.0
80,215296.91,252981.52,234083.4,226110.0
81,215653.83,257592.65,236047.06,226522.0
82,215329.54,261785.92,237931.84,226395.0
83,215450.82,264914.5,239756.08,280866.0
84,215290.04,267776.29,241525.05,283013.0
85,214508.69,271039.07,243253.89,283282.0
86,215112.39,273941.08,244959.32,283313.0
87,214683.96,277131.11,246630.38,280072.0
88,216808.18,281197.29,248293.28,280966.0
89,215942.36,283999.99,249943.86,282517.0
90,216732.88,285936.88,251568.03,278217.0
91,219129.74,289238.3,253193.22,280192.0
92,220388.0,291946.47,254808.15,280438.0
93,219181.76,293957.12,256426.21,282044.0
94,218096.66,297683.01,258030.55,280482.0
