Index,Lower,Upper
258,38602.31,39626.95
259,38374.58,39883.95
260,38185.08,40171.37
261,37974.63,40320.04
262,37725.23,40507.75
263,37579.72,40619.43
264,37375.27,40745.44
265,37327.87,41007.48
266,37101.06,41270.34
267,36911.63,41484.44
268,36874.04,41441.61
269,36705.62,41591.25
270,36556.98,41710.66
271,36542.17,41852.23
272,36437.26,41973.83
273,36359.16,42106.49
274,36219.72,42163.24
275,36159.01,42345.34
276,36092.73,42372.31
277,36104.37,42438.74
278,36057.89,42439.87
279,35970.61,42519.97
280,35883.09,42701.42
281,35863.61,42778.81
282,35975.73,42758.85
283,35951.91,42871.52
284,35954.72,43009.22
285,35786.91,43084.59
286,35732.15,43134.31
287,35564.43,43212.41
288,35397.86,43278.76
289,35534.78,43295.97
290,35470.5,43288.47
291,35348.77,43429.78
292,35432.47,43594.88
293,35310.8,43778.13
294,35171.44,43945.97
295,35159.09,44024.27
296,35074.22,43955.48
297,35065.36,44018.61
298,35037.63,44044.52
299,34930.77,44142.86
300,34937.38,44338.98
301,34911.62,44349.94
302,34837.72,44573.64
303,34794.7,44610.58
304,34790.7,44834.94
305,34644.54,44794.98
306,34621.28,44845.02
307,34542.81,44763.91
308,34448.28,44777.62
309,34503.17,44961.49
310,34512.81,45017.84
311,34369.89,45089.15
312,34281.81,45386.78
313,34201.44,45360.41
314,34072.02,45364.96
315,34145.11,45423.18
316,34003.1,45485.77
317,34110.71,45613.51
318,33952.06,45678.1
319,33951.8,45599.6
320,33885.9,45640.47
321,33909.8,45622.45
322,33792.2,45667.59
