Index,Lower,Upper,Predicted,Actual
109,66974.41,72575.82,70017.98,69831.0
110,65921.76,74218.93,70288.92,71028.0
111,65203.45,75404.29,70556.82,71382.5
112,64438.72,76560.61,70823.2,71737.0
113,63977.75,77558.05,71088.04,71728.33
114,63147.13,78985.72,71351.27,71719.67
115,62763.89,79907.77,71612.84,71711.0
116,62296.67,80856.21,71872.74,71722.0
117,61833.41,81979.12,72131.17,71788.0
118,61278.76,82806.19,72390.76,74380.0
119,60935.61,83288.57,72650.71,74925.0
120,60540.81,83640.73,72906.22,79608.0
121,59905.06,84426.57,73158.69,78637.5
122,60277.92,84938.68,73409.49,77667.0
123,59422.3,85654.36,73657.83,77673.0
124,59538.13,86955.92,73907.02,76713.0
125,59101.57,87439.33,74150.29,79081.0
126,58653.4,88102.32,74392.22,81644.0
127,57531.77,88855.54,74636.82,89318.0
128,58248.13,89974.38,74877.3,89301.0
129,57968.75,90575.27,75094.06,89690.0
130,58297.86,91808.5,75355.41,90204.0
131,58673.27,92064.16,75585.53,108851.0
132,58539.7,92942.17,75822.96,110243.0
133,58486.8,93614.88,76055.71,110861.0
134,58099.83,94261.84,76287.26,121632.0
135,57748.13,94943.98,76517.13,117762.0
