Index,Lower,Upper
299,28567.17,28738.2
300,28516.13,28887.8
301,28432.08,29027.94
302,28359.36,29158.99
303,28256.79,29294.64
304,28173.5,29404.99
305,28078.12,29532.82
306,28018.42,29645.79
307,27898.61,29794.71
308,27833.41,29918.87
309,27743.84,30030.84
310,27717.06,30143.14
311,27635.95,30255.79
312,27569.7,30376.69
313,27505.63,30429.0
314,27405.69,30517.32
315,27337.06,30585.72
316,27265.37,30697.52
317,27218.05,30779.22
318,27161.31,30826.86
319,27097.4,30927.63
320,27067.52,31025.31
321,27002.92,31139.23
322,26951.88,31248.47
323,26889.53,31296.12
324,26871.88,31392.33
325,26829.43,31514.18
326,26779.34,31574.77
327,26730.77,31626.57
328,26660.68,31696.85
329,26691.08,31756.43
330,26617.5,31878.76
331,26553.08,31979.79
332,26443.96,32047.23
333,26373.26,32013.59
334,26329.2,32084.15
335,26252.89,32095.85
336,26182.37,32169.91
337,26158.14,32181.75
338,26089.43,32195.54
339,26002.7,32219.15
340,25987.63,32258.25
341,25953.9,32335.23
342,25968.8,32403.34
343,25934.6,32506.15
344,25912.19,32603.78
345,25855.78,32694.64
346,25868.09,32745.18
347,25814.99,32751.44
348,25781.1,32939.75
349,25749.98,32912.77
350,25744.77,32943.95
351,25722.51,32995.28
352,25661.42,33037.86
353,25537.61,33085.74
354,25453.44,33134.18
355,25442.79,33089.45
356,25494.89,33091.16
357,25432.36,33022.04
358,25368.72,33039.8
359,25357.95,33061.64
360,25415.6,33065.66
361,25384.87,33127.21
362,25363.44,33136.77
363,25386.33,33282.36
364,25336.45,33373.85
365,25301.64,33441.47
366,25258.1,33428.66
367,25256.47,33503.83
368,25252.34,33476.8
369,25217.51,33541.14
370,25180.35,33661.94
371,25189.22,33734.2
372,25213.31,33762.86
373,25180.98,33793.27
